neighbor_scope,support_champion_id,support_name,support_archetype,neighbor_rank,neighbor_champion_id,neighbor_name,neighbor_support_archetype,neighbor_primary_class,neighbor_is_support,cosine_distance,cosine_similarity,same_support_archetype,same_primary_class
all_champions_exploratory,80,Pantheon,engage_tank,2,163,Taliyah,,Mage,False,0.39682620763778687,0.6031737923622131,False,False
all_champions_exploratory,80,Pantheon,engage_tank,3,266,Aatrox,,Fighter,False,0.5296158194541931,0.4703841805458069,False,True
all_champions_exploratory,80,Pantheon,engage_tank,4,111,Nautilus,engage_tank,Tank,True,0.5388309955596924,0.4611690044403076,True,False
all_champions_exploratory,80,Pantheon,engage_tank,5,40,Janna,enchanter,Support,True,0.5397400856018066,0.46025991439819336,False,False
all_champions_exploratory,89,Leona,engage_tank,1,111,Nautilus,engage_tank,Tank,True,0.36968833208084106,0.6303116679191589,True,True
all_champions_exploratory,89,Leona,engage_tank,2,64,Lee Sin,,Fighter,False,0.459648072719574,0.540351927280426,False,False
all_champions_exploratory,89,Leona,engage_tank,3,12,Alistar,engage_tank,Tank,True,0.5068461894989014,0.49315381050109863,True,True
all_champions_exploratory,89,Leona,engage_tank,4,48,Trundle,,Fighter,False,0.5462703704833984,0.45372962951660156,False,False
all_champions_exploratory,89,Leona,engage_tank,5,950,Naafiri,,Assassin,False,0.574410080909729,0.425589919090271,False,False
all_champions_exploratory,99,Lux,mage_support,1,6,Urgot,,Fighter,False,0.34779542684555054,0.6522045731544495,False,False
all_champions_exploratory,99,Lux,mage_support,2,121,Kha'Zix,,Assassin,False,0.501522421836853,0.498477578163147,False,False
all_champions_exploratory,99,Lux,mage_support,3,901,Smolder,,Marksman,False,0.5096036791801453,0.49039632081985474,False,False
all_champions_exploratory,99,Lux,mage_support,4,110,Varus,,Marksman,False,0.5110812187194824,0.4889187812805176,False,False
all_champions_exploratory,99,Lux,mage_support,5,107,Rengar,,Assassin,False,0.5293947458267212,0.4706052541732788,False,False
all_champions_exploratory,101,Xerath,mage_support,1,350,Yuumi,enchanter,Support,True,0.39642196893692017,0.6035780310630798,False,False
all_champions_exploratory,101,Xerath,mage_support,2,221,Zeri,,Marksman,False,0.40964484214782715,0.5903551578521729,False,False
all_champions_exploratory,101,Xerath,mage_support,3,79,Gragas,,Fighter,False,0.4502261281013489,0.5497738718986511,False,False
all_champions_exploratory,101,Xerath,mage_support,4,86,Garen,,Fighter,False,0.460684597492218,0.539315402507782,False,False
all_champions_exploratory,101,Xerath,mage_support,5,147,Seraphine,enchanter,Mage,True,0.48343563079833984,0.5165643692016602,False,True
all_champions_exploratory,111,Nautilus,engage_tank,1,89,Leona,engage_tank,Tank,True,0.36968833208084106,0.6303116679191589,True,True
all_champions_exploratory,111,Nautilus,engage_tank,2,80,Pantheon,engage_tank,Fighter,True,0.5388309955596924,0.4611690044403076,True,False
all_champions_exploratory,111,Nautilus,engage_tank,3,62,Wukong,,Fighter,False,0.5580012798309326,0.4419987201690674,False,False
all_champions_exploratory,111,Nautilus,engage_tank,4,518,Neeko,mage_support,Mage,True,0.577364444732666,0.422635555267334,False,False
all_champions_exploratory,111,Nautilus,engage_tank,5,897,K'Sante,,Tank,False,0.5851210355758667,0.4148789644241333,False,True
all_champions_exploratory,117,Lulu,enchanter,1,2,Olaf,,Fighter,False,0.4472970962524414,0.5527029037475586,False,False
all_champions_exploratory,117,Lulu,enchanter,2,235,Senna,enchanter,Marksman,True,0.47568851709365845,0.5243114829063416,True,False
all_champions_exploratory,117,Lulu,enchanter,3,98,Shen,,Tank,False,0.5351475477218628,0.4648524522781372,False,False
all_champions_exploratory,117,Lulu,enchanter,4,223,Tahm Kench,warden,Support,True,0.5927691459655762,0.40723085403442383,False,True
all_champions_exploratory,117,Lulu,enchanter,5,203,Kindred,,Marksman,False,0.5962981581687927,0.4037018418312073,False,False
