matchId,gameDuration,Input_Role,Input_Player_ID,Input_Ally_TOP_ID,Input_Enemy_TOP_ID,Input_Ally_JUNGLE_ID,Input_Enemy_JUNGLE_ID,Input_Ally_MIDDLE_ID,Input_Enemy_MIDDLE_ID,Input_Ally_BOTTOM_ID,Input_Enemy_BOTTOM_ID,Input_Ally_UTILITY_ID,Input_Enemy_UTILITY_ID,Target_GoldDiff_5,Target_XpDiff_5,Target_CsDiff_5,Target_GoldDiff_10,Target_XpDiff_10,Target_CsDiff_10,Target_GoldDiff_15,Target_XpDiff_15,Target_CsDiff_15,Target_GoldDiff_20,Target_XpDiff_20,Target_CsDiff_20,Target_EarlyTakedowns,Target_LaneCsBefore10,Target_DmgTotal,Target_DmgPhys,Target_DmgMagic,Target_DmgTrue,Target_DmgTurret,Target_DmgObj,Target_TotalCS,Target_GoldEarned,Target_DragonTakedowns,Target_BaronTakedowns,Target_RiftHeraldTakedowns,Target_VoidMonsterTakedowns,Target_TurretPlates,Target_MaxCsAdvantage,Target_SoloKills,Target_VisionScore,Target_WardsPlaced,Target_WardsKilled,Target_ControlWardsPlaced,Target_TimeCC,Target_TotalCC,Target_TotalHeal,Target_HealOnTeammates,Target_DamageShielded,Target_DamageTaken,Target_DamageMitigated,Target_KillParticipation,Target_Team_Dragons,Target_Team_Barons,Target_Team_Towers,Target_Team_Inhibitors,Target_Team_RiftHeralds,Target_Team_VoidGrubs,Target_Team_ElderDragons,Target_JgCsBefore10,Target_EnemyJgInvades
EUW1_7709636495,28.7,JUNGLE,59,92,39,59,23,84,13,202,145,40,60,-34,133,-4,831,173,-9,1122,239,3,1225,1156,-3,7,,549.1637630662021,458.9198606271777,62.09059233449477,28.118466898954704,113.2404181184669,1436.9686411149826,214,13964,2,2,1,3,11,41.85000014305115,1,1.56794425087108,0.1742160278745644,0.2439024390243902,0.1393728222996515,0.7317073170731707,22.61324041811847,445.2961672473868,0.0,0.0,871.8118466898954,1278.780487804878,0.63,2,2,11,2,1,0,0,67.0,20.0
EUW1_7709636495,28.7,MIDDLE,84,92,39,59,23,84,13,202,145,40,60,-502,-330,-11,-771,-571,-15,-320,-421,-9,258,418,-2,1,84.0,940.2439024390244,59.61672473867596,812.7526132404181,67.87456445993031,320.13937282229966,320.13937282229966,287,14824,0,0,0,0,14,24.99999997019768,2,1.1149825783972125,0.4181184668989547,0.1393728222996515,0.0,0.1393728222996515,4.146341463414634,176.68989547038328,0.0,0.0,812.9965156794425,674.5296167247387,0.32,2,2,11,2,1,0,0,,
EUW1_7709636495,28.7,BOTTOM,202,92,39,59,23,84,13,202,145,40,60,-303,333,2,-111,577,-4,401,984,-1,24,789,6,6,79.0,764.0418118466899,708.8850174216028,41.53310104529617,13.554006968641117,472.9268292682927,990.5226480836236,265,16132,1,2,1,3,15,18.25,0,1.0104529616724738,0.4181184668989547,0.2090592334494773,0.0,0.5226480836236934,4.45993031358885,205.50522648083623,0.0,0.0,592.7526132404181,342.9616724738676,0.5,2,2,11,2,1,0,0,,
EUW1_7709636495,28.7,UTILITY,40,92,39,59,23,84,13,202,145,40,60,-638,-692,-6,-253,-846,-11,-379,-773,-14,-331,-828,-15,9,10.0,295.9581881533101,72.78745644599303,218.397212543554,4.7386759581881535,95.78397212543554,115.85365853658536,29,10208,1,1,1,2,6,2.0,0,2.996515679442509,1.0801393728222997,0.4878048780487805,0.2090592334494773,1.289198606271777,5.331010452961673,413.3449477351916,195.43554006968645,354.1463414634146,561.219512195122,351.18466898954705,0.71,2,2,11,2,1,0,0,,
EUW1_7706736121,23.4,TOP,36,36,58,887,126,777,38,523,51,412,111,-605,-392,-15,-1154,-1005,-30,-1758,-1212,-30,-1291,-1147,-25,2,66.0,796.7094017094017,304.7863247863248,491.8803418803419,0.0,404.70085470085473,597.1367521367522,187,9514,1,1,0,1,6,0.0,1,0.982905982905983,0.4700854700854701,0.0,0.0427350427350427,0.5982905982905983,10.47008547008547,473.5042735042736,0.0,0.0,1845.042735042735,1459.4444444444446,0.3,3,1,7,1,1,1,0,,
EUW1_7706736121,23.4,JUNGLE,887,36,58,887,126,777,38,523,51,412,111,-352,-322,-2,8,-954,-7,-947,-1626,-9,-2280,-1598,1,7,,1073.1623931623933,133.76068376068378,780.8547008547009,158.50427350427353,282.22222222222223,2225.5982905982905,179,14548,3,1,1,3,10,19.249999940395355,1,0.6837606837606838,0.0854700854700854,0.0854700854700854,0.0,0.5982905982905983,11.153846153846157,688.5470085470085,0.0,0.0,1355.0854700854702,823.7179487179487,0.6,3,1,7,1,1,1,0,66.0,6.0
EUW1_7706736121,23.4,MIDDLE,777,36,58,887,126,777,38,523,51,412,111,-93,191,16,427,1074,24,395,1147,21,726,2416,44,4,95.0,832.4786324786326,616.7948717948718,118.5897435897436,97.008547008547,84.48717948717949,100.34188034188035,226,10487,0,0,0,0,1,51.60000002384186,1,1.0256410256410258,0.5555555555555556,0.0,0.1282051282051282,0.6837606837606838,6.367521367521368,446.3675213675214,0.0,0.0,963.8034188034188,878.7606837606838,0.43,3,1,7,1,1,1,0,,
EUW1_7706736121,23.4,BOTTOM,523,36,58,887,126,777,38,523,51,412,111,-1207,-451,-9,-367,-229,9,411,-489,0,810,-718,-13,9,72.0,1092.2649572649573,1013.3333333333334,73.63247863247864,5.256410256410256,526.6239316239316,839.4871794871796,178,12807,2,1,0,1,18,13.0,0,1.0683760683760684,0.5555555555555556,0.0854700854700854,0.2136752136752137,0.6837606837606838,4.0598290598290605,320.8974358974359,0.0,0.0,932.863247863248,405.51282051282055,0.53,3,1,7,1,1,1,0,,
EUW1_7706736121,23.4,UTILITY,412,36,58,887,126,777,38,523,51,412,111,-598,-315,5,-89,863,8,236,2014,10,228,1851,10,9,19.0,449.2735042735043,50.17094017094018,360.5555555555556,38.54700854700855,368.0769230769231,439.91452991453,28,7670,3,1,0,1,12,11.0,0,2.17948717948718,0.9401709401709404,0.0854700854700854,0.1282051282051282,2.1367521367521367,10.341880341880342,127.35042735042737,8.119658119658121,69.65811965811966,900.0427350427351,802.1367521367522,0.6,3,1,7,1,1,1,0,,
EUW1_7706709789,32.6,TOP,58,58,114,799,35,268,13,236,51,267,432,515,238,9,1277,1007,25,872,1378,36,-637,616,48,4,88.0,745.6748466257668,426.2883435582822,245.920245398773,73.43558282208589,277.5766871165644,365.1533742331288,286,13738,0,1,0,1,9,62.0,2,0.8588957055214723,0.1840490797546012,0.1840490797546012,0.0,0.3987730061349693,1.656441717791411,270.2147239263804,0.0,0.0,1149.846625766871,1029.9386503067485,0.21,2,2,10,2,0,3,0,,
EUW1_7706709789,32.6,JUNGLE,799,58,114,799,35,268,13,236,51,267,432,-252,123,6,-183,-24,6,1493,1762,34,-213,703,36,7,,1009.7852760736196,957.3312883435582,18.03680981595092,34.38650306748466,52.85276073619632,980.79754601227,259,17841,2,1,0,4,9,63.0,2,1.0429447852760736,0.1840490797546012,0.214723926380368,0.1226993865030674,0.6441717791411042,12.883435582822086,695.9509202453987,0.0,0.0,1483.8343558282209,1976.441717791411,0.58,2,2,10,2,0,3,0,70.0,7.0
EUW1_7706709789,32.6,MIDDLE,268,58,114,799,35,268,13,236,51,267,432,-102,-186,-4,462,369,-3,1611,856,8,1315,-110,-24,4,95.0,1227.0245398773006,26.87116564417178,1170.8895705521472,29.233128834355828,649.9386503067484,884.7852760736196,311,17331,0,1,0,1,21,14.000000029802322,3,0.7668711656441718,0.3987730061349693,0.0613496932515337,0.0306748466257668,0.3680981595092024,5.184049079754601,65.42944785276073,0.0,0.0,934.2944785276072,746.3496932515337,0.47,2,2,10,2,0,3,0,,
EUW1_7706709789,32.6,BOTTOM,236,58,114,799,35,268,13,236,51,267,432,448,222,1,469,141,-4,-330,-444,-23,-931,-875,-9,5,59.0,1132.1779141104294,938.8343558282209,172.4846625766871,20.828220858895705,187.6073619631902,670.4907975460122,226,16982,0,2,0,2,13,31.0,1,0.920245398773006,0.3067484662576687,0.1840490797546012,0.0,0.0613496932515337,0.7361963190184049,173.65030674846625,0.0,0.0,1066.196319018405,566.1656441717791,0.53,2,2,10,2,0,3,0,,
EUW1_7706709789,32.6,UTILITY,267,58,114,799,35,268,13,236,51,267,432,415,323,1,552,65,-3,750,332,2,500,-1412,3,8,10.0,468.4662576687117,71.93251533742331,385.8282208588957,10.67484662576687,11.196319018404909,52.055214723926376,29,11138,0,2,0,2,7,6.0,0,3.067484662576687,1.5644171779141105,0.1226993865030674,0.3374233128834356,1.0736196319018405,8.312883435582823,556.9325153374233,406.5337423312884,72.66871165644172,787.9447852760736,304.0490797546012,0.66,2,2,10,2,0,3,0,,
EUW1_7706685278,17.65,TOP,68,68,58,92,517,61,246,21,523,518,44,78,93,6,-385,-88,-1,-923,-587,-8,-524,-34,2,2,71.0,653.6543909348443,30.76487252124646,588.271954674221,34.56090651558074,186.685552407932,186.685552407932,138,5990,0,0,0,0,4,12.0,1,0.8498583569405099,0.3966005665722379,0.0,0.0,0.509915014164306,10.538243626062323,36.77053824362606,0.0,0.0,538.6402266288952,558.0736543909348,0.13,1,0,3,0,1,1,0,,
EUW1_7706685278,17.65,JUNGLE,92,68,58,92,517,61,246,21,523,518,44,15,51,0,579,366,5,1226,1591,19,1615,1194,19,4,,237.84702549575076,231.04815864022663,0.0,6.742209631728046,34.67422096317281,1353.9943342776205,147,7927,1,0,1,2,1,26.000000059604645,0,1.359773371104816,0.509915014164306,0.0,0.1699716713881019,0.453257790368272,14.844192634560908,353.99433427762045,0.0,0.0,623.7393767705383,536.657223796034,0.27,1,0,3,0,1,1,0,74.0,0.0
EUW1_7706685278,17.65,MIDDLE,61,68,58,92,517,61,246,21,523,518,44,471,535,18,28,326,26,921,1354,43,1451,1909,52,3,96.0,437.2237960339944,40.84985835694052,396.37393767705385,0.0,216.657223796034,216.657223796034,195,7722,0,0,0,0,6,54.0,0,0.7365439093484419,0.453257790368272,0.0,0.056657223796034,0.7365439093484419,11.04815864022663,51.72804532577904,0.0,0.0,336.8838526912182,226.1756373937677,0.2,1,0,3,0,1,1,0,,
EUW1_7706685278,17.65,BOTTOM,21,68,58,92,517,61,246,21,523,518,44,539,390,19,1499,775,28,3152,1280,36,4043,1290,37,8,91.0,671.9546742209632,633.7110481586403,32.067988668555245,6.118980169971672,609.1218130311615,695.7507082152975,173,10897,1,0,0,0,13,63.0,1,0.7932011331444759,0.3966005665722379,0.056657223796034,0.0,0.3399433427762039,4.079320113314448,137.11048158640227,0.0,0.0,388.38526912181305,272.06798866855524,0.6,1,0,3,0,1,1,0,,
EUW1_7706685278,17.65,UTILITY,518,68,58,92,517,61,246,21,523,518,44,697,203,-5,1118,559,-10,2158,1778,-8,2606,2153,-8,11,7.0,645.8356940509916,93.08781869688386,552.6912181303117,0.0,89.91501416430596,96.71388101983004,15,6826,0,0,0,1,5,1.0,0,2.606232294617564,1.076487252124646,0.3966005665722379,0.1699716713881019,1.926345609065156,4.135977337110482,55.58073654390935,16.770538243626063,0.0,305.1558073654391,92.29461756373938,0.8,1,0,3,0,1,1,0,,
EUW1_7706667967,25.216666666666665,TOP,86,86,24,254,131,103,163,523,51,412,201,-95,-142,14,155,377,32,33,-434,26,1553,47,46,3,85.0,635.8889623265037,472.3463317911434,0.0,163.50297422339725,654.9636483807006,654.9636483807006,227,11403,0,0,0,0,15,56.0,1,1.3086582947785856,0.4362194315928619,0.1189689358889623,0.1586252478519497,0.7931262392597489,5.472571050892268,82.08856576338401,0.0,0.0,967.7726371447455,1148.2485128883015,0.5,1,1,10,2,1,3,0,,
EUW1_7706667967,25.216666666666665,JUNGLE,254,86,24,254,131,103,163,523,51,412,201,-54,-228,-1,648,412,0,618,69,-9,1032,271,-4,6,,465.6444150693986,452.2405816259088,0.0,13.403833443489756,136.33840052875084,1511.2623925974883,210,13945,1,1,1,5,10,25.250000089406967,3,1.1896893588896231,0.3172504957038995,0.1586252478519497,0.1586252478519497,0.7534699272967614,13.879709187045606,413.2980832782552,0.0,0.0,936.3251817580964,1167.6404494382025,0.75,1,1,10,2,1,3,0,83.0,8.0
EUW1_7706667967,25.216666666666665,MIDDLE,103,86,24,254,131,103,163,523,51,412,201,-84,-310,-3,345,138,7,405,1098,23,121,1031,30,5,104.0,524.8512888301389,47.42894910773298,397.23727693324525,80.14540647719762,313.9590218109716,512.5974884335757,260,12642,0,1,0,4,10,46.0,1,1.1896893588896231,0.3965631196298744,0.1189689358889623,0.0793126239259748,0.3965631196298744,1.70522141440846,254.8314606741573,0.0,0.0,676.8142762723068,468.9755452742895,0.65,1,1,10,2,1,3,0,,
EUW1_7706667967,25.216666666666665,BOTTOM,523,86,24,254,131,103,163,523,51,412,201,-34,47,-2,-326,211,0,1053,1059,13,-886,425,14,4,101.0,902.0621282220754,857.6074025115665,38.98215465961666,5.43291473892928,423.6087243886319,752.5181758096497,255,12180,1,1,0,1,11,27.0,0,0.9120951751487112,0.356906807666887,0.1982815598149372,0.0793126239259748,0.3172504957038995,4.441506939854594,165.36682088565763,0.0,0.0,461.91672174487775,256.85393258426967,0.55,1,1,10,2,1,3,0,,
EUW1_7706667967,25.216666666666665,UTILITY,412,86,24,254,131,103,163,523,51,412,201,37,47,0,5,25,3,268,-300,-3,98,-706,-6,4,20.0,179.88103106411106,13.284864507600794,166.55651024454727,0.0,132.650363516193,214.3820224719101,44,7537,0,1,0,1,6,4.0,0,4.163912756113682,1.70522141440846,0.7931262392597489,0.4758757435558493,1.2690019828155985,3.925974884335757,173.33773959021812,33.62855254461336,94.26305353602116,548.0105750165235,474.6463978849967,0.55,1,1,10,2,1,3,0,,
EUW1_7705299352,25.166666666666668,TOP,26,26,92,20,76,18,43,202,22,53,267,-18,-124,3,447,321,12,-567,256,5,-2222,-449,-11,2,81.0,356.5430463576159,61.35099337748344,295.15231788079467,0.0,205.19205298013244,205.19205298013244,181,9273,1,0,0,0,9,16.0,0,0.9933774834437086,0.3973509933774834,0.0794701986754966,0.0,1.1125827814569536,14.503311258278146,179.72185430463574,0.0,8.026490066225165,786.0,582.635761589404,0.3,4,1,8,1,0,2,0,,
EUW1_7705299352,25.166666666666668,JUNGLE,20,26,92,20,76,18,43,202,22,53,267,-710,-127,-2,-909,-567,-11,-975,-510,-10,-2276,-896,-23,5,,359.046357615894,19.66887417218543,335.96026490066225,3.377483443708609,5.920529801324503,1821.2582781456956,162,9980,4,1,0,3,4,6.750000029802322,1,0.4370860927152317,0.0397350993377483,0.0794701986754966,0.0,1.2317880794701983,17.04635761589404,652.4503311258278,0.0,0.0,1058.0662251655629,821.682119205298,0.43,4,1,8,1,0,2,0,63.0,1.0
EUW1_7705299352,25.166666666666668,MIDDLE,18,26,92,20,76,18,43,202,22,53,267,836,434,15,1460,305,22,2073,282,29,5454,2909,74,4,89.0,1446.2384105960264,1356.4370860927152,89.80132450331125,0.0,940.887417218543,1579.58940397351,289,18001,3,1,0,1,19,116.0,4,0.913907284768212,0.3576158940397351,0.1986754966887417,0.0397350993377483,0.23841059602649,4.132450331125828,456.71523178807945,0.0,0.0,860.1059602649007,406.41059602649005,0.7,4,1,8,1,0,2,0,,
EUW1_7705299352,25.166666666666668,BOTTOM,202,26,92,20,76,18,43,202,22,53,267,1,-247,5,-364,-397,0,-583,-963,-8,-556,-398,-8,2,82.0,358.7682119205298,342.0794701986755,16.649006622516556,0.0,245.64238410596025,330.03973509933775,201,10132,1,1,0,1,7,11.0,0,0.5562913907284768,0.3576158940397351,0.0397350993377483,0.0,0.8344370860927152,4.331125827814569,83.36423841059602,0.0,0.0,557.0066225165563,214.2516556291391,0.22,4,1,8,1,0,2,0,,
EUW1_7705299352,25.166666666666668,UTILITY,53,26,92,20,76,18,43,202,22,53,267,-240,313,0,-177,400,-6,-267,194,2,-399,16,2,4,11.0,242.50331125827813,85.50993377483444,126.0,30.99337748344371,10.172185430463577,10.172185430463577,25,7235,0,0,0,0,4,2.0,0,3.4172185430463573,1.4701986754966887,0.3178807947019867,0.3576158940397351,1.0728476821192052,6.0,99.25827814569536,18.596026490066222,0.0,782.8211920529801,380.94039735099335,0.48,4,1,8,1,0,2,0,,
EUW1_7705277517,30.566666666666663,TOP,420,420,58,60,246,61,13,202,804,43,117,-704,-355,-8,-1046,-447,-20,-1902,-2232,-33,-2104,-2543,-52,3,58.0,1318.7895310796075,1197.93893129771,63.86041439476554,56.9247546346783,374.98364231188657,374.98364231188657,215,12795,0,0,0,0,13,1.0,4,0.5234460196292258,0.2290076335877862,0.0,0.0,0.1308615049073064,1.7993456924754634,586.3904034896401,0.0,0.0,1990.599781897492,1470.6215921483097,0.25,3,1,11,3,1,3,0,,
EUW1_7705277517,30.566666666666663,JUNGLE,60,420,58,60,246,61,13,202,804,43,117,339,165,-3,495,312,-2,623,722,5,1425,2011,14,8,,1001.4503816793894,60.91603053435114,897.0556161395856,43.44601962922574,527.4700109051254,2218.1352235550708,282,17985,3,1,1,5,19,90.00000008940697,5,0.8833151581243185,0.0654307524536532,0.1962922573609596,0.0327153762268266,1.1123227917121048,9.65103598691385,522.6281352235551,14.46019629225736,0.0,863.6532170119956,684.4711014176663,0.53,3,1,11,3,1,3,0,66.0,26.0
EUW1_7705277517,30.566666666666663,MIDDLE,61,420,58,60,246,61,13,202,804,43,117,68,-48,4,463,509,16,631,800,5,1187,399,4,3,97.0,1169.836423118866,81.06870229007633,1088.7677208287896,0.0,208.92039258451476,420.1308615049073,269,14018,1,1,1,2,16,31.0,3,0.6215921483097055,0.3271537622682661,0.163576881134133,0.0327153762268266,1.243184296619411,11.352235550708834,130.04362050163576,0.0,19.890948745910578,761.1886586695747,622.5081788440567,0.31,3,1,11,3,1,3,0,,
EUW1_7705277517,30.566666666666663,BOTTOM,202,420,58,60,246,61,13,202,804,43,117,4,-20,2,800,617,12,955,274,2,916,469,5,3,99.0,665.2671755725191,643.4460196292257,14.394765539803709,7.360959651035987,272.8135223555071,435.3435114503817,279,15360,1,1,0,1,16,19.0,1,0.5888767720828789,0.2290076335877862,0.0981461286804798,0.0,0.752453653217012,2.3882224645583423,183.63140676117771,0.0,0.0,623.4569247546347,375.7360959651036,0.33,3,1,11,3,1,3,0,,
EUW1_7705277517,30.566666666666663,UTILITY,43,420,58,60,246,61,13,202,804,43,117,10,11,-2,475,496,2,1238,987,6,1796,1041,12,4,14.0,372.95528898582336,21.559432933478732,330.752453653217,20.577971646673937,69.3565976008724,82.7371864776445,40,10583,1,1,1,2,14,19.0,1,4.0567066521265,1.6357688113413305,0.4580152671755725,0.3271537622682661,0.916030534351145,4.841875681570338,356.2704471101418,105.57251908396948,214.1875681570338,716.5648854961833,396.6739367502726,0.47,3,1,11,3,1,3,0,,
EUW1_7705249059,29.05,TOP,84,84,110,163,113,777,13,804,523,526,117,-511,-239,-20,-1040,-813,-40,-2483,-2451,-40,-3956,-4157,-61,1,48.0,711.2564543889845,50.4302925989673,638.7263339070568,22.065404475043028,140.13769363166952,140.13769363166952,201,10769,0,0,0,0,6,0.0,2,0.963855421686747,0.4130808950086058,0.0344234079173838,0.0688468158347676,0.0688468158347676,3.889845094664372,116.38554216867468,0.0,0.0,838.5542168674699,564.8537005163511,0.22,3,1,10,1,0,0,0,,
EUW1_7705249059,29.05,JUNGLE,163,84,110,163,113,777,13,804,523,526,117,-290,-125,-2,-22,28,9,457,-1379,-17,667,-677,6,4,,677.0051635111876,41.54905335628227,595.8347676419966,39.5869191049914,52.49569707401032,1125.5421686746988,222,13822,3,1,0,1,6,25.500000059604645,0,1.7555938037865748,0.2753872633390705,0.3442340791738382,0.2065404475043029,0.963855421686747,23.029259896729776,190.49913941480207,0.0,0.0,713.7005163511187,319.3115318416523,0.44,3,1,10,1,0,0,0,76.0,12.0
EUW1_7705249059,29.05,MIDDLE,777,84,110,163,113,777,13,804,523,526,117,45,-275,-1,-1364,-1451,-19,-1005,-907,-12,-2247,-2264,-14,1,81.0,562.4096385542168,416.4888123924269,91.56626506024097,54.32013769363167,296.4543889845095,407.1600688468158,270,12725,0,1,0,1,13,25.00000002980232,0,1.2392426850258176,0.5507745266781411,0.1032702237521514,0.1032702237521514,0.378657487091222,4.716006884681583,294.9053356282272,0.0,0.0,885.5765920826161,807.6419965576592,0.37,3,1,10,1,0,0,0,,
EUW1_7705249059,29.05,BOTTOM,804,84,110,163,113,777,13,804,523,526,117,-466,242,-5,1058,945,9,866,625,10,3287,2532,19,7,83.0,1727.538726333907,1175.972461273666,511.5318416523236,40.0,829.776247848537,1110.499139414802,289,21793,2,1,0,1,20,40.0,1,0.9982788296041308,0.4475043029259896,0.2065404475043029,0.1032702237521514,0.4130808950086058,7.986230636833047,333.0120481927711,0.0,0.0,692.289156626506,341.06712564543886,0.89,3,1,10,1,0,0,0,,
EUW1_7705249059,29.05,UTILITY,526,84,110,163,113,777,13,804,523,526,117,-156,-374,-2,-191,-384,-5,-342,-349,-4,-412,991,-7,7,12.0,246.3339070567986,43.47676419965576,202.82271944922547,0.0,87.77969018932875,122.16867469879516,24,9496,0,1,0,1,11,2.0,0,3.683304647160069,1.686746987951807,0.3442340791738382,0.3442340791738382,1.2048192771084336,3.0292598967297764,95.62822719449224,23.06368330464716,0.0,629.6041308089501,829.2943201376936,0.89,3,1,10,1,0,0,0,,
EUW1_7716549374,22.9,TOP,8,8,36,106,131,134,90,804,119,201,412,464,173,9,534,-343,1,307,-598,3,-24,-440,9,2,79.0,1215.4585152838429,152.62008733624455,1062.8384279475983,0.0,306.6375545851529,333.10043668122273,200,9512,0,0,0,0,8,27.0,1,0.5676855895196506,0.2620087336244541,0.0,0.0,0.1746724890829694,4.80349344978166,1103.4934497816594,0.0,0.0,1161.3537117903932,577.6855895196506,0.22,3,1,9,1,1,0,0,,
EUW1_7716549374,22.9,JUNGLE,106,8,36,106,131,134,90,804,119,201,412,427,100,-1,106,-259,-12,314,415,-6,437,850,-25,12,,749.4759825327511,547.9039301310044,151.57205240174673,49.95633187772926,281.877729257642,1918.3842794759823,151,10977,3,1,1,2,7,4.349999994039536,1,1.091703056768559,0.0436681222707423,0.0873362445414847,0.0436681222707423,1.091703056768559,19.86899563318777,672.8384279475983,0.0,0.0,1260.524017467249,1438.0349344978167,0.56,3,1,9,1,1,0,0,67.0,1.0
EUW1_7716549374,22.9,MIDDLE,134,8,36,106,131,134,90,804,119,201,412,241,18,6,571,-183,-3,-786,-667,-15,1058,1049,4,7,97.0,1222.9694323144106,23.886462882096072,1040.2183406113538,158.82096069868996,486.2445414847162,520.3056768558953,216,13811,1,0,0,0,18,14.0,2,0.3930131004366812,0.3056768558951965,0.0,0.0873362445414847,1.834061135371179,20.218340611353717,93.58078602620088,0.0,0.0,511.0480349344978,234.410480349345,0.44,3,1,9,1,1,0,0,,
EUW1_7716549374,22.9,BOTTOM,804,8,36,106,131,134,90,804,119,201,412,967,215,6,2030,908,20,5222,2053,43,6629,3399,78,13,83.0,1868.2096069869,1343.2751091703058,503.8427947598254,21.048034934497817,551.2663755458516,1160.2183406113538,222,15880,1,1,0,1,18,89.00000002980232,1,0.5676855895196506,0.2620087336244541,0.1746724890829694,0.0,0.6986899563318778,14.366812227074236,480.8296943231441,0.0,0.0,1038.9519650655022,567.3362445414848,0.64,3,1,9,1,1,0,0,,
EUW1_7716549374,22.9,UTILITY,201,8,36,106,131,134,90,804,119,201,412,288,339,-3,30,3,-16,-353,96,-20,7,118,-22,15,6.0,288.68995633187774,67.29257641921397,221.35371179039305,0.0,10.17467248908297,91.70305676855897,9,7727,1,1,0,1,9,0.0,0,2.576419213973799,1.2227074235807862,0.1746724890829694,0.2183406113537118,1.834061135371179,6.899563318777293,230.13100436681225,45.50218340611354,110.56768558951966,1033.9301310043668,1079.4323144104803,0.72,3,1,9,1,1,0,0,,
EUW1_7715907005,30.683333333333334,TOP,68,68,8,24,5,7,3,51,202,142,43,912,787,25,1203,1563,41,3536,4413,79,4046,2889,57,5,90.0,1236.8929929386204,51.95002715915263,1099.0983161325366,85.81205866376969,381.5100488864748,635.8826724606192,226,15377,1,1,0,1,16,79.0,6,0.977729494839761,0.3259098316132536,0.0325909831613253,0.0977729494839761,0.4888647474198805,10.885388375882671,130.82020640956003,0.0,0.0,1030.1357957631722,859.6197718631179,0.38,3,1,10,2,0,1,0,,
EUW1_7715907005,30.683333333333334,JUNGLE,24,68,8,24,5,7,3,51,202,142,43,203,582,17,-148,472,18,718,2121,44,365,2499,62,8,,906.6811515480716,604.4649646931016,246.09451385116785,56.08908202064096,79.5219989136339,842.802824551874,239,15234,3,1,0,1,4,81.9499998986721,1,1.1406844106463878,0.4236827810972298,0.1303639326453014,0.0325909831613253,1.0103204780010864,12.808256382400868,437.6643128734384,0.0,0.0,1083.1613253666485,1858.1749049429657,0.55,3,1,10,2,0,1,0,68.0,35.0
EUW1_7715907005,30.683333333333334,MIDDLE,7,68,8,24,5,7,3,51,202,142,43,556,385,11,1240,873,18,1695,1417,32,2450,1800,52,10,77.0,1041.9011406844106,95.39380771319937,820.869092884302,125.60564910374796,335.65453557849,407.90874524714826,246,14982,1,1,0,1,17,59.25,3,0.977729494839761,0.2607278652906029,0.1303639326453014,0.0325909831613253,1.075502444323737,4.953829440521456,122.37914177077676,0.0,0.0,649.3753394894079,300.22813688212926,0.53,3,1,10,2,0,1,0,,
EUW1_7715907005,30.683333333333334,BOTTOM,51,68,8,24,5,7,3,51,202,142,43,-306,-357,-7,-152,-618,4,140,-460,3,-125,-909,6,4,83.0,1207.1700162954917,1166.463878326996,9.35361216730038,31.287343834872352,435.2851711026616,730.3313416621402,265,16190,1,1,0,1,11,18.0,0,0.3910917979359044,0.2607278652906029,0.0325909831613253,0.0325909831613253,0.717001629549158,2.8028245518739814,260.7278652906029,0.0,0.0,731.4720260727865,413.0581205866377,0.5,3,1,10,2,0,1,0,,
EUW1_7715907005,30.683333333333334,UTILITY,142,68,8,24,5,7,3,51,202,142,43,217,106,2,742,379,6,1256,607,7,559,-336,8,7,13.0,749.6903856599674,60.71700162954916,525.0733297121129,163.90005431830528,126.64856056491035,161.22759369907658,48,11113,1,0,0,1,12,22.0,0,2.933188484519283,1.2058663769690383,0.2933188484519283,0.0325909831613253,1.6621401412275938,5.312330255296034,125.70342205323192,32.167300380228134,9.71211298207496,778.4030418250951,313.3948940793047,0.45,3,1,10,2,0,1,0,,
EUW1_7715860045,38.55,TOP,92,92,8,35,106,61,268,21,81,12,80,-169,-246,-11,465,323,-8,803,1271,-3,2198,2531,6,3,85.0,1260.3631647211414,1188.975356679637,0.0,71.36186770428016,392.7885862516213,649.3125810635539,307,19858,0,2,0,2,19,17.0,3,0.8819714656290533,0.3631647211413749,0.0518806744487678,0.0,0.9338521400778212,6.977950713359274,409.5979247730221,0.0,0.0,1132.6329442282752,1931.8287937743191,0.51,4,2,11,3,0,3,0,,
EUW1_7715860045,38.55,JUNGLE,35,92,8,35,106,61,268,21,81,12,80,-33,297,7,-309,485,9,-1906,-350,4,-1115,336,7,4,,1070.1167315175098,35.30479896238651,827.7821011673152,207.0038910505837,106.43320363164722,1289.390402075227,237,16024,4,2,0,5,14,18.600000023841854,1,1.4267185473411157,0.3891050583657587,0.1297016861219196,0.0,1.3488975356679638,26.121919584954608,494.9156939040208,115.97924773022052,0.0,1052.607003891051,559.0142671854735,0.64,4,2,11,3,0,3,0,78.0,5.0
EUW1_7715860045,38.55,MIDDLE,61,92,8,35,106,61,268,21,81,12,80,-341,-237,-7,-817,-994,-18,-712,-1868,-23,-296,-2147,-41,4,73.0,928.7418936446174,47.00389105058366,878.9105058365759,2.8015564202334637,322.1271076523995,449.6757457846952,293,18850,1,2,0,2,28,1.0,1,1.0376134889753568,0.3631647211413749,0.2075226977950713,0.0259403372243839,0.9338521400778212,11.128404669260702,250.9208819714657,0.0,152.65888456549936,945.1102464332037,733.8780804150455,0.6,4,2,11,3,0,3,0,,
