matchId,teamId,patch,window_early,window_mid,is_neutral_early,gold_diff_14,tower_diff_14,OBS_TEAM_FOCUS_EARLY,SUCCESS_TEAM_FOCUS_EARLY,OBS_JG_STYLE_EARLY,SUCCESS_JG_STYLE_EARLY,OBS_MAP_MODE_MID,SUCCESS_MAP_MODE_MID,X_BOTTOM_Champ,X_JUNGLE_Champ,X_MIDDLE_Champ,X_TOP_Champ,X_UTILITY_Champ
7723949117,200,16.3,0-14,14-25,0,8866,2,NEUTRAL,,MIXED,,,,202,163,14,904,43
7723954811,100,16.3,0-14,14-25,0,3041,0,TOP,1,MIXED,,GROUP,1,29,163,136,126,12
7723954811,200,16.3,0-14,14-25,0,3041,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,800,56,105,50,235
7723957931,100,16.3,0-14,14-25,1,1877,0,BOT,1,GANK_HEAVY,1,GROUP,1,21,35,163,92,555
7723957931,200,16.3,0-14,14-25,1,1877,0,NEUTRAL,,MIXED,,SPLIT,1,804,64,38,58,117
7723957940,100,16.3,0-14,14-25,1,2152,0,NEUTRAL,,FARM_HEAVY,1,,,887,904,268,114,526
7723957940,200,16.3,0-14,14-25,1,2152,0,NEUTRAL,,FARM_HEAVY,1,,,21,20,80,82,99
7723959046,100,16.3,0-14,14-25,0,-6024,-1,TOP,1,GANK_HEAVY,1,,,45,120,134,19,7
7723959046,200,16.3,0-14,14-25,0,-6024,-1,BOT,1,GANK_HEAVY,1,,,523,35,245,516,201
7723961562,100,16.3,0-14,14-25,1,-1673,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,42,36,75,13,89
7723961562,200,16.3,0-14,14-25,1,-1673,1,NEUTRAL,,FARM_HEAVY,0,SPLIT,1,804,950,268,113,12
7723963907,100,16.3,0-14,14-25,0,2589,1,NEUTRAL,,MIXED,,GROUP,1,81,126,84,799,111
7723963907,200,16.3,0-14,14-25,0,2589,1,NEUTRAL,,MIXED,,GROUP,1,523,163,777,122,432
7723967151,100,16.3,0-14,14-25,1,1934,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,110,233,101,41,412
7723967151,200,16.3,0-14,14-25,1,1934,1,NEUTRAL,,MIXED,,GROUP,1,18,91,134,17,25
7723970939,100,16.3,0-14,14-25,1,-1559,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,81,254,134,904,50
7723970939,200,16.3,0-14,14-25,1,-1559,0,NEUTRAL,,MIXED,,GROUP,1,42,25,517,67,555
7723971717,100,16.3,0-14,14-25,1,335,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,43,107,7,14,497
7723971717,200,16.3,0-14,14-25,1,335,0,NEUTRAL,,MIXED,,GROUP,1,30,5,161,777,432
7723973148,100,16.3,0-14,14-25,0,106,2,NEUTRAL,,GANK_HEAVY,1,GROUP,1,42,421,7,8,267
7723973148,200,16.3,0-14,14-25,0,106,2,NEUTRAL,,MIXED,,SPLIT,1,523,427,13,24,111
7723974937,100,16.3,0-14,14-25,1,803,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,18,17,7,897,555
7723974937,200,16.3,0-14,14-25,1,803,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,42,64,245,799,111
7723976054,100,16.3,0-14,14-25,1,-1138,0,TOP,1,GANK_HEAVY,1,,,81,5,84,23,412
7723976054,200,16.3,0-14,14-25,1,-1138,0,BOT,1,FARM_HEAVY,0,,,221,121,268,223,117
7723976117,100,16.3,0-14,14-25,0,4796,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,67,427,517,82,497
7723976117,200,16.3,0-14,14-25,0,4796,0,NEUTRAL,,MIXED,,GROUP,1,29,950,55,122,40
7723978138,100,16.3,0-14,14-25,1,-2173,0,NEUTRAL,,MIXED,,GROUP,1,42,427,3,777,111
7723978138,200,16.3,0-14,14-25,1,-2173,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,236,120,103,150,267
7723980040,100,16.3,0-14,14-25,0,3259,0,NEUTRAL,,FARM_HEAVY,1,,,202,5,122,85,89
7723980040,200,16.3,0-14,14-25,0,3259,0,NEUTRAL,,MIXED,,,,145,234,131,36,43
7723982099,100,16.3,0-14,14-25,1,-2384,0,NEUTRAL,,MIXED,,GROUP,1,202,245,13,114,526
7723982099,200,16.3,0-14,14-25,1,-2384,0,NEUTRAL,,MIXED,,GROUP,1,145,517,3,62,555
7723991859,100,16.3,0-14,14-25,0,-4463,-1,NEUTRAL,,MIXED,,,,18,131,103,904,44
7723991859,200,16.3,0-14,14-25,0,-4463,-1,BOT,1,FARM_HEAVY,1,,,81,59,245,68,526
7723992430,100,16.3,0-14,14-25,0,-5358,0,NEUTRAL,,MIXED,,GROUP,1,202,35,26,904,43
7723992430,200,16.3,0-14,14-25,0,-5358,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,235,121,34,67,111
7724005314,100,16.3,0-14,14-25,0,-3791,-1,TOP,1,GANK_HEAVY,1,SPLIT,1,81,2,103,14,432
7724005314,200,16.3,0-14,14-25,0,-3791,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,15,126,61,110,161
7724006262,100,16.3,0-14,14-25,0,4735,1,NEUTRAL,,MIXED,,GROUP,1,110,799,777,68,555
7724006262,200,16.3,0-14,14-25,0,4735,1,NEUTRAL,,MIXED,,GROUP,1,222,36,517,897,37
7724009556,100,16.3,0-14,14-25,0,3073,1,NEUTRAL,,GANK_HEAVY,1,,,202,234,26,86,111
7724009556,200,16.3,0-14,14-25,0,3073,1,BOT,1,MIXED,,,,804,56,113,10,43
7724010338,100,16.3,0-14,14-25,1,590,1,NEUTRAL,,MIXED,,GROUP,1,360,57,55,58,89
7724010338,200,16.3,0-14,14-25,1,590,1,BOT,1,MIXED,,GROUP,0,96,203,69,85,267
7724015590,100,16.3,0-14,14-25,1,1576,0,NEUTRAL,,MIXED,,,,96,799,134,78,267
7724015590,200,16.3,0-14,14-25,1,1576,0,NEUTRAL,,MIXED,,,,51,154,166,141,43
7724016772,100,16.3,0-14,14-25,0,-3454,0,NEUTRAL,,MIXED,,GROUP,1,67,141,115,36,267
7724016772,200,16.3,0-14,14-25,0,-3454,0,NEUTRAL,,MIXED,,SPLIT,1,51,59,7,24,555
7724017481,100,16.3,0-14,14-25,1,25,0,BOT,0,MIXED,,SPLIT,1,81,887,238,240,80
7724017481,200,16.3,0-14,14-25,1,25,0,BOT,1,MIXED,,SPLIT,1,157,143,134,92,44
7724018336,100,16.3,0-14,14-25,0,-3374,-1,TOP,1,FARM_HEAVY,1,GROUP,0,81,143,10,126,432
7724018336,200,16.3,0-14,14-25,0,-3374,-1,BOT,1,GANK_HEAVY,1,GROUP,1,42,9,103,39,267
7724019070,100,16.3,0-14,14-25,0,2579,0,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,145,91,5,126,60
7724019070,200,16.3,0-14,14-25,0,2579,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,202,17,777,68,12
7724021017,100,16.3,0-14,14-25,0,-2700,0,BOT,0,GANK_HEAVY,1,,,81,245,84,14,89
7724021017,200,16.3,0-14,14-25,0,-2700,0,BOT,1,MIXED,,,,96,20,43,92,201
7724023775,100,16.3,0-14,14-25,1,2391,0,NEUTRAL,,MIXED,,,,63,121,80,75,267
7724023775,200,16.3,0-14,14-25,1,2391,0,NEUTRAL,,GANK_HEAVY,1,,,110,126,134,92,7
7724037463,100,16.3,0-14,14-25,0,6133,2,TOP,1,MIXED,,,,804,131,55,24,518
7724037463,200,16.3,0-14,14-25,0,6133,2,NEUTRAL,,MIXED,,,,42,799,34,897,902
7724040117,100,16.3,0-14,14-25,0,5330,1,NEUTRAL,,MIXED,,,,42,20,103,10,497
7724040117,200,16.3,0-14,14-25,0,5330,1,BOT,0,FARM_HEAVY,0,,,110,35,14,897,43
7724040328,100,16.3,0-14,14-25,0,5701,1,NEUTRAL,,FARM_HEAVY,1,,,523,28,134,6,526
7724040328,200,16.3,0-14,14-25,0,5701,1,NEUTRAL,,MIXED,,,,22,799,7,27,518
7724049718,100,16.3,0-14,14-25,1,1523,-1,NEUTRAL,,MIXED,,GROUP,1,81,59,777,893,53
7724049718,200,16.3,0-14,14-25,1,1523,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,0,110,5,34,13,111
7724049779,100,16.3,0-14,14-25,1,-409,0,NEUTRAL,,MIXED,,GROUP,1,8,904,14,92,245
7724049779,200,16.3,0-14,14-25,1,-409,0,BOT,1,MIXED,,GROUP,1,804,799,84,23,412
7724052394,100,16.3,0-14,14-25,1,85,0,NEUTRAL,,MIXED,,,,360,59,136,240,12
7724052394,200,16.3,0-14,14-25,1,85,0,NEUTRAL,,FARM_HEAVY,0,,,804,234,103,85,526
7724053266,100,16.3,0-14,14-25,1,2200,0,TOP,0,GANK_HEAVY,1,SPLIT,1,21,799,112,8,147
7724053266,200,16.3,0-14,14-25,1,2200,0,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,29,143,238,6,89
7724053854,100,16.3,0-14,14-25,1,-1223,0,NEUTRAL,,MIXED,,GROUP,1,21,887,134,122,111
7724053854,200,16.3,0-14,14-25,1,-1223,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,222,254,13,133,201
7724058000,100,16.3,0-14,14-25,1,178,-1,BOT,1,FARM_HEAVY,0,,,800,238,517,92,44
7724058000,200,16.3,0-14,14-25,1,178,-1,NEUTRAL,,FARM_HEAVY,1,,,157,131,34,80,412
7724059811,100,16.3,0-14,14-25,1,-995,0,NEUTRAL,,MIXED,,GROUP,1,498,5,85,75,555
7724059811,200,16.3,0-14,14-25,1,-995,0,NEUTRAL,,MIXED,,GROUP,1,360,799,55,516,89
7724061196,100,16.3,0-14,14-25,1,-1096,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,42,245,950,904,267
7724061196,200,16.3,0-14,14-25,1,-1096,0,TOP,0,MIXED,,GROUP,1,34,421,246,24,412
7724061901,100,16.3,0-14,14-25,0,-2188,-3,BOT,1,MIXED,,GROUP,1,110,421,245,40,43
7724061901,200,16.3,0-14,14-25,0,-2188,-3,BOT,0,MIXED,,GROUP,1,81,59,161,36,518
7724066399,100,16.3,0-14,14-25,1,339,0,NEUTRAL,,MIXED,,GROUP,1,800,141,777,238,78
7724066399,200,16.3,0-14,14-25,1,339,0,NEUTRAL,,MIXED,,GROUP,0,29,154,268,23,12
7724072374,100,16.3,0-14,14-25,1,-318,1,TOP,1,MIXED,,GROUP,0,42,36,157,17,267
7724072374,200,16.3,0-14,14-25,1,-318,1,BOT,1,MIXED,,GROUP,1,145,234,134,67,12
7724075495,100,16.3,0-14,14-25,0,4139,1,TOP,1,MIXED,,,,42,80,163,150,245
7724075495,200,16.3,0-14,14-25,0,4139,1,NEUTRAL,,MIXED,,,,145,121,517,14,111
7724079243,100,16.3,0-14,14-25,1,-1033,0,NEUTRAL,,MIXED,,SPLIT,1,222,799,134,114,117
7724079243,200,16.3,0-14,14-25,1,-1033,0,NEUTRAL,,FARM_HEAVY,1,SPLIT,0,523,5,166,68,518
7724080649,100,16.3,0-14,14-25,0,5392,1,NEUTRAL,,MIXED,,GROUP,1,51,246,134,799,60
7724080649,200,16.3,0-14,14-25,0,5392,1,NEUTRAL,,MIXED,,GROUP,0,202,121,103,516,43
7724081861,100,16.3,0-14,14-25,0,4241,0,NEUTRAL,,FARM_HEAVY,1,,,222,35,61,92,3
7724081861,200,16.3,0-14,14-25,0,4241,0,NEUTRAL,,GANK_HEAVY,1,,,202,77,84,31,412
7724089322,100,16.3,0-14,14-25,1,-975,-1,NEUTRAL,,MIXED,,GROUP,1,67,106,246,36,117
7724089322,200,16.3,0-14,14-25,1,-975,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,96,254,157,14,43
7724096149,100,16.3,0-14,14-25,0,-3562,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,143,59,14,34,555
7724096149,200,16.3,0-14,14-25,0,-3562,0,TOP,1,GANK_HEAVY,1,SPLIT,1,15,238,45,11,432
7724098236,100,16.3,0-14,14-25,1,-1600,0,TOP,0,MIXED,,GROUP,1,42,141,245,82,267
7724098236,200,16.3,0-14,14-25,1,-1600,0,NEUTRAL,,MIXED,,GROUP,1,221,799,113,27,117
7724099626,100,16.3,0-14,14-25,1,-2075,-1,NEUTRAL,,MIXED,,GROUP,1,804,5,142,14,43
7724099626,200,16.3,0-14,14-25,1,-2075,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,51,254,147,122,267
7724102490,100,16.3,0-14,14-25,1,-197,0,NEUTRAL,,MIXED,,GROUP,1,51,36,61,96,432
7724102490,200,16.3,0-14,14-25,1,-197,0,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,202,246,84,34,53
7724103264,100,16.3,0-14,14-25,0,5587,2,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,51,59,161,92,60
7724103264,200,16.3,0-14,14-25,0,5587,2,NEUTRAL,,MIXED,,GROUP,0,235,5,517,266,43
7724107264,100,16.3,0-14,14-25,0,-6206,0,TOP,1,MIXED,,,,18,107,268,14,60
7724107264,200,16.3,0-14,14-25,0,-6206,0,NEUTRAL,,FARM_HEAVY,1,,,804,36,910,904,526
7724109616,100,16.3,0-14,14-25,0,4859,1,TOP,1,FARM_HEAVY,0,GROUP,1,81,154,163,904,432
7724109616,200,16.3,0-14,14-25,0,4859,1,BOT,1,MIXED,,GROUP,0,143,121,887,39,37
7724110655,100,16.3,0-14,14-25,1,-1011,0,TOP,1,MIXED,,,,110,904,103,126,37
7724110655,200,16.3,0-14,14-25,1,-1011,0,NEUTRAL,,FARM_HEAVY,0,,,29,266,142,86,800
7724118512,100,16.3,0-14,14-25,0,-2504,0,TOP,1,FARM_HEAVY,1,GROUP,1,804,141,38,799,117
7724118512,200,16.3,0-14,14-25,0,-2504,0,NEUTRAL,,MIXED,,GROUP,1,110,143,134,58,44
7724119090,100,16.3,0-14,14-25,1,-2256,0,NEUTRAL,,GANK_HEAVY,1,GROUP,0,804,200,142,75,117
7724119090,200,16.3,0-14,14-25,1,-2256,0,TOP,1,MIXED,,GROUP,1,202,421,800,150,43
7724119915,100,16.3,0-14,14-25,1,-2002,-1,NEUTRAL,,MIXED,,,,15,35,61,2,117
7724119915,200,16.3,0-14,14-25,1,-2002,-1,NEUTRAL,,MIXED,,,,110,246,43,114,12
7724128628,100,16.3,0-14,14-25,1,2168,0,NEUTRAL,,MIXED,,SPLIT,1,145,5,245,41,89
7724128628,200,16.3,0-14,14-25,1,2168,0,BOT,1,FARM_HEAVY,1,SPLIT,1,42,36,103,31,267
7724129681,100,16.3,0-14,14-25,1,1837,1,NEUTRAL,,MIXED,,GROUP,1,429,9,34,14,412
7724129681,200,16.3,0-14,14-25,1,1837,1,BOT,1,MIXED,,GROUP,1,804,91,55,777,902
7724133555,100,16.3,0-14,14-25,1,1633,0,NEUTRAL,,MIXED,,,,22,5,163,27,201
7724133555,200,16.3,0-14,14-25,1,1633,0,NEUTRAL,,MIXED,,,,145,24,61,904,111
7724135657,100,16.3,0-14,14-25,1,2448,1,NEUTRAL,,MIXED,,,,523,35,84,42,902
7724135657,200,16.3,0-14,14-25,1,2448,1,NEUTRAL,,MIXED,,,,804,121,134,13,53
7724137368,100,16.3,0-14,14-25,0,-4606,-1,NEUTRAL,,MIXED,,GROUP,1,523,36,161,897,201
7724137368,200,16.3,0-14,14-25,0,-4606,-1,NEUTRAL,,MIXED,,GROUP,1,21,121,142,150,555
7724143066,100,16.3,0-14,14-25,0,3197,2,NEUTRAL,,MIXED,,GROUP,1,110,120,13,24,43
7724143066,200,16.3,0-14,14-25,0,3197,2,BOT,1,FARM_HEAVY,0,GROUP,0,81,245,112,126,40
7724144888,100,16.3,0-14,14-25,0,4628,1,NEUTRAL,,MIXED,,,,523,20,42,68,412
7724144888,200,16.3,0-14,14-25,0,4628,1,BOT,1,FARM_HEAVY,1,,,202,48,777,84,432
7724146669,100,16.3,0-14,14-25,1,2291,1,NEUTRAL,,MIXED,,,,81,59,20,85,12
7724146669,200,16.3,0-14,14-25,1,2291,1,NEUTRAL,,GANK_HEAVY,1,,,523,234,800,54,111
7724147364,100,16.3,0-14,14-25,1,-938,0,BOT,0,GANK_HEAVY,1,GROUP,1,202,72,103,799,40
7724147364,200,16.3,0-14,14-25,1,-938,0,NEUTRAL,,MIXED,,GROUP,1,145,246,245,41,526
7724148162,100,16.3,0-14,14-25,0,3818,1,NEUTRAL,,FARM_HEAVY,1,,,110,31,103,887,111
7724148162,200,16.3,0-14,14-25,0,3818,1,NEUTRAL,,MIXED,,,,136,421,43,234,518
7724152911,100,16.3,0-14,14-25,1,-1264,0,NEUTRAL,,MIXED,,GROUP,1,804,56,84,76,201
7724152911,200,16.3,0-14,14-25,1,-1264,0,NEUTRAL,,MIXED,,GROUP,1,18,64,45,122,412
7724157031,100,16.3,0-14,14-25,1,-2096,0,NEUTRAL,,MIXED,,,,523,35,85,13,201
7724157031,200,16.3,0-14,14-25,1,-2096,0,NEUTRAL,,MIXED,,,,145,121,157,887,432
7724157290,100,16.3,0-14,14-25,0,-4207,-1,NEUTRAL,,MIXED,,GROUP,1,55,904,84,24,518
7724157290,200,16.3,0-14,14-25,0,-4207,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,804,131,157,799,497
7724160137,100,16.3,0-14,14-25,0,5135,1,NEUTRAL,,MIXED,,,,42,126,517,68,44
7724160137,200,16.3,0-14,14-25,0,5135,1,BOT,1,MIXED,,,,110,9,246,799,40
7724160397,100,16.3,0-14,14-25,1,-757,0,TOP,1,FARM_HEAVY,1,GROUP,1,18,56,61,83,111
7724160397,200,16.3,0-14,14-25,1,-757,0,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,202,234,7,31,201
7724164529,100,16.3,0-14,14-25,0,5841,2,NEUTRAL,,MIXED,,GROUP,1,45,904,55,68,432
7724164529,200,16.3,0-14,14-25,0,5841,2,BOT,0,GANK_HEAVY,1,GROUP,1,15,799,38,82,201
7724169990,100,16.3,0-14,14-25,1,367,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,804,5,101,39,117
7724169990,200,16.3,0-14,14-25,1,367,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,901,35,134,897,201
7724173880,100,16.3,0-14,14-25,1,515,0,NEUTRAL,,MIXED,,GROUP,1,22,131,103,122,147
7724173880,200,16.3,0-14,14-25,1,515,0,BOT,1,MIXED,,GROUP,1,360,254,163,950,40
7724183385,100,16.3,0-14,14-25,1,-2002,-1,BOT,1,MIXED,,GROUP,1,498,107,517,24,117
7724183385,200,16.3,0-14,14-25,1,-2002,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,119,76,246,54,40
7724195010,100,16.3,0-14,14-25,0,6924,0,NEUTRAL,,MIXED,,,,202,246,13,126,111
7724195010,200,16.3,0-14,14-25,0,6924,0,NEUTRAL,,MIXED,,,,110,517,61,14,267
7724196812,100,16.3,0-14,14-25,1,1230,-1,NEUTRAL,,MIXED,,GROUP,1,67,245,18,68,518
7724196812,200,16.3,0-14,14-25,1,1230,-1,BOT,1,GANK_HEAVY,1,GROUP,1,42,120,43,11,26
7724198855,100,16.3,0-14,14-25,1,1608,-1,NEUTRAL,,MIXED,,GROUP,1,523,60,105,14,235
7724198855,200,16.3,0-14,14-25,1,1608,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,42,427,103,54,44
7724205900,100,16.3,0-14,14-25,1,-1443,0,NEUTRAL,,FARM_HEAVY,0,,,134,799,34,24,111
7724205900,200,16.3,0-14,14-25,1,-1443,0,NEUTRAL,,FARM_HEAVY,1,,,42,904,136,14,37
7724211594,100,16.3,0-14,14-25,1,-198,0,NEUTRAL,,MIXED,,,,202,799,800,516,12
7724211594,200,16.3,0-14,14-25,1,-198,0,NEUTRAL,,MIXED,,,,236,131,103,92,44
7724213994,100,16.3,0-14,14-25,0,-7177,-2,NEUTRAL,,FARM_HEAVY,0,,,895,5,10,164,78
7724213994,200,16.3,0-14,14-25,0,-7177,-2,TOP,1,FARM_HEAVY,1,,,804,887,157,14,497
7724214366,100,16.3,0-14,14-25,1,521,-1,TOP,0,GANK_HEAVY,1,GROUP,1,119,427,13,904,267
7724214366,200,16.3,0-14,14-25,1,521,-1,NEUTRAL,,MIXED,,GROUP,1,51,36,777,83,43
7724215552,100,16.3,0-14,14-25,1,-70,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,145,14,777,68,412
7724215552,200,16.3,0-14,14-25,1,-70,0,TOP,0,MIXED,,GROUP,1,523,254,90,8,117
7724227122,100,16.3,0-14,14-25,1,-2234,0,BOT,1,MIXED,,,,51,64,142,58,43
7724227122,200,16.3,0-14,14-25,1,-2234,0,NEUTRAL,,GANK_HEAVY,1,,,81,799,13,68,267
7724231656,100,16.3,0-14,14-25,1,790,0,NEUTRAL,,GANK_HEAVY,1,,,161,421,142,92,526
7724231656,200,16.3,0-14,14-25,1,790,0,NEUTRAL,,GANK_HEAVY,1,,,81,121,7,85,111
7724232235,100,16.3,0-14,14-25,0,-9567,-1,TOP,0,GANK_HEAVY,0,,,22,121,61,8,201
7724232235,200,16.3,0-14,14-25,0,-9567,-1,NEUTRAL,,GANK_HEAVY,1,,,51,246,103,110,526
7724234554,100,16.3,0-14,14-25,1,1401,1,NEUTRAL,,MIXED,,GROUP,1,81,950,893,48,267
7724234554,200,16.3,0-14,14-25,1,1401,1,NEUTRAL,,MIXED,,GROUP,1,51,141,517,54,43
7724241114,100,16.3,0-14,14-25,1,-898,0,NEUTRAL,,FARM_HEAVY,1,,,21,20,38,14,12
7724241114,200,16.3,0-14,14-25,1,-898,0,TOP,1,GANK_HEAVY,1,,,15,64,84,150,40
7724241888,100,16.3,0-14,14-25,1,724,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,360,77,14,48,40
7724241888,200,16.3,0-14,14-25,1,724,0,NEUTRAL,,MIXED,,GROUP,1,145,64,96,27,111
7724242232,100,16.3,0-14,14-25,1,2375,1,NEUTRAL,,FARM_HEAVY,1,,,221,904,3,98,201
7724242232,200,16.3,0-14,14-25,1,2375,1,NEUTRAL,,FARM_HEAVY,0,,,145,427,55,6,235
7724244260,100,16.3,0-14,14-25,1,-1181,0,NEUTRAL,,MIXED,,,,42,233,92,79,147
7724244260,200,16.3,0-14,14-25,1,-1181,0,BOT,0,MIXED,,,,236,60,10,54,44
7724258796,100,16.3,0-14,14-25,0,5510,1,NEUTRAL,,FARM_HEAVY,1,,,360,5,20,516,555
7724258796,200,16.3,0-14,14-25,0,5510,1,NEUTRAL,,MIXED,,,,119,246,893,904,40
7724263471,100,16.3,0-14,14-25,1,1746,0,NEUTRAL,,MIXED,,,,804,141,142,150,412
7724263471,200,16.3,0-14,14-25,1,1746,0,NEUTRAL,,FARM_HEAVY,0,,,202,77,157,14,518
7724265789,100,16.3,0-14,14-25,1,-1042,0,NEUTRAL,,MIXED,,,,18,91,157,69,350
7724265789,200,16.3,0-14,14-25,1,-1042,0,NEUTRAL,,GANK_HEAVY,1,,,523,121,103,427,201
7724266020,100,16.3,0-14,14-25,1,316,1,NEUTRAL,,MIXED,,,,115,31,777,904,526
7724266020,200,16.3,0-14,14-25,1,316,1,TOP,1,MIXED,,,,45,59,90,24,497
7724273962,100,16.3,0-14,14-25,1,-2265,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,110,76,777,875,89
7724273962,200,16.3,0-14,14-25,1,-2265,0,TOP,0,FARM_HEAVY,1,GROUP,1,202,107,55,904,412
7724276837,100,16.3,0-14,14-25,1,-593,0,NEUTRAL,,MIXED,,GROUP,1,51,20,18,68,25
7724276837,200,16.3,0-14,14-25,1,-593,0,BOT,1,FARM_HEAVY,0,GROUP,1,804,141,3,897,412
7724279153,100,16.3,0-14,14-25,0,8579,2,NEUTRAL,,FARM_HEAVY,1,GROUP,1,51,266,34,893,99
7724279153,200,16.3,0-14,14-25,0,8579,2,NEUTRAL,,MIXED,,GROUP,0,8,517,18,31,267
7724281315,100,16.3,0-14,14-25,0,-3387,-1,NEUTRAL,,FARM_HEAVY,0,SPLIT,1,30,799,99,901,37
7724281315,200,16.3,0-14,14-25,0,-3387,-1,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,145,91,34,777,267
7724286344,100,16.3,0-14,14-25,1,-1039,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,0,22,121,103,68,147
7724286344,200,16.3,0-14,14-25,1,-1039,-1,BOT,1,MIXED,,GROUP,1,51,107,163,92,161
7724292141,100,16.3,0-14,14-25,1,-837,-1,NEUTRAL,,MIXED,,GROUP,1,360,31,92,79,89
7724292141,200,16.3,0-14,14-25,1,-837,-1,NEUTRAL,,MIXED,,GROUP,1,42,60,105,58,44
7724298603,100,16.3,0-14,14-25,1,955,1,TOP,0,MIXED,,GROUP,1,81,5,103,41,43
7724298603,200,16.3,0-14,14-25,1,955,1,TOP,1,GANK_HEAVY,1,GROUP,1,145,421,45,86,60
7724305478,100,16.3,0-14,14-25,0,-3835,-1,NEUTRAL,,MIXED,,GROUP,1,222,233,115,904,235
7724305478,200,16.3,0-14,14-25,0,-3835,-1,NEUTRAL,,MIXED,,GROUP,1,523,131,157,24,497
7724305622,100,16.3,0-14,14-25,0,-2054,-2,NEUTRAL,,MIXED,,GROUP,1,202,950,55,92,111
7724305622,200,16.3,0-14,14-25,0,-2054,-2,NEUTRAL,,FARM_HEAVY,0,GROUP,1,81,64,105,79,43
7724315456,100,16.3,0-14,14-25,0,-6044,0,NEUTRAL,,GANK_HEAVY,1,,,115,59,84,79,235
7724315456,200,16.3,0-14,14-25,0,-6044,0,NEUTRAL,,FARM_HEAVY,1,,,110,35,20,150,497
7724318571,100,16.3,0-14,14-25,1,2408,1,NEUTRAL,,MIXED,,GROUP,1,81,421,142,799,60
7724318571,200,16.3,0-14,14-25,1,2408,1,NEUTRAL,,MIXED,,GROUP,1,42,266,90,13,267
7724319563,100,16.3,0-14,14-25,1,1769,1,TOP,1,GANK_HEAVY,1,,,45,246,20,24,235
7724319563,200,16.3,0-14,14-25,1,1769,1,NEUTRAL,,FARM_HEAVY,0,,,804,234,8,799,43
7724323479,100,16.3,0-14,14-25,1,-556,0,BOT,1,MIXED,,GROUP,1,202,120,800,114,26
7724323479,200,16.3,0-14,14-25,1,-556,0,NEUTRAL,,MIXED,,GROUP,1,236,904,427,67,267
7724328926,100,16.3,0-14,14-25,1,2153,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,236,246,13,887,350
7724328926,200,16.3,0-14,14-25,1,2153,1,BOT,1,MIXED,,GROUP,0,81,36,1,86,35
7724332388,100,16.3,0-14,14-25,0,-3209,-1,NEUTRAL,,MIXED,,GROUP,1,804,799,34,68,117
7724332388,200,16.3,0-14,14-25,0,-3209,-1,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,523,121,69,13,53
7724335542,100,16.3,0-14,14-25,0,-7565,-2,NEUTRAL,,MIXED,,,,42,887,61,58,111
7724335542,200,16.3,0-14,14-25,0,-7565,-2,BOT,1,GANK_HEAVY,1,,,29,427,134,126,37
7724338812,100,16.3,0-14,14-25,1,-2212,0,TOP,1,FARM_HEAVY,1,GROUP,1,55,950,3,141,78
7724338812,200,16.3,0-14,14-25,1,-2212,0,NEUTRAL,,MIXED,,GROUP,1,804,107,13,62,497
7724341133,100,16.3,0-14,14-25,0,2805,0,NEUTRAL,,MIXED,,,,22,2,142,36,147
7724341133,200,16.3,0-14,14-25,0,2805,0,NEUTRAL,,GANK_HEAVY,1,,,42,91,103,14,555
7724343353,100,16.3,0-14,14-25,1,1656,1,NEUTRAL,,MIXED,,GROUP,1,800,56,126,67,43
7724343353,200,16.3,0-14,14-25,1,1656,1,BOT,1,MIXED,,SPLIT,1,69,254,777,897,60
