error_rank,match_id,team_id,minute,event_type,killer,victim,assists,killer_relation,victim_relation,assist_relations,ally_support_involved,ally_adc_involved,ally_support_died,ally_adc_died,ally_support_assist,ally_adc_assist,x,y,nearest_frame_minute,support_zone_v5_abs,adc_zone_v5_abs,dist_to_adc,out_bot_context_v5,far_from_adc_v5
8,EUW1_7705182186,200,2.7285833333333334,CHAMPION_KILL,"Elise(JUNGLE,T100,pid2)","Diana(JUNGLE,T200,pid7)","Caitlyn(BOTTOM,T100,pid4); Velkoz(UTILITY,T100,pid5)",enemy_jungle,ally_jungle,enemy_bottom; enemy_utility,False,False,False,False,False,False,13002,7324,5.002283333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,5457.695484359676,True,True
8,EUW1_7705182186,200,3.4784333333333333,CHAMPION_KILL,"Velkoz(UTILITY,T100,pid5)","Aphelios(BOTTOM,T200,pid9)","Elise(JUNGLE,T100,pid2); Caitlyn(BOTTOM,T100,pid4)",enemy_utility,ally_adc,enemy_jungle; enemy_bottom,False,True,False,True,False,False,14110,7886,5.002283333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,5457.695484359676,True,True
8,EUW1_7705182186,200,3.8002,CHAMPION_KILL,"Fizz(MIDDLE,T200,pid8)","Ekko(MIDDLE,T100,pid3)",,ally_middle,enemy_middle,,False,False,False,False,False,False,7556,7230,5.002283333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,5457.695484359676,True,True
8,EUW1_7705182186,200,4.763333333333334,CHAMPION_KILL,"Fizz(MIDDLE,T200,pid8)","Ekko(MIDDLE,T100,pid3)",,ally_middle,enemy_middle,,False,False,False,False,False,False,8626,6285,5.002283333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,5457.695484359676,True,True
8,EUW1_7705182186,200,5.65745,CHAMPION_KILL,"Velkoz(UTILITY,T100,pid5)","Diana(JUNGLE,T200,pid7)","Elise(JUNGLE,T100,pid2); Caitlyn(BOTTOM,T100,pid4)",enemy_utility,ally_jungle,enemy_jungle; enemy_bottom,False,False,False,False,False,False,13016,7164,6.002533333333333,RED_BASE,RED_BASE,2930.006313986371,False,False
8,EUW1_7705182186,200,5.7209,CHAMPION_KILL,"Caitlyn(BOTTOM,T100,pid4)","Yuumi(UTILITY,T200,pid10)","Elise(JUNGLE,T100,pid2); Velkoz(UTILITY,T100,pid5)",enemy_bottom,ally_support,enemy_jungle; enemy_utility,True,False,True,False,False,False,12385,7658,6.002533333333333,RED_BASE,RED_BASE,2930.006313986371,False,False
8,EUW1_7705182186,200,7.7164166666666665,CHAMPION_KILL,"Diana(JUNGLE,T200,pid7)","Ekko(MIDDLE,T100,pid3)","Fizz(MIDDLE,T200,pid8); Yuumi(UTILITY,T200,pid10)",ally_jungle,enemy_middle,ally_middle; ally_support,True,False,False,False,True,False,6186,9177,8.003183333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,3011.0612747003343,True,True
8,EUW1_7705182186,200,8.309966666666666,CHAMPION_KILL,"Caitlyn(BOTTOM,T100,pid4)","Aphelios(BOTTOM,T200,pid9)","Velkoz(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,13915,4252,8.003183333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,3011.0612747003343,True,True
8,EUW1_7705182186,200,8.486966666666667,CHAMPION_KILL,"Elise(JUNGLE,T100,pid2)","Fizz(MIDDLE,T200,pid8)",,enemy_jungle,ally_middle,,False,False,False,False,False,False,9157,8594,8.003183333333334,RED_BOT_JUNGLE,BOT_LANE_CORE,3011.0612747003343,True,True
8,EUW1_7705182186,200,9.457666666666666,CHAMPION_KILL,"Fizz(MIDDLE,T200,pid8)","Ekko(MIDDLE,T100,pid3)",,ally_middle,enemy_middle,,False,False,False,False,False,False,7893,8083,9.003183333333334,BOT_LANE_CORE,BOT_LANE_CORE,994.6597408159232,False,False
8,EUW1_7705182186,200,9.82405,CHAMPION_KILL,"Caitlyn(BOTTOM,T100,pid4)","Aphelios(BOTTOM,T200,pid9)","Velkoz(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,14122,5058,10.003283333333334,BOT_LANE_CORE,BOT_LANE_CORE,2880.0128471935677,False,True
8,EUW1_7705182186,200,9.998833333333334,CHAMPION_KILL,"Aphelios(BOTTOM,T200,pid9)","Caitlyn(BOTTOM,T100,pid4)",,ally_adc,enemy_bottom,,False,True,False,False,False,False,13486,7348,10.003283333333334,BOT_LANE_CORE,BOT_LANE_CORE,2880.0128471935677,False,True
8,EUW1_7705182186,200,10.43245,CHAMPION_KILL,"Fizz(MIDDLE,T200,pid8)","Ekko(MIDDLE,T100,pid3)",,ally_middle,enemy_middle,,False,False,False,False,False,False,6910,7240,10.003283333333334,BOT_LANE_CORE,BOT_LANE_CORE,2880.0128471935677,False,True
8,EUW1_7705182186,200,10.952733333333333,CHAMPION_KILL,"Caitlyn(BOTTOM,T100,pid4)","Diana(JUNGLE,T200,pid7)","Elise(JUNGLE,T100,pid2); Velkoz(UTILITY,T100,pid5)",enemy_bottom,ally_jungle,enemy_jungle; enemy_utility,False,False,False,False,False,False,11493,6914,11.003466666666666,RED_BOT_JUNGLE,BOT_LANE_CORE,3620.660851281158,True,True
8,EUW1_7705182186,200,11.017383333333333,CHAMPION_KILL,"Elise(JUNGLE,T100,pid2)","Yuumi(UTILITY,T200,pid10)","Velkoz(UTILITY,T100,pid5)",enemy_jungle,ally_support,enemy_utility,True,False,True,False,False,False,11638,6774,11.003466666666666,RED_BOT_JUNGLE,BOT_LANE_CORE,3620.660851281158,True,True
8,EUW1_7705182186,200,11.322483333333333,CHAMPION_KILL,"Caitlyn(BOTTOM,T100,pid4)","Aphelios(BOTTOM,T200,pid9)","Elise(JUNGLE,T100,pid2); Velkoz(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_jungle; enemy_utility,False,True,False,True,False,False,14138,4666,11.003466666666666,RED_BOT_JUNGLE,BOT_LANE_CORE,3620.660851281158,True,True
8,EUW1_7705182186,200,11.5246,CHAMPION_KILL,"Fizz(MIDDLE,T200,pid8)","Ekko(MIDDLE,T100,pid3)",,ally_middle,enemy_middle,,False,False,False,False,False,False,7491,8395,11.003466666666666,RED_BOT_JUNGLE,BOT_LANE_CORE,3620.660851281158,True,True
9,EUW1_7716308181,100,4.309866666666666,CHAMPION_KILL,"Velkoz(UTILITY,T100,pid5)","JarvanIV(JUNGLE,T200,pid7)","Zoe(MIDDLE,T100,pid3)",ally_support,enemy_jungle,ally_middle,True,False,False,False,False,False,8243,6773,5.0034833333333335,BLUE_BASE,BOT_LANE_CORE,12083.124637278224,False,False
9,EUW1_7716308181,100,4.67755,CHAMPION_KILL,"XinZhao(JUNGLE,T100,pid2)","Nami(UTILITY,T200,pid10)",,ally_jungle,enemy_utility,,False,False,False,False,False,False,11005,6973,5.0034833333333335,BLUE_BASE,BOT_LANE_CORE,12083.124637278224,False,False
9,EUW1_7716308181,100,4.75715,CHAMPION_KILL,"Mel(BOTTOM,T200,pid9)","Velkoz(UTILITY,T100,pid5)","Nami(UTILITY,T200,pid10)",enemy_bottom,ally_support,enemy_utility,True,False,True,False,False,False,10135,7236,5.0034833333333335,BLUE_BASE,BOT_LANE_CORE,12083.124637278224,False,False
9,EUW1_7716308181,100,5.5949333333333335,CHAMPION_KILL,"Jayce(MIDDLE,T200,pid8)","Velkoz(UTILITY,T100,pid5)","JarvanIV(JUNGLE,T200,pid7)",enemy_middle,ally_support,enemy_jungle,True,False,True,False,False,False,7649,7348,6.003566666666667,BLUE_TOP_JUNGLE,BOT_LANE_CORE,6021.815756065607,True,True
9,EUW1_7716308181,100,5.8209333333333335,CHAMPION_KILL,"Ornn(TOP,T200,pid6)","Ahri(TOP,T100,pid1)",,enemy_top,ally_top,,False,False,False,False,False,False,1556,10619,6.003566666666667,BLUE_TOP_JUNGLE,BOT_LANE_CORE,6021.815756065607,True,True
9,EUW1_7716308181,100,5.94785,CHAMPION_KILL,"XinZhao(JUNGLE,T100,pid2)","Ornn(TOP,T200,pid6)","Ahri(TOP,T100,pid1)",ally_jungle,enemy_top,ally_top,False,False,False,False,False,False,3622,13515,6.003566666666667,BLUE_TOP_JUNGLE,BOT_LANE_CORE,6021.815756065607,True,True
9,EUW1_7716308181,100,6.56015,CHAMPION_KILL,"Nami(UTILITY,T200,pid10)","Zoe(MIDDLE,T100,pid3)","Jayce(MIDDLE,T200,pid8)",enemy_utility,ally_middle,enemy_middle,False,False,False,False,False,False,8322,6236,7.00375,MID_LANE,BOT_LANE_CORE,6231.281248667886,False,False
9,EUW1_7716308181,100,6.585766666666666,CHAMPION_KILL,"Velkoz(UTILITY,T100,pid5)","Jayce(MIDDLE,T200,pid8)","XinZhao(JUNGLE,T100,pid2); Zoe(MIDDLE,T100,pid3)",ally_support,enemy_middle,ally_jungle; ally_middle,True,False,False,False,False,False,8370,6438,7.00375,MID_LANE,BOT_LANE_CORE,6231.281248667886,False,False
9,EUW1_7716308181,100,6.671483333333334,CHAMPION_KILL,"Twitch(BOTTOM,T100,pid4)","Mel(BOTTOM,T200,pid9)",,ally_adc,enemy_bottom,,False,True,False,False,False,False,13032,1454,7.00375,MID_LANE,BOT_LANE_CORE,6231.281248667886,False,False
9,EUW1_7716308181,100,6.946783333333333,CHAMPION_KILL,"JarvanIV(JUNGLE,T200,pid7)","Velkoz(UTILITY,T100,pid5)","Nami(UTILITY,T200,pid10)",enemy_jungle,ally_support,enemy_utility,True,False,True,False,False,False,7846,6526,7.00375,MID_LANE,BOT_LANE_CORE,6231.281248667886,False,False
9,EUW1_7716308181,100,8.155683333333334,CHAMPION_KILL,"Zoe(MIDDLE,T100,pid3)","Jayce(MIDDLE,T200,pid8)","XinZhao(JUNGLE,T100,pid2); Velkoz(UTILITY,T100,pid5)",ally_middle,enemy_middle,ally_jungle; ally_support,True,False,False,False,True,False,7363,7825,8.004283333333333,MID_LANE,BOT_LANE_CORE,6046.880848834381,True,True
9,EUW1_7716308181,100,8.5617,CHAMPION_KILL,"Ornn(TOP,T200,pid6)","Ahri(TOP,T100,pid1)","JarvanIV(JUNGLE,T200,pid7)",enemy_top,ally_top,enemy_jungle,False,False,False,False,False,False,2057,12842,9.0043,BLUE_BOT_JUNGLE,BOT_LANE_CORE,5748.423957920988,True,True
9,EUW1_7716308181,100,9.468383333333334,CHAMPION_KILL,"Zoe(MIDDLE,T100,pid3)","Jayce(MIDDLE,T200,pid8)",,ally_middle,enemy_middle,,False,False,False,False,False,False,8182,7508,9.0043,BLUE_BOT_JUNGLE,BOT_LANE_CORE,5748.423957920988,True,True
9,EUW1_7716308181,100,9.82375,CHAMPION_KILL,"Velkoz(UTILITY,T100,pid5)","Nami(UTILITY,T200,pid10)","Zoe(MIDDLE,T100,pid3)",ally_support,enemy_utility,ally_middle,True,False,False,False,False,False,9494,8070,10.0044,MID_LANE,BOT_LANE_CORE,7463.437411809655,True,True
9,EUW1_7716308181,100,10.002583333333334,CHAMPION_KILL,"JarvanIV(JUNGLE,T200,pid7)","Ahri(TOP,T100,pid1)","Ornn(TOP,T200,pid6)",enemy_jungle,ally_top,enemy_top,False,False,False,False,False,False,1609,11191,10.0044,MID_LANE,BOT_LANE_CORE,7463.437411809655,True,True
9,EUW1_7716308181,100,10.078166666666666,CHAMPION_KILL,"XinZhao(JUNGLE,T100,pid2)","JarvanIV(JUNGLE,T200,pid7)","Ahri(TOP,T100,pid1)",ally_jungle,enemy_jungle,ally_top,False,False,False,False,False,False,1797,12000,10.0044,MID_LANE,BOT_LANE_CORE,7463.437411809655,True,True
9,EUW1_7716308181,100,10.1639,CHAMPION_KILL,"XinZhao(JUNGLE,T100,pid2)","Ornn(TOP,T200,pid6)","Ahri(TOP,T100,pid1)",ally_jungle,enemy_top,ally_top,False,False,False,False,False,False,2401,11552,10.0044,MID_LANE,BOT_LANE_CORE,7463.437411809655,True,True
9,EUW1_7716308181,100,11.147533333333334,CHAMPION_KILL,"Zoe(MIDDLE,T100,pid3)","Jayce(MIDDLE,T200,pid8)",,ally_middle,enemy_middle,,False,False,False,False,False,False,6262,7355,11.004766666666669,BLUE_BOT_JUNGLE,BOT_LANE_CORE,5771.785252415409,True,True
9,EUW1_7716308181,100,11.3058,CHAMPION_KILL,"Velkoz(UTILITY,T100,pid5)","Nami(UTILITY,T200,pid10)","Zoe(MIDDLE,T100,pid3)",ally_support,enemy_utility,ally_middle,True,False,False,False,False,False,8789,8776,11.004766666666669,BLUE_BOT_JUNGLE,BOT_LANE_CORE,5771.785252415409,True,True
10,EUW1_7708270762,200,2.3021,CHAMPION_KILL,"Caitlyn(BOTTOM,T200,pid9)","Jhin(BOTTOM,T100,pid4)","Lux(UTILITY,T200,pid10)",ally_adc,enemy_bottom,ally_support,True,True,False,False,True,False,11773,1183,5.0023,RED_BASE,BOT_LANE_CORE,8820.349766307456,False,False
10,EUW1_7708270762,200,2.3705666666666665,CHAMPION_KILL,"Karma(UTILITY,T100,pid5)","Caitlyn(BOTTOM,T200,pid9)","Jhin(BOTTOM,T100,pid4)",enemy_utility,ally_adc,enemy_bottom,False,True,False,True,False,False,12213,2442,5.0023,RED_BASE,BOT_LANE_CORE,8820.349766307456,False,False
10,EUW1_7708270762,200,3.2422833333333334,CHAMPION_KILL,"Ambessa(JUNGLE,T100,pid2)","Nidalee(JUNGLE,T200,pid7)",,enemy_jungle,ally_jungle,,False,False,False,False,False,False,11637,5936,5.0023,RED_BASE,BOT_LANE_CORE,8820.349766307456,False,False
10,EUW1_7708270762,200,3.32355,CHAMPION_KILL,"Gwen(TOP,T200,pid6)","Sion(TOP,T100,pid1)",,ally_top,enemy_top,,False,False,False,False,False,False,1826,11692,5.0023,RED_BASE,BOT_LANE_CORE,8820.349766307456,False,False
10,EUW1_7708270762,200,3.9720666666666666,CHAMPION_KILL,"Akali(MIDDLE,T100,pid3)","Nidalee(JUNGLE,T200,pid7)","Ambessa(JUNGLE,T100,pid2)",enemy_middle,ally_jungle,enemy_jungle,False,False,False,False,False,False,7216,9223,5.0023,RED_BASE,BOT_LANE_CORE,8820.349766307456,False,False
10,EUW1_7708270762,200,3.988766666666667,CHAMPION_KILL,"Quinn(MIDDLE,T200,pid8)","Ambessa(JUNGLE,T100,pid2)","Nidalee(JUNGLE,T200,pid7)",ally_middle,enemy_jungle,ally_jungle,False,False,False,False,False,False,7087,9765,5.0023,RED_BASE,BOT_LANE_CORE,8820.349766307456,False,False
10,EUW1_7708270762,200,4.428516666666667,CHAMPION_KILL,"Karma(UTILITY,T100,pid5)","Caitlyn(BOTTOM,T200,pid9)","Jhin(BOTTOM,T100,pid4)",enemy_utility,ally_adc,enemy_bottom,False,True,False,True,False,False,13464,4334,5.0023,RED_BASE,BOT_LANE_CORE,8820.349766307456,False,False
10,EUW1_7708270762,200,4.7505,CHAMPION_KILL,"Karma(UTILITY,T100,pid5)","Lux(UTILITY,T200,pid10)","Jhin(BOTTOM,T100,pid4)",enemy_utility,ally_support,enemy_bottom,True,False,True,False,False,False,13918,7098,5.0023,RED_BASE,BOT_LANE_CORE,8820.349766307456,False,False
10,EUW1_7708270762,200,5.89285,CHAMPION_KILL,"Ambessa(JUNGLE,T100,pid2)","Lux(UTILITY,T200,pid10)","Jhin(BOTTOM,T100,pid4); Karma(UTILITY,T100,pid5)",enemy_jungle,ally_support,enemy_bottom; enemy_utility,True,False,True,False,False,False,13661,3928,6.002533333333333,BOT_LANE_CORE,BOT_LANE_CORE,614.1172526480591,False,False
10,EUW1_7708270762,200,6.145183333333334,CHAMPION_KILL,"Akali(MIDDLE,T100,pid3)","Nidalee(JUNGLE,T200,pid7)","Ambessa(JUNGLE,T100,pid2); Jhin(BOTTOM,T100,pid4); Karma(UTILITY,T100,pid5)",enemy_middle,ally_jungle,enemy_jungle; enemy_bottom; enemy_utility,False,False,False,False,False,False,13889,5154,6.002533333333333,BOT_LANE_CORE,BOT_LANE_CORE,614.1172526480591,False,False
10,EUW1_7708270762,200,6.21365,CHAMPION_KILL,"Caitlyn(BOTTOM,T200,pid9)","Karma(UTILITY,T100,pid5)","Quinn(MIDDLE,T200,pid8)",ally_adc,enemy_utility,ally_middle,False,True,False,False,False,False,13129,5657,6.002533333333333,BOT_LANE_CORE,BOT_LANE_CORE,614.1172526480591,False,False
10,EUW1_7708270762,200,6.2815666666666665,CHAMPION_KILL,"Jhin(BOTTOM,T100,pid4)","Caitlyn(BOTTOM,T200,pid9)","Akali(MIDDLE,T100,pid3); Karma(UTILITY,T100,pid5)",enemy_bottom,ally_adc,enemy_middle; enemy_utility,False,True,False,True,False,False,14080,5085,6.002533333333333,BOT_LANE_CORE,BOT_LANE_CORE,614.1172526480591,False,False
10,EUW1_7708270762,200,6.3016,CHAMPION_KILL,"Jhin(BOTTOM,T100,pid4)","Quinn(MIDDLE,T200,pid8)","Ambessa(JUNGLE,T100,pid2); Akali(MIDDLE,T100,pid3); Karma(UTILITY,T100,pid5)",enemy_bottom,ally_middle,enemy_jungle; enemy_middle; enemy_utility,False,False,False,False,False,False,14070,4345,6.002533333333333,BOT_LANE_CORE,BOT_LANE_CORE,614.1172526480591,False,False
10,EUW1_7708270762,200,6.794433333333333,CHAMPION_KILL,"Jhin(BOTTOM,T100,pid4)","Lux(UTILITY,T200,pid10)",,enemy_bottom,ally_support,,True,False,True,False,False,False,13302,2394,7.002633333333334,RED_BASE,BOT_LANE_CORE,10979.088851084138,False,False
10,EUW1_7708270762,200,7.341316666666667,CHAMPION_KILL,"Gwen(TOP,T200,pid6)","Sion(TOP,T100,pid1)",,ally_top,enemy_top,,False,False,False,False,False,False,2896,13128,7.002633333333334,RED_BASE,BOT_LANE_CORE,10979.088851084138,False,False
10,EUW1_7708270762,200,7.40255,CHAMPION_KILL,"Akali(MIDDLE,T100,pid3)","Gwen(TOP,T200,pid6)","Sion(TOP,T100,pid1); Ambessa(JUNGLE,T100,pid2)",enemy_middle,ally_top,enemy_top; enemy_jungle,False,False,False,False,False,False,3402,11843,7.002633333333334,RED_BASE,BOT_LANE_CORE,10979.088851084138,False,False
10,EUW1_7708270762,200,7.4253833333333334,CHAMPION_KILL,"Nidalee(JUNGLE,T200,pid7)","Ambessa(JUNGLE,T100,pid2)","Quinn(MIDDLE,T200,pid8)",ally_jungle,enemy_jungle,ally_middle,False,False,False,False,False,False,2711,12867,7.002633333333334,RED_BASE,BOT_LANE_CORE,10979.088851084138,False,False
10,EUW1_7708270762,200,7.528366666666667,CHAMPION_KILL,"Akali(MIDDLE,T100,pid3)","Nidalee(JUNGLE,T200,pid7)","Sion(TOP,T100,pid1)",enemy_middle,ally_jungle,enemy_top,False,False,False,False,False,False,1657,13644,8.002666666666666,TOP_LANE_CORE,BOT_LANE_CORE,13624.606563126878,False,False
10,EUW1_7708270762,200,7.854583333333333,CHAMPION_KILL,"Akali(MIDDLE,T100,pid3)","Quinn(MIDDLE,T200,pid8)","Karma(UTILITY,T100,pid5)",enemy_middle,ally_middle,enemy_utility,False,False,False,False,False,False,2962,12818,8.002666666666666,TOP_LANE_CORE,BOT_LANE_CORE,13624.606563126878,False,False
10,EUW1_7708270762,200,7.987633333333333,CHAMPION_KILL,"Karma(UTILITY,T100,pid5)","Lux(UTILITY,T200,pid10)","Akali(MIDDLE,T100,pid3)",enemy_utility,ally_support,enemy_middle,True,False,True,False,False,False,4485,13566,8.002666666666666,TOP_LANE_CORE,BOT_LANE_CORE,13624.606563126878,False,False
10,EUW1_7708270762,200,8.972983333333334,CHAMPION_KILL,"Akali(MIDDLE,T100,pid3)","Quinn(MIDDLE,T200,pid8)",,enemy_middle,ally_middle,,False,False,False,False,False,False,7171,7136,9.00315,MID_LANE,BOT_LANE_CORE,6582.935895176254,True,True
10,EUW1_7708270762,200,9.154166666666667,CHAMPION_KILL,"Caitlyn(BOTTOM,T200,pid9)","Karma(UTILITY,T100,pid5)","Nidalee(JUNGLE,T200,pid7)",ally_adc,enemy_utility,ally_jungle,False,True,False,False,False,False,13599,6256,9.00315,MID_LANE,BOT_LANE_CORE,6582.935895176254,True,True
10,EUW1_7708270762,200,9.190366666666666,CHAMPION_KILL,"Nidalee(JUNGLE,T200,pid7)","Ambessa(JUNGLE,T100,pid2)","Caitlyn(BOTTOM,T200,pid9)",ally_jungle,enemy_jungle,ally_adc,False,True,False,False,False,True,13906,5792,9.00315,MID_LANE,BOT_LANE_CORE,6582.935895176254,True,True
10,EUW1_7708270762,200,9.19815,CHAMPION_KILL,"Jhin(BOTTOM,T100,pid4)","Nidalee(JUNGLE,T200,pid7)","Ambessa(JUNGLE,T100,pid2); Karma(UTILITY,T100,pid5)",enemy_bottom,ally_jungle,enemy_jungle; enemy_utility,False,False,False,False,False,False,14080,5702,9.00315,MID_LANE,BOT_LANE_CORE,6582.935895176254,True,True
10,EUW1_7708270762,200,9.925433333333334,CHAMPION_KILL,"Karma(UTILITY,T100,pid5)","Gwen(TOP,T200,pid6)","Sion(TOP,T100,pid1)",enemy_utility,ally_top,enemy_top,False,False,False,False,False,False,1440,11796,10.003366666666668,RED_BOT_JUNGLE,RED_BASE,6084.223039961635,True,False
10,EUW1_7708270762,200,9.969983333333333,CHAMPION_KILL,"Quinn(MIDDLE,T200,pid8)","Sion(TOP,T100,pid1)","Gwen(TOP,T200,pid6)",ally_middle,enemy_top,ally_top,False,False,False,False,False,False,1145,11466,10.003366666666668,RED_BOT_JUNGLE,RED_BASE,6084.223039961635,True,False
10,EUW1_7708270762,200,10.299916666666666,CHAMPION_KILL,"Ambessa(JUNGLE,T100,pid2)","Quinn(MIDDLE,T200,pid8)","Karma(UTILITY,T100,pid5)",enemy_jungle,ally_middle,enemy_utility,False,False,False,False,False,False,1172,12033,10.003366666666668,RED_BOT_JUNGLE,RED_BASE,6084.223039961635,True,False
10,EUW1_7708270762,200,10.3606,CHAMPION_KILL,"Akali(MIDDLE,T100,pid3)","Nidalee(JUNGLE,T200,pid7)",,enemy_middle,ally_jungle,,False,False,False,False,False,False,4328,14052,10.003366666666668,RED_BOT_JUNGLE,RED_BASE,6084.223039961635,True,False
10,EUW1_7708270762,200,11.640416666666667,CHAMPION_KILL,"Akali(MIDDLE,T100,pid3)","Quinn(MIDDLE,T200,pid8)",,enemy_middle,ally_middle,,False,False,False,False,False,False,10376,6673,11.003883333333333,RED_TOP_JUNGLE,BOT_LANE_CORE,8218.566359165081,True,True
10,EUW1_7708270762,200,11.666033333333333,CHAMPION_KILL,"Nidalee(JUNGLE,T200,pid7)","Akali(MIDDLE,T100,pid3)","Quinn(MIDDLE,T200,pid8)",ally_jungle,enemy_middle,ally_middle,False,False,False,False,False,False,10240,7266,11.003883333333333,RED_TOP_JUNGLE,BOT_LANE_CORE,8218.566359165081,True,True
10,EUW1_7708270762,200,11.76345,CHAMPION_KILL,"Caitlyn(BOTTOM,T200,pid9)","Karma(UTILITY,T100,pid5)",,ally_adc,enemy_utility,,False,True,False,False,False,False,13452,3476,11.003883333333333,RED_TOP_JUNGLE,BOT_LANE_CORE,8218.566359165081,True,True
11,EUW1_7830110048,100,2.7159166666666668,CHAMPION_KILL,"Smolder(BOTTOM,T200,pid9)","Yasuo(BOTTOM,T100,pid4)","Soraka(UTILITY,T200,pid10)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,13503,3455,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,2.7832833333333333,CHAMPION_KILL,"Smolder(BOTTOM,T200,pid9)","Nami(UTILITY,T100,pid5)","Soraka(UTILITY,T200,pid10)",enemy_bottom,ally_support,enemy_utility,True,False,True,False,False,False,11917,2349,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,2.9298166666666665,CHAMPION_KILL,"Zaahen(TOP,T200,pid6)","Sion(TOP,T100,pid1)",,enemy_top,ally_top,,False,False,False,False,False,False,2899,13496,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,3.05205,CHAMPION_KILL,"Naafiri(JUNGLE,T100,pid2)","Soraka(UTILITY,T200,pid10)",,ally_jungle,enemy_utility,,False,False,False,False,False,False,12899,1907,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,3.09325,CHAMPION_KILL,"Sion(TOP,T100,pid1)","Zaahen(TOP,T200,pid6)",,ally_top,enemy_top,,False,False,False,False,False,False,1292,11581,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,3.95,CHAMPION_KILL,"Kassadin(MIDDLE,T200,pid8)","Nami(UTILITY,T100,pid5)","Gwen(JUNGLE,T200,pid7); Soraka(UTILITY,T200,pid10)",enemy_middle,ally_support,enemy_jungle; enemy_utility,True,False,True,False,False,False,10627,6460,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,5.002666666666666,CHAMPION_KILL,"Sion(TOP,T100,pid1)","Zaahen(TOP,T200,pid6)","Nami(UTILITY,T100,pid5)",ally_top,enemy_top,ally_support,True,False,False,False,True,False,3358,13726,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,5.258933333333333,CHAMPION_KILL,"Yasuo(BOTTOM,T100,pid4)","Soraka(UTILITY,T200,pid10)",,ally_adc,enemy_utility,,False,True,False,False,False,False,12944,1879,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,5.389316666666667,CHAMPION_KILL,"Smolder(BOTTOM,T200,pid9)","Yasuo(BOTTOM,T100,pid4)","Soraka(UTILITY,T200,pid10)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,11751,2117,5.003233333333333,TOP_LANE_CORE,BOT_LANE_CORE,14745.90248170657,True,True
11,EUW1_7830110048,100,5.61835,CHAMPION_KILL,"Naafiri(JUNGLE,T100,pid2)","Smolder(BOTTOM,T200,pid9)",,ally_jungle,enemy_bottom,,False,False,False,False,False,False,11535,1057,6.003283333333333,MID_LANE,BOT_LANE_CORE,6439.213694233171,True,True
11,EUW1_7830110048,100,6.62165,CHAMPION_KILL,"Sion(TOP,T100,pid1)","Zaahen(TOP,T200,pid6)",,ally_top,enemy_top,,False,False,False,False,False,False,3786,13414,7.003333333333333,TOP_LANE_CORE,BOT_LANE_CORE,14259.795580582491,True,True
11,EUW1_7830110048,100,7.128683333333333,CHAMPION_KILL,"Smolder(BOTTOM,T200,pid9)","Yasuo(BOTTOM,T100,pid4)","Soraka(UTILITY,T200,pid10)",enemy_bottom,ally_adc,enemy_utility,False,True,False,True,False,False,10944,958,7.003333333333333,TOP_LANE_CORE,BOT_LANE_CORE,14259.795580582491,True,True
11,EUW1_7830110048,100,9.454383333333332,CHAMPION_KILL,"Gwen(JUNGLE,T200,pid7)","Yasuo(BOTTOM,T100,pid4)","Smolder(BOTTOM,T200,pid9); Soraka(UTILITY,T200,pid10)",enemy_jungle,ally_adc,enemy_bottom; enemy_utility,False,True,False,True,False,False,10854,1767,9.003883333333333,TOP_SIDE_NEAR,BOT_LANE_CORE,10122.36938666042,True,True
11,EUW1_7830110048,100,9.730633333333333,CHAMPION_KILL,"Sion(TOP,T100,pid1)","Zaahen(TOP,T200,pid6)","Nami(UTILITY,T100,pid5)",ally_top,enemy_top,ally_support,True,False,False,False,True,False,3926,11547,10.004333333333332,BLUE_BASE,BOT_LANE_CORE,5752.293890266735,False,False
