champion_name,count,mean,median,std,q25,q75
Annie,393,0.2376546003330928,0.1766777509068924,0.20924091385524854,0.0814285714285714,0.3477654426416168
Renata,2166,0.23164948913939665,0.1986170779173092,0.1842077341745166,0.0848767767000318,0.3469226993578343
Shen,814,0.23068403038867855,0.19260738714114473,0.18448597358935964,0.0875,0.33138379974614496
Zaahen,30,0.23057280410692205,0.16886467889908255,0.20768085583747184,0.09043962756993595,0.32945134255317743
DrMundo,21,0.22991924061128785,0.20510945989133908,0.17111979176988512,0.1052936630602782,0.3552858726639214
Mel,690,0.2286176508853215,0.1841991552956465,0.18158808860432,0.0875,0.3320718363284363
Nasus,92,0.22859646657238514,0.18626715495188745,0.17951809818942321,0.08693236598534515,0.3617098197849314
Heimerdinger,169,0.226344290985694,0.17694062219563264,0.18483040051303953,0.08826151560178308,0.3152987970508343
Nami,30951,0.2262548789150605,0.18560951760104302,0.18301612308588097,0.08392316198380817,0.33543863264792556
Veigar,326,0.22126239638446188,0.18673110536117726,0.18683110568412442,0.0737441762546796,0.32308406014231766
Velkoz,2802,0.2200019249895537,0.18183018225174585,0.1768361443688245,0.08731702066590127,0.31666666666666665
Taric,4193,0.2199408466502715,0.17635024549918168,0.18494107045390884,0.07214464733261727,0.3375148986889154
Sona,10019,0.2189758302350893,0.17460447354064373,0.18287317779215545,0.07760946194420468,0.3264560332369022
Hwei,405,0.21609197694546337,0.17421731123388579,0.17081651900478276,0.0875,0.32455357142857144
Kindred,36,0.21402112419262245,0.1782038032244729,0.1902822858563999,0.0885830738329597,0.30823120450409464
MonkeyKing,23,0.21318805685502443,0.12661011624253846,0.21277989433056463,0.08769664842681259,0.30108819598582054
Swain,1157,0.21311282731903997,0.1798076923076923,0.1719184993003709,0.08059750492449114,0.31644042232277525
Lulu,19395,0.2096564725957766,0.17049876193845065,0.17635161808744798,0.07024462751850227,0.31360015494406623
Zyra,1322,0.20723617874617584,0.175,0.1721703914342929,0.07390167944953512,0.31009555717183646
Soraka,6060,0.20447361330489836,0.16471427223234136,0.17161110499488377,0.07225763121907616,0.30134570214416023
Ashe,463,0.20358801687208472,0.1640242144710291,0.1758892014858912,0.07024879634641168,0.2954140903129099
Senna,8948,0.20009178442742384,0.1541617678681012,0.18079769376183683,0.05935119229107411,0.29489233467804943
Varus,24,0.19949021243489282,0.16506351737345215,0.17223679961175084,0.06756948647516178,0.28652901367211614
Seraphine,6083,0.19714019857233897,0.158930669800235,0.1660464821988379,0.06643862965020046,0.29503986527973414
Malphite,109,0.18979821034394917,0.15993391692413317,0.1571427935610476,0.07130028735632181,0.26941060551773555
Milio,6735,0.1844652354344197,0.14179375453885257,0.16556555700240375,0.052828880767412593,0.27599208506635287
Orianna,129,0.1842004484412715,0.14808813998703824,0.16841696501321596,0.04142692750287685,0.2875
Xerath,706,0.1792298589092161,0.1362260232338241,0.16170211879097687,0.05279772927409976,0.26666321076398486
Ziggs,26,0.1780374625324241,0.1671341463414634,0.1320266538985957,0.09598862697476593,0.27478282828282824
MissFortune,32,0.17224398603806507,0.10880440857570814,0.17812533831164998,0.05199299406659927,0.2398919530871397
Kayle,53,0.1706536431761522,0.12621045836023242,0.1694035395657695,0.035137034434293724,0.2552224143351147
KogMaw,30,0.14857640873771846,0.13397274920421104,0.09451439904730555,0.08725245429925524,0.20493209023941067
Yuumi,3909,0.08737486900578612,0.03559192995812715,0.13148544945244886,0.0,0.11863173216885009
