matchId,teamId,win,patch,window_early,window_mid,is_neutral_early,gold_diff_14,tower_diff_14,OBS_TEAM_FOCUS_EARLY,OBS_JG_STYLE_EARLY,OBS_MAP_MODE_MID,X_BOTTOM_Champ,X_JUNGLE_Champ,X_MIDDLE_Champ,X_TOP_Champ,X_UTILITY_Champ
7735459595,100,1,16.3,0-14,14-25,1,-734,0,BOT,MIXED,GROUP,901,238,142,8,85
7735459595,200,0,16.3,0-14,14-25,1,-734,0,NEUTRAL,MIXED,GROUP,222,799,134,41,80
7735460007,100,0,16.3,0-14,14-25,1,467,1,NEUTRAL,MIXED,SPLIT,119,35,45,85,114
7735460007,200,1,16.3,0-14,14-25,1,467,1,NEUTRAL,FARM_HEAVY,SPLIT,804,107,134,897,43
7735461916,100,1,16.3,0-14,14-25,1,2508,1,TOP,GANK_HEAVY,,81,24,103,75,526
7735461916,200,0,16.3,0-14,14-25,1,2508,1,NEUTRAL,FARM_HEAVY,,145,234,893,164,7
7735463386,100,0,16.3,0-14,14-25,1,-2154,-1,NEUTRAL,GANK_HEAVY,GROUP,222,9,79,799,40
7735463386,200,1,16.3,0-14,14-25,1,-2154,-1,BOT,MIXED,GROUP,145,36,157,24,111
7735464117,100,0,16.3,0-14,14-25,1,922,-1,NEUTRAL,GANK_HEAVY,GROUP,81,254,142,2,235
7735464117,200,1,16.3,0-14,14-25,1,922,-1,NEUTRAL,GANK_HEAVY,GROUP,804,163,61,516,89
7735466435,100,1,16.3,0-14,14-25,1,363,1,NEUTRAL,MIXED,,42,68,166,122,800
7735466435,200,0,16.3,0-14,14-25,1,363,1,NEUTRAL,GANK_HEAVY,,145,131,80,72,60
7735470946,100,1,16.3,0-14,14-25,1,-188,0,TOP,MIXED,GROUP,429,76,9,91,235
7735470946,200,0,16.3,0-14,14-25,1,-188,0,BOT,MIXED,GROUP,221,68,238,27,412
7735475306,100,1,16.3,0-14,14-25,1,770,0,BOT,MIXED,,45,421,238,24,432
7735475306,200,0,16.3,0-14,14-25,1,770,0,NEUTRAL,GANK_HEAVY,,804,799,157,82,111
7735475524,100,1,16.3,0-14,14-25,1,259,0,NEUTRAL,FARM_HEAVY,GROUP,42,91,84,34,26
7735475524,200,0,16.3,0-14,14-25,1,259,0,NEUTRAL,MIXED,GROUP,804,246,134,126,117
7735477356,100,0,16.3,0-14,14-25,1,-2498,-2,NEUTRAL,GANK_HEAVY,GROUP,901,887,103,24,201
7735477356,200,1,16.3,0-14,14-25,1,-2498,-2,NEUTRAL,MIXED,GROUP,222,234,131,83,800
7735478016,100,0,16.3,0-14,14-25,1,-3040,0,BOT,GANK_HEAVY,GROUP,26,64,63,904,44
7735478016,200,1,16.3,0-14,14-25,1,-3040,0,TOP,MIXED,GROUP,161,126,246,67,517
7735481502,100,0,16.3,0-14,14-25,1,874,0,NEUTRAL,MIXED,GROUP,800,59,103,240,78
7735481502,200,1,16.3,0-14,14-25,1,874,0,NEUTRAL,MIXED,SPLIT,42,121,517,68,127
7735483868,100,0,16.3,0-14,14-25,1,-2327,0,BOT,MIXED,,804,163,61,58,117
7735483868,200,1,16.3,0-14,14-25,1,-2327,0,NEUTRAL,FARM_HEAVY,,29,141,84,266,16
7735486780,100,1,16.3,0-14,14-25,1,-3281,-1,BOT,MIXED,SPLIT,202,35,38,58,37
7735486780,200,0,16.3,0-14,14-25,1,-3281,-1,NEUTRAL,FARM_HEAVY,GROUP,145,238,90,41,111
7735487130,100,0,16.3,0-14,14-25,1,2773,1,NEUTRAL,MIXED,GROUP,134,62,105,39,111
7735487130,200,1,16.3,0-14,14-25,1,2773,1,TOP,GANK_HEAVY,GROUP,804,266,103,72,201
7735487597,100,1,16.3,0-14,14-25,1,813,1,NEUTRAL,GANK_HEAVY,,114,799,101,164,412
7735487597,200,0,16.3,0-14,14-25,1,813,1,NEUTRAL,GANK_HEAVY,,69,11,23,27,9
7735488367,100,0,16.3,0-14,14-25,1,-1028,0,NEUTRAL,MIXED,SPLIT,222,203,39,106,12
7735488367,200,1,16.3,0-14,14-25,1,-1028,0,NEUTRAL,MIXED,GROUP,42,887,103,98,497
7735488955,100,0,16.3,0-14,14-25,1,-2737,-1,BOT,MIXED,GROUP,202,234,950,85,518
7735488955,200,1,16.3,0-14,14-25,1,-2737,-1,BOT,FARM_HEAVY,GROUP,67,17,131,126,267
7735488986,100,1,16.3,0-14,14-25,1,1985,0,BOT,MIXED,,895,107,103,516,89
7735488986,200,0,16.3,0-14,14-25,1,1985,0,BOT,GANK_HEAVY,,145,59,134,901,26
7735491826,100,0,16.3,0-14,14-25,1,2413,0,BOT,GANK_HEAVY,GROUP,81,24,76,164,497
7735491826,200,1,16.3,0-14,14-25,1,2413,0,TOP,FARM_HEAVY,GROUP,67,233,43,904,902
7735492214,100,1,16.3,0-14,14-25,1,1566,0,TOP,MIXED,,51,245,86,74,89
7735492214,200,0,16.3,0-14,14-25,1,1566,0,BOT,MIXED,,81,266,8,122,40
7735493438,100,0,16.3,0-14,14-25,1,-771,-1,NEUTRAL,FARM_HEAVY,GROUP,42,163,777,799,267
7735493438,200,1,16.3,0-14,14-25,1,-771,-1,NEUTRAL,MIXED,GROUP,110,28,238,85,53
7735496085,100,1,16.3,0-14,14-25,1,1129,0,NEUTRAL,GANK_HEAVY,GROUP,804,91,38,875,497
7735496085,200,0,16.3,0-14,14-25,1,1129,0,NEUTRAL,FARM_HEAVY,GROUP,21,163,157,58,12
7735497731,100,0,16.3,0-14,14-25,1,-123,1,BOT,FARM_HEAVY,,804,77,800,799,40
7735497731,200,1,16.3,0-14,14-25,1,-123,1,NEUTRAL,FARM_HEAVY,,523,950,4,893,161
7735498262,100,0,16.3,0-14,14-25,1,1137,1,TOP,FARM_HEAVY,GROUP,147,799,166,240,40
7735498262,200,1,16.3,0-14,14-25,1,1137,1,NEUTRAL,GANK_HEAVY,GROUP,81,107,38,516,111
7735499860,100,1,16.3,0-14,14-25,1,-835,0,TOP,GANK_HEAVY,GROUP,90,904,91,34,26
7735499860,200,0,16.3,0-14,14-25,1,-835,0,BOT,GANK_HEAVY,GROUP,81,421,84,110,53
7735502843,100,0,16.3,0-14,14-25,1,-3134,-1,NEUTRAL,MIXED,,42,64,161,106,267
7735502843,200,1,16.3,0-14,14-25,1,-3134,-1,NEUTRAL,MIXED,,51,11,115,2,350
7735502897,100,1,16.3,0-14,14-25,1,1838,-1,TOP,MIXED,GROUP,202,107,61,85,223
7735502897,200,0,16.3,0-14,14-25,1,1838,-1,NEUTRAL,MIXED,GROUP,81,950,23,3,45
7735505898,100,1,16.3,0-14,14-25,1,-352,0,BOT,MIXED,,42,60,166,85,267
7735505898,200,0,16.3,0-14,14-25,1,-352,0,TOP,FARM_HEAVY,,81,904,145,516,201
7735505971,100,0,16.3,0-14,14-25,1,2101,2,TOP,FARM_HEAVY,GROUP,110,799,134,240,53
7735505971,200,1,16.3,0-14,14-25,1,2101,2,NEUTRAL,FARM_HEAVY,GROUP,15,62,10,875,235
7735507131,100,0,16.3,0-14,14-25,1,-303,0,BOT,MIXED,GROUP,51,107,61,83,267
7735507131,200,1,16.3,0-14,14-25,1,-303,0,BOT,GANK_HEAVY,GROUP,81,33,55,14,37
7735508369,100,1,16.3,0-14,14-25,1,-413,-1,TOP,GANK_HEAVY,GROUP,81,254,8,904,161
7735508369,200,0,16.3,0-14,14-25,1,-413,-1,TOP,MIXED,GROUP,804,234,13,24,432
7735510736,100,0,16.3,0-14,14-25,1,2115,1,NEUTRAL,GANK_HEAVY,GROUP,42,56,61,41,235
7735510736,200,1,16.3,0-14,14-25,1,2115,1,BOT,MIXED,GROUP,222,143,777,68,412
7735510916,100,0,16.3,0-14,14-25,1,-2391,0,TOP,MIXED,SPLIT,81,131,164,39,888
7735510916,200,1,16.3,0-14,14-25,1,-2391,0,NEUTRAL,GANK_HEAVY,GROUP,119,91,800,54,89
7735512290,100,1,16.3,0-14,14-25,1,-3353,-1,NEUTRAL,MIXED,GROUP,202,131,103,157,127
7735512290,200,0,16.3,0-14,14-25,1,-3353,-1,TOP,MIXED,SPLIT,18,28,54,24,143
7735512775,100,0,16.3,0-14,14-25,1,-901,-1,NEUTRAL,FARM_HEAVY,,50,120,163,875,235
7735512775,200,1,16.3,0-14,14-25,1,-901,-1,NEUTRAL,FARM_HEAVY,,110,35,91,39,43
7735513115,100,1,16.3,0-14,14-25,1,3127,0,TOP,MIXED,GROUP,901,28,203,35,37
7735513115,200,0,16.3,0-14,14-25,1,3127,0,BOT,FARM_HEAVY,SPLIT,42,121,38,157,114
7735516729,100,0,16.3,0-14,14-25,1,510,0,TOP,GANK_HEAVY,GROUP,81,143,85,67,432
7735516729,200,1,16.3,0-14,14-25,1,510,0,BOT,MIXED,GROUP,202,35,55,19,9
7735520822,100,1,16.3,0-14,14-25,1,-3353,0,NEUTRAL,FARM_HEAVY,GROUP,145,245,157,266,526
7735520822,200,0,16.3,0-14,14-25,1,-3353,0,BOT,GANK_HEAVY,GROUP,804,106,238,54,350
7735521519,100,1,16.3,0-14,14-25,1,713,1,BOT,MIXED,GROUP,110,17,134,41,111
7735521519,200,0,16.3,0-14,14-25,1,713,1,NEUTRAL,GANK_HEAVY,GROUP,202,28,950,67,267
7735522852,100,0,16.3,0-14,14-25,1,-2705,-1,NEUTRAL,FARM_HEAVY,,81,107,517,14,16
7735522852,200,1,16.3,0-14,14-25,1,-2705,-1,BOT,MIXED,,18,120,45,516,902
7735524275,100,0,16.3,0-14,14-25,1,1530,0,NEUTRAL,FARM_HEAVY,GROUP,42,234,142,254,111
7735524275,200,1,16.3,0-14,14-25,1,1530,0,BOT,MIXED,GROUP,81,421,61,150,89
7735524991,100,1,16.3,0-14,14-25,1,3112,2,BOT,MIXED,GROUP,96,20,799,266,518
7735524991,200,0,16.3,0-14,14-25,1,3112,2,TOP,MIXED,SPLIT,222,136,777,34,26
7735526086,100,1,16.3,0-14,14-25,1,-3151,-1,TOP,GANK_HEAVY,GROUP,67,950,38,24,267
7735526086,200,0,16.3,0-14,14-25,1,-3151,-1,NEUTRAL,MIXED,GROUP,110,904,42,68,518
7735527027,100,1,16.3,0-14,14-25,1,3462,1,NEUTRAL,MIXED,SPLIT,235,59,101,122,117
7735527027,200,0,16.3,0-14,14-25,1,3462,1,NEUTRAL,FARM_HEAVY,SPLIT,67,234,41,85,35
7735527181,100,0,16.3,0-14,14-25,1,-2051,-2,NEUTRAL,MIXED,GROUP,110,421,3,904,412
7735527181,200,1,16.3,0-14,14-25,1,-2051,-2,NEUTRAL,FARM_HEAVY,GROUP,42,234,63,240,267
7735528959,100,1,16.3,0-14,14-25,1,2917,1,BOT,FARM_HEAVY,,81,82,950,8,37
7735528959,200,0,16.3,0-14,14-25,1,2917,1,NEUTRAL,GANK_HEAVY,,136,246,166,516,43
7735529147,100,0,16.3,0-14,14-25,1,-1521,0,TOP,MIXED,GROUP,110,122,777,13,555
7735529147,200,1,16.3,0-14,14-25,1,-1521,0,NEUTRAL,GANK_HEAVY,GROUP,236,76,157,58,201
7735529342,100,1,16.3,0-14,14-25,1,1548,-1,BOT,GANK_HEAVY,GROUP,96,120,112,14,117
7735529342,200,0,16.3,0-14,14-25,1,1548,-1,TOP,MIXED,SPLIT,51,141,38,39,147
7735532617,100,0,16.3,0-14,14-25,1,-2856,0,NEUTRAL,GANK_HEAVY,GROUP,51,76,166,24,518
7735532617,200,1,16.3,0-14,14-25,1,-2856,0,NEUTRAL,FARM_HEAVY,GROUP,202,107,103,69,267
7735533374,100,0,16.3,0-14,14-25,1,-622,1,BOT,GANK_HEAVY,,523,107,142,799,117
7735533374,200,1,16.3,0-14,14-25,1,-622,1,NEUTRAL,GANK_HEAVY,,222,11,38,875,412
7735534568,100,0,16.3,0-14,14-25,1,-3373,0,NEUTRAL,MIXED,GROUP,110,91,893,79,518
7735534568,200,1,16.3,0-14,14-25,1,-3373,0,BOT,MIXED,SPLIT,145,9,2,23,555
7735535098,100,1,16.3,0-14,14-25,1,3126,2,NEUTRAL,MIXED,,202,60,157,36,43
7735535098,200,0,16.3,0-14,14-25,1,3126,2,NEUTRAL,FARM_HEAVY,,15,31,711,110,235
7735539808,100,1,16.3,0-14,14-25,1,2448,2,BOT,MIXED,,236,24,134,240,267
7735539808,200,0,16.3,0-14,14-25,1,2448,2,NEUTRAL,FARM_HEAVY,,21,106,84,41,526
7735542085,100,0,16.3,0-14,14-25,1,3496,1,TOP,FARM_HEAVY,SPLIT,115,30,126,157,12
7735542085,200,1,16.3,0-14,14-25,1,3496,1,BOT,FARM_HEAVY,SPLIT,901,799,84,13,37
7735543485,100,0,16.3,0-14,14-25,1,-594,-1,NEUTRAL,MIXED,SPLIT,222,91,245,24,267
7735543485,200,1,16.3,0-14,14-25,1,-594,-1,BOT,MIXED,GROUP,202,5,127,904,40
7735543722,100,0,16.3,0-14,14-25,1,-2625,0,BOT,GANK_HEAVY,GROUP,110,233,268,157,37
7735543722,200,1,16.3,0-14,14-25,1,-2625,0,BOT,GANK_HEAVY,GROUP,221,887,246,106,432
7735545035,100,1,16.3,0-14,14-25,1,-1401,0,NEUTRAL,FARM_HEAVY,GROUP,804,57,10,799,432
7735545035,200,0,16.3,0-14,14-25,1,-1401,0,NEUTRAL,GANK_HEAVY,GROUP,800,126,166,79,267
7735545775,100,1,16.3,0-14,14-25,1,2618,0,NEUTRAL,GANK_HEAVY,,202,143,81,24,60
7735545775,200,0,16.3,0-14,14-25,1,2618,0,BOT,FARM_HEAVY,,69,120,777,126,497
7735546489,100,0,16.3,0-14,14-25,1,695,0,NEUTRAL,MIXED,GROUP,42,59,61,68,432
7735546489,200,1,16.3,0-14,14-25,1,695,0,NEUTRAL,GANK_HEAVY,GROUP,145,91,517,14,497
7735548734,100,0,16.3,0-14,14-25,1,-3878,0,TOP,FARM_HEAVY,,145,91,161,8,497
7735548734,200,1,16.3,0-14,14-25,1,-3878,0,NEUTRAL,FARM_HEAVY,,42,5,131,203,60
7735551807,100,1,16.3,0-14,14-25,1,1023,0,TOP,GANK_HEAVY,GROUP,157,154,90,126,9
7735551807,200,0,16.3,0-14,14-25,1,1023,0,NEUTRAL,GANK_HEAVY,GROUP,45,234,3,14,412
7735551953,100,1,16.3,0-14,14-25,1,217,0,NEUTRAL,GANK_HEAVY,GROUP,81,91,61,85,201
7735551953,200,0,16.3,0-14,14-25,1,217,0,BOT,FARM_HEAVY,SPLIT,42,246,112,36,89
7735554834,100,1,16.3,0-14,14-25,1,473,0,BOT,GANK_HEAVY,GROUP,145,20,950,516,57
7735554834,200,0,16.3,0-14,14-25,1,473,0,NEUTRAL,GANK_HEAVY,GROUP,136,120,901,122,9
7735556777,100,0,16.3,0-14,14-25,1,2049,1,TOP,MIXED,GROUP,51,517,950,58,43
7735556777,200,1,16.3,0-14,14-25,1,2049,1,NEUTRAL,MIXED,GROUP,145,203,90,150,518
7735557231,100,0,16.3,0-14,14-25,1,3604,1,BOT,FARM_HEAVY,GROUP,21,36,42,13,412
7735557231,200,1,16.3,0-14,14-25,1,3604,1,TOP,GANK_HEAVY,GROUP,202,950,163,799,89
7735557781,100,0,16.3,0-14,14-25,1,232,0,NEUTRAL,FARM_HEAVY,GROUP,110,54,134,6,117
7735557781,200,1,16.3,0-14,14-25,1,232,0,NEUTRAL,MIXED,SPLIT,136,126,38,67,235
7735558549,100,0,16.3,0-14,14-25,1,-1856,-1,BOT,MIXED,SPLIT,22,121,163,31,412
7735558549,200,1,16.3,0-14,14-25,1,-1856,-1,BOT,MIXED,GROUP,18,30,166,266,518
7735559276,100,1,16.3,0-14,14-25,1,-534,1,NEUTRAL,MIXED,GROUP,523,950,38,24,235
7735559276,200,0,16.3,0-14,14-25,1,-534,1,TOP,GANK_HEAVY,GROUP,42,107,127,221,117
7735562412,100,0,16.3,0-14,14-25,1,1359,1,TOP,GANK_HEAVY,,119,91,90,14,89
7735562412,200,1,16.3,0-14,14-25,1,1359,1,NEUTRAL,FARM_HEAVY,,42,17,157,887,432
7735565233,100,0,16.3,0-14,14-25,1,1578,1,BOT,MIXED,GROUP,51,64,76,114,53
7735565233,200,1,16.3,0-14,14-25,1,1578,1,BOT,FARM_HEAVY,GROUP,221,163,950,54,526
7735566231,100,0,16.3,0-14,14-25,1,-2796,0,BOT,MIXED,GROUP,202,59,105,516,235
7735566231,200,1,16.3,0-14,14-25,1,-2796,0,NEUTRAL,MIXED,GROUP,18,245,27,68,555
7735566719,100,1,16.3,0-14,14-25,1,-1922,-2,NEUTRAL,FARM_HEAVY,GROUP,804,799,163,14,267
7735566719,200,0,16.3,0-14,14-25,1,-1922,-2,BOT,FARM_HEAVY,GROUP,51,113,84,240,43
7735568318,100,1,16.3,0-14,14-25,1,-665,0,BOT,FARM_HEAVY,GROUP,15,121,45,106,526
7735568318,200,0,16.3,0-14,14-25,1,-665,0,NEUTRAL,GANK_HEAVY,GROUP,222,59,61,122,117
7735568649,100,0,16.3,0-14,14-25,1,-506,0,TOP,MIXED,GROUP,21,121,34,897,526
7735568649,200,1,16.3,0-14,14-25,1,-506,0,NEUTRAL,FARM_HEAVY,SPLIT,22,104,90,98,223
7735569179,100,0,16.3,0-14,14-25,1,-1475,0,TOP,FARM_HEAVY,GROUP,42,60,90,166,555
7735569179,200,1,16.3,0-14,14-25,1,-1475,0,NEUTRAL,GANK_HEAVY,GROUP,895,5,8,18,37
7735570195,100,0,16.3,0-14,14-25,1,-1671,0,NEUTRAL,FARM_HEAVY,GROUP,134,233,55,516,267
7735570195,200,1,16.3,0-14,14-25,1,-1671,0,NEUTRAL,FARM_HEAVY,GROUP,18,91,112,98,111
7735574304,100,1,16.3,0-14,14-25,1,3630,1,NEUTRAL,FARM_HEAVY,GROUP,51,120,103,78,432
7735574304,200,0,16.3,0-14,14-25,1,3630,1,NEUTRAL,MIXED,GROUP,202,799,893,887,43
7735579740,100,0,16.3,0-14,14-25,1,-3429,0,NEUTRAL,MIXED,,236,76,13,24,267
7735579740,200,1,16.3,0-14,14-25,1,-3429,0,TOP,MIXED,,523,120,61,887,432
7735579846,100,1,16.3,0-14,14-25,1,298,1,BOT,GANK_HEAVY,GROUP,222,35,3,887,902
7735579846,200,0,16.3,0-14,14-25,1,298,1,BOT,GANK_HEAVY,GROUP,145,64,134,777,555
7735580533,100,0,16.3,0-14,14-25,1,-647,-2,BOT,FARM_HEAVY,GROUP,42,799,161,555,267
7735580533,200,1,16.3,0-14,14-25,1,-647,-2,TOP,FARM_HEAVY,GROUP,81,246,103,83,60
7735580820,100,1,16.3,0-14,14-25,1,-2480,-1,TOP,GANK_HEAVY,GROUP,15,54,157,142,902
7735580820,200,0,16.3,0-14,14-25,1,-2480,-1,NEUTRAL,MIXED,SPLIT,81,9,103,86,43
7735581215,100,0,16.3,0-14,14-25,1,-3047,-1,BOT,MIXED,,42,245,103,75,432
7735581215,200,1,16.3,0-14,14-25,1,-3047,-1,BOT,FARM_HEAVY,,21,120,38,24,89
7735581324,100,0,16.3,0-14,14-25,1,-660,1,BOT,MIXED,SPLIT,81,30,166,24,43
7735581324,200,1,16.3,0-14,14-25,1,-660,1,NEUTRAL,GANK_HEAVY,GROUP,22,246,245,58,60
7735581619,100,0,16.3,0-14,14-25,1,-25,1,BOT,MIXED,GROUP,800,35,55,83,412
7735581619,200,1,16.3,0-14,14-25,1,-25,1,BOT,MIXED,GROUP,523,131,246,266,497
7735582476,100,1,16.3,0-14,14-25,1,-1818,-1,NEUTRAL,MIXED,SPLIT,202,904,13,58,101
7735582476,200,0,16.3,0-14,14-25,1,-1818,-1,NEUTRAL,GANK_HEAVY,SPLIT,18,126,84,85,161
7735583610,100,1,16.3,0-14,14-25,1,2597,1,NEUTRAL,MIXED,,804,59,127,36,40
7735583610,200,0,16.3,0-14,14-25,1,2597,1,NEUTRAL,MIXED,,22,20,950,8,43
7735584117,100,1,16.3,0-14,14-25,1,3501,1,NEUTRAL,FARM_HEAVY,GROUP,21,92,711,79,412
7735584117,200,0,16.3,0-14,14-25,1,3501,1,NEUTRAL,GANK_HEAVY,GROUP,51,59,84,113,432
7735585369,100,1,16.3,0-14,14-25,1,1245,0,BOT,GANK_HEAVY,,202,904,910,887,432
7735585369,200,0,16.3,0-14,14-25,1,1245,0,TOP,MIXED,,804,200,99,112,350
7735585946,100,1,16.3,0-14,14-25,1,2224,0,TOP,FARM_HEAVY,SPLIT,18,121,38,68,111
7735585946,200,0,16.3,0-14,14-25,1,2224,0,BOT,MIXED,GROUP,67,62,126,240,136
7735586267,100,1,16.3,0-14,14-25,1,944,0,BOT,FARM_HEAVY,SPLIT,202,234,157,420,800
7735586267,200,0,16.3,0-14,14-25,1,944,0,NEUTRAL,FARM_HEAVY,SPLIT,110,64,38,150,40
7735586303,100,1,16.3,0-14,14-25,1,3698,0,TOP,MIXED,,22,5,112,58,147
7735586303,200,0,16.3,0-14,14-25,1,3698,0,TOP,GANK_HEAVY,,21,131,61,2,526
7735589229,100,0,16.3,0-14,14-25,1,-2567,0,NEUTRAL,GANK_HEAVY,,235,20,157,904,3
7735589229,200,1,16.3,0-14,14-25,1,-2567,0,NEUTRAL,GANK_HEAVY,,360,421,134,150,53
7735589652,100,1,16.3,0-14,14-25,1,-2961,0,NEUTRAL,MIXED,GROUP,523,254,61,516,111
7735589652,200,0,16.3,0-14,14-25,1,-2961,0,BOT,FARM_HEAVY,GROUP,145,60,245,19,12
7735590501,100,1,16.3,0-14,14-25,1,2609,1,NEUTRAL,MIXED,GROUP,895,60,238,54,117
7735590501,200,0,16.3,0-14,14-25,1,2609,1,NEUTRAL,FARM_HEAVY,GROUP,157,77,103,799,64
7735590827,100,1,16.3,0-14,14-25,1,3672,0,NEUTRAL,MIXED,,222,48,134,24,432
7735590827,200,0,16.3,0-14,14-25,1,3672,0,BOT,FARM_HEAVY,,523,904,246,34,26
7735591297,100,1,16.3,0-14,14-25,1,-2492,0,NEUTRAL,MIXED,SPLIT,81,35,84,950,432
7735591297,200,0,16.3,0-14,14-25,1,-2492,0,BOT,FARM_HEAVY,GROUP,42,17,517,6,117
7735591445,100,0,16.3,0-14,14-25,1,-103,-1,TOP,MIXED,GROUP,115,5,61,268,497
7735591445,200,1,16.3,0-14,14-25,1,-103,-1,NEUTRAL,MIXED,GROUP,51,887,112,133,412
7735591803,100,1,16.3,0-14,14-25,1,2484,1,NEUTRAL,FARM_HEAVY,SPLIT,202,246,268,39,68
7735591803,200,0,16.3,0-14,14-25,1,2484,1,TOP,MIXED,SPLIT,37,64,163,13,80
7735592095,100,1,16.3,0-14,14-25,1,-2471,-1,NEUTRAL,FARM_HEAVY,GROUP,81,121,38,157,432
7735592095,200,0,16.3,0-14,14-25,1,-2471,-1,TOP,MIXED,SPLIT,42,120,99,58,89
7735592640,100,1,16.3,0-14,14-25,1,1232,0,BOT,MIXED,GROUP,51,59,800,41,44
7735592640,200,0,16.3,0-14,14-25,1,1232,0,BOT,FARM_HEAVY,GROUP,42,950,142,27,43
7735592829,100,1,16.3,0-14,14-25,1,204,0,TOP,FARM_HEAVY,SPLIT,51,154,7,67,147
7735592829,200,0,16.3,0-14,14-25,1,204,0,NEUTRAL,MIXED,SPLIT,804,121,166,68,117
7735593908,100,1,16.3,0-14,14-25,1,-3459,-2,NEUTRAL,FARM_HEAVY,GROUP,21,121,38,54,147
7735593908,200,0,16.3,0-14,14-25,1,-3459,-2,BOT,MIXED,GROUP,161,80,43,240,267
7735594360,100,0,16.3,0-14,14-25,1,-3426,-1,TOP,FARM_HEAVY,GROUP,498,121,8,54,60
7735594360,200,1,16.3,0-14,14-25,1,-3426,-1,NEUTRAL,MIXED,SPLIT,51,79,517,897,201
7735594695,100,0,16.3,0-14,14-25,1,-3868,0,NEUTRAL,GANK_HEAVY,GROUP,81,154,131,14,518
7735594695,200,1,16.3,0-14,14-25,1,-3868,0,BOT,FARM_HEAVY,GROUP,145,33,238,85,143
7735594840,100,1,16.3,0-14,14-25,1,-2037,-1,TOP,FARM_HEAVY,GROUP,523,163,157,68,117
7735594840,200,0,16.3,0-14,14-25,1,-2037,-1,BOT,MIXED,SPLIT,222,143,777,246,40
7735595510,100,1,16.3,0-14,14-25,1,3541,1,TOP,MIXED,,950,30,517,904,12
7735595510,200,0,16.3,0-14,14-25,1,3541,1,NEUTRAL,FARM_HEAVY,,81,799,245,14,497
7735597582,100,1,16.3,0-14,14-25,1,-1099,0,BOT,FARM_HEAVY,GROUP,51,141,122,85,99
7735597582,200,0,16.3,0-14,14-25,1,-1099,0,TOP,MIXED,GROUP,134,35,55,114,235
7735597914,100,1,16.3,0-14,14-25,1,-1416,-1,TOP,MIXED,GROUP,221,35,55,516,350
7735597914,200,0,16.3,0-14,14-25,1,-1416,-1,TOP,MIXED,SPLIT,161,121,4,67,147
7735600388,100,0,16.3,0-14,14-25,1,1738,-1,BOT,GANK_HEAVY,,360,80,4,98,111
7735600388,200,1,16.3,0-14,14-25,1,1738,-1,BOT,MIXED,,30,20,34,114,201
7735601422,100,1,16.3,0-14,14-25,1,2514,0,TOP,GANK_HEAVY,,222,517,134,799,201
7735601422,200,0,16.3,0-14,14-25,1,2514,0,NEUTRAL,FARM_HEAVY,,145,104,61,78,111
7735604331,100,0,16.3,0-14,14-25,1,1609,1,NEUTRAL,MIXED,,110,59,61,86,40
7735604331,200,1,16.3,0-14,14-25,1,1609,1,NEUTRAL,MIXED,,145,421,55,14,111
7735604688,100,0,16.3,0-14,14-25,1,232,0,NEUTRAL,FARM_HEAVY,GROUP,145,266,103,92,245
7735604688,200,1,16.3,0-14,14-25,1,232,0,NEUTRAL,MIXED,SPLIT,81,517,131,54,235
7735605800,100,1,16.3,0-14,14-25,1,-884,-1,NEUTRAL,FARM_HEAVY,,222,60,14,8,37
7735605800,200,0,16.3,0-14,14-25,1,-884,-1,TOP,GANK_HEAVY,,804,5,54,240,412
7735606350,100,0,16.3,0-14,14-25,1,-2405,0,NEUTRAL,GANK_HEAVY,GROUP,236,106,238,122,267
7735606350,200,1,16.3,0-14,14-25,1,-2405,0,TOP,MIXED,GROUP,235,154,142,36,412
7735606393,100,0,16.3,0-14,14-25,1,-1569,0,TOP,MIXED,,51,28,42,58,147
7735606393,200,1,16.3,0-14,14-25,1,-1569,0,NEUTRAL,FARM_HEAVY,,222,799,69,85,902
7735608149,100,1,16.3,0-14,14-25,1,-3135,-1,NEUTRAL,MIXED,SPLIT,42,121,8,114,267
7735608149,200,0,16.3,0-14,14-25,1,-3135,-1,BOT,FARM_HEAVY,GROUP,51,119,800,901,89
7735610424,100,0,16.3,0-14,14-25,1,-947,0,TOP,FARM_HEAVY,GROUP,81,799,96,68,37
7735610424,200,1,16.3,0-14,14-25,1,-947,0,NEUTRAL,GANK_HEAVY,GROUP,222,254,103,19,53
7735612076,100,1,16.3,0-14,14-25,1,3264,1,NEUTRAL,MIXED,,51,200,13,904,201
7735612076,200,0,16.3,0-14,14-25,1,3264,1,NEUTRAL,MIXED,,221,120,157,887,902
7735612125,100,0,16.3,0-14,14-25,1,-1486,-1,TOP,FARM_HEAVY,,22,200,163,85,166
7735612125,200,1,16.3,0-14,14-25,1,-1486,-1,TOP,MIXED,,42,266,13,23,432
7735612640,100,0,16.3,0-14,14-25,1,3584,0,TOP,MIXED,GROUP,81,5,142,516,7
7735612640,200,1,16.3,0-14,14-25,1,3584,0,NEUTRAL,FARM_HEAVY,GROUP,110,234,84,83,412
7735612737,100,1,16.3,0-14,14-25,1,-661,1,NEUTRAL,MIXED,GROUP,81,63,238,799,432
7735612737,200,0,16.3,0-14,14-25,1,-661,1,NEUTRAL,MIXED,GROUP,119,56,8,114,40
7735613353,100,0,16.3,0-14,14-25,1,-3608,0,BOT,MIXED,,42,131,61,92,267
7735613353,200,1,16.3,0-14,14-25,1,-3608,0,NEUTRAL,MIXED,,202,234,14,41,76
