champion_name,count,mean,median,std,q25,q75
Ahri,48,0.2810474969464393,0.2569121153158508,0.20398763249620194,0.14380930636359537,0.38837657319496577
Ezreal,90,0.2790052211458978,0.23049154965690175,0.18588462716169118,0.14958742944496706,0.3861479049886099
KSante,201,0.2784809554687815,0.2571200436238996,0.16455519250560022,0.15755066732575385,0.37857142857142856
Vex,46,0.27701050543681327,0.2640333165068147,0.1687038359983732,0.14360491181325488,0.34635822908279934
TahmKench,1397,0.27265020311154003,0.26131665492130607,0.15703055490177853,0.1524535809018568,0.37073759003943807
DrMundo,21,0.27239958352256965,0.26024838786720805,0.14605956269610748,0.18308743049778903,0.3011670687575392
Zaahen,30,0.2723539684308251,0.22556840709182469,0.16952235524811365,0.1501086986098959,0.38391977979154746
Annie,393,0.2699658074981425,0.23907883461868037,0.17759110313240667,0.13984112632394727,0.35605086737162206
Sion,85,0.26832553972276846,0.2741488326848249,0.15369118961057018,0.15,0.38189448441247004
Zilean,5300,0.2674308756885182,0.24704116481689242,0.17131429468781992,0.13625725400783056,0.37857142857142856
Morgana,1753,0.2673549817024389,0.25,0.1691410497231709,0.13831727460426707,0.37083333333333335
Lux,2534,0.2666921971905977,0.24642002888082404,0.1681296881148358,0.1401045883940621,0.3688915456983759
Shen,818,0.26591090318985194,0.2437676864703558,0.16574510860847463,0.14914967957199854,0.35648032819213976
Anivia,1065,0.2648549203237216,0.24546605876393113,0.1627091597460903,0.14145754119138151,0.36728366496992126
Braum,13343,0.26435611442859547,0.2478744143096549,0.15965472101537434,0.1423478703509352,0.36681272199609116
Ornn,41,0.26346048717697496,0.21230674087816945,0.18250870985537326,0.1528709349593496,0.3483333333333334
Karthus,103,0.2580104691926999,0.225,0.17116553905658968,0.11435882197569994,0.35786546744573366
Urgot,21,0.2574468587966083,0.26516707416462915,0.1850840597334382,0.09333535476046088,0.3551918158567775
Mel,697,0.2545708979254027,0.23040854224698237,0.16394670398911765,0.1296542261251372,0.35011682242990655
Heimerdinger,172,0.25318428479586885,0.2257836587872559,0.17386528672962007,0.13533286849644255,0.3414872440472847
Renata,2179,0.2502698900294132,0.22918417799752783,0.1591875588183918,0.12861781429859231,0.35148679891424417
Nasus,92,0.24850910699914752,0.235867361784975,0.16366509464067486,0.11142933324877259,0.35742419249194834
Nami,31107,0.24741739073911578,0.22536142897013678,0.16045954258011724,0.12318914735967695,0.3483333333333334
Velkoz,2823,0.2445014157914631,0.22382903981264637,0.15357969181876108,0.127520574229095,0.33777911002833927
Veigar,328,0.24252186008652743,0.22475961538461536,0.1626502223208851,0.12005229903908665,0.328285864978903
Kindred,36,0.2406915332130832,0.20053184501068422,0.19095307204485507,0.10482003722697861,0.3423196231617647
Swain,1167,0.23997596830325546,0.22398015262381055,0.15428892766711852,0.12231976958796945,0.33759363062218
Varus,24,0.2390592016855602,0.1925264175351386,0.17387682268714094,0.13526505613674783,0.29821627114449173
Sona,10084,0.23791019360336355,0.21194346600601952,0.16237666394782774,0.1125,0.3355902188347559
Hwei,407,0.236580099265687,0.2184662045060659,0.15114339135240887,0.11877392470927418,0.3294192290716492
Ashe,470,0.2349991326049734,0.2131719442682602,0.1594152527319572,0.11643686144940714,0.3156830167031579
Taric,4232,0.23326927466021613,0.20671928271451254,0.16319745907449537,0.10696070266768287,0.3281906653813206
Malphite,110,0.22910283429877049,0.20398594073519885,0.1491360195375191,0.11893884094146831,0.3273636957102817
Lulu,19513,0.22842131505453053,0.2055123216601816,0.1552914489920732,0.10787056854885785,0.32
Soraka,6096,0.2283430987989614,0.20353519063809117,0.15292136159338185,0.112409275163077,0.3184811769392557
Orianna,131,0.22345344384598562,0.2035967460778617,0.159696237137202,0.09000000000000001,0.3213166666666667
Zyra,1333,0.2229860329580761,0.1975559616263134,0.1466315458114808,0.1149343544857768,0.3125
MonkeyKing,23,0.22190243821418462,0.1927486712224753,0.1479190993851931,0.13815907718055323,0.24489230518340105
Seraphine,6120,0.22102597424650788,0.19667094934999324,0.15100921883696447,0.10500056036194406,0.31266028423589937
Senna,9009,0.21951865847372615,0.19278727053293526,0.15960155261048567,0.09566365007541475,0.3107171482004503
Xerath,708,0.20479581419760334,0.17889885187641735,0.14165020960507635,0.099903984637542,0.2874616862442193
Milio,6756,0.20369087379570225,0.178502501132128,0.14828003057485892,0.0894480663562266,0.29000000000000004
Ziggs,26,0.1980340727874799,0.14194329968255381,0.13589463782642994,0.09195602022367677,0.2935197465424093
MissFortune,32,0.1890517863960386,0.15285888077858878,0.1461193025319713,0.0909330985915493,0.2548033847685416
KogMaw,31,0.18350397322916956,0.18490190067443285,0.10641813437430911,0.10931982891575705,0.25430366997832726
Kayle,53,0.18129933822570635,0.17083333333333334,0.14763542506758115,0.07275966018087147,0.2508503401360544
Yuumi,3921,0.09600640401035805,0.05963068673239922,0.12442433683056103,0.010551948051948035,0.12685185185185183
