champion_name,count,mean,median,std,q25,q75
Janna,12619,0.30748799724136616,0.29110838779956427,0.17116346081195385,0.1798333091251555,0.415
Gragas,301,0.30602661721296825,0.2939061254318363,0.18152733233947518,0.1689415437003405,0.415
Rengar,92,0.3058118030143054,0.3027377902484649,0.1659127258653187,0.17063916247148309,0.3915419459232055
Lissandra,169,0.30438176913784293,0.29080032583239995,0.1541628964829958,0.2048673059768064,0.4008955981811047
Trundle,407,0.3040548882378822,0.288342709798406,0.1806005796337644,0.17126681305166255,0.4250348076538345
Maokai,2247,0.30288908559576416,0.2903314069766015,0.16024867942954846,0.18379971248848848,0.40625
Zac,295,0.29850489161204197,0.27505964750250134,0.1764790739587232,0.15925850030492514,0.40164878035617635
Leona,10672,0.2966594126562074,0.28070911525933373,0.16164286073301193,0.1766502376818438,0.39609826233983253
Chogath,58,0.29633571008609105,0.30175039497328654,0.14218263711574025,0.20026567902069628,0.39018023777206845
Aatrox,51,0.2959352070885215,0.2854712858926342,0.1674810708872073,0.20437991711627967,0.422260314078859
Rakan,13786,0.29498668063802463,0.2814465991548056,0.15498559838810663,0.18095238095238092,0.39499904579862605
Nautilus,25873,0.29473157953080403,0.2834740990990991,0.1536624841014557,0.18104829480430307,0.39368556701030927
Amumu,633,0.2900210174051054,0.28804248861911985,0.15389388264705958,0.17063715155774184,0.4
Neeko,8722,0.2883581464136281,0.2748245696760161,0.15303281125189555,0.17333528082235666,0.3874801780922176
Syndra,60,0.28720155097056543,0.25847957014643363,0.16430368610414045,0.17400065887120547,0.3671308628012556
Ivern,309,0.2865456853655601,0.2750333778371161,0.16555372863458775,0.1525425170068027,0.40649279682066564
FiddleSticks,1305,0.28193907622516995,0.26709562109025914,0.16154773594076186,0.16306673920928547,0.3800271378425415
Rumble,69,0.27237760579037384,0.25536101384025345,0.16834791010547742,0.13643174105977549,0.4013012130922408
Teemo,198,0.27220505654588306,0.25335487099985726,0.1616700457318222,0.1542769222889921,0.3534244033752945
Zed,120,0.2714172106780624,0.2560084291819746,0.15720246502490873,0.15595264232828537,0.3737936331752845
Karma,23654,0.2705813713299767,0.2552816601804606,0.1540014239750036,0.15502658179748058,0.3683135601170968
Sett,52,0.27007172016953246,0.26129440776899865,0.15305632222416338,0.1712013041561741,0.35841731099666646
Brand,990,0.2641384049402897,0.24090395983720997,0.17225691113694153,0.13511640251198043,0.3626244493889883
Ezreal,90,0.26332995659563324,0.21440970470096682,0.17414637402862396,0.14607108669252405,0.3671759292030939
Thresh,17412,0.2626741137667921,0.24927806392496815,0.1483429679599439,0.1496156135926051,0.3591890450966061
Ahri,48,0.26221069139088377,0.2342505991116995,0.19277366768979476,0.125053823907455,0.3512632978723404
Vex,46,0.2584507228281176,0.2491538764266037,0.16175022667399613,0.1349044947264031,0.32275884654629505
Katarina,25,0.25834749065300683,0.2640114585971132,0.15529634376140342,0.13999999999999999,0.38649350649350644
KSante,201,0.25756559181088057,0.24560507310199048,0.14590958671578227,0.1483328623905058,0.34375
Zaahen,30,0.2553817462086029,0.22507359176390693,0.1568776447991806,0.1435118013321749,0.36360614347390197
TahmKench,1397,0.25254726143379524,0.23901120503243561,0.14437029268169205,0.14301726749469856,0.3416006471769694
Annie,393,0.2518210419583388,0.22107097591888467,0.1657589211857168,0.1271295818275684,0.34030396968914145
Morgana,1753,0.2480509994135735,0.2323071528751753,0.15448089630616377,0.12836163866569272,0.34070768957556385
Lux,2534,0.24762012499155237,0.22373365330537676,0.1559651422890399,0.1332967090246686,0.3394990861420596
Shen,818,0.24752808796107093,0.2273440620906055,0.1530246032323986,0.14310631936071216,0.3315701689571059
Sion,85,0.24746699630540145,0.24366615959065135,0.1417015677606774,0.13268777806856846,0.35937649022412965
Anivia,1065,0.2467382760134153,0.22375500858614772,0.15026600743241825,0.13428571428571429,0.3332940251572327
Zilean,5301,0.24663194917519674,0.22751537785588752,0.1566976198688162,0.1273025485743124,0.34251739947884025
Braum,13343,0.24555181897137335,0.2299825378346915,0.14651456819897052,0.1342875983232066,0.33701390944536114
Ornn,41,0.2449703594185545,0.1789734075448361,0.16594398219311576,0.14125,0.3226190476190476
DrMundo,21,0.2440095608468327,0.21428571428571427,0.13353070134621198,0.18308743049778903,0.28677745664739884
Heimerdinger,172,0.23660102067626748,0.20468359126122565,0.16141877754729064,0.13638948190529976,0.3174325341762395
Mel,697,0.23517245562165193,0.21499999999999997,0.1503495143502334,0.12107722577471713,0.32206937799043056
Karthus,103,0.2342916758501201,0.20211442786069653,0.15330493999904438,0.11197536346293006,0.3288983834971365
Renata,2179,0.23093260119005915,0.20950456323337674,0.14552041984241967,0.11926456739290278,0.32368789426703704
Nami,31110,0.22969898075487055,0.2078312859378381,0.14652810756168655,0.11687108571306003,0.3198042665516576
Nasus,92,0.2282373678687127,0.20350531881568718,0.14605225830439875,0.11528751236574268,0.3115197108639154
Velkoz,2823,0.2267103619403667,0.20514338649911387,0.14164856598019107,0.12007881200718659,0.3109038335070252
Urgot,21,0.2265795118578328,0.2018337408312958,0.16550603167007508,0.09330070357907616,0.31519181585677747
Varus,24,0.22179481676492527,0.1800264175351386,0.16763740069754385,0.12977287879541466,0.2846135554737359
Veigar,328,0.22161176281591188,0.20014665720904995,0.1504468624386186,0.11751709690015522,0.3112733674478922
Sona,10085,0.2191192223534688,0.1945650464055372,0.14798331173856524,0.10623276044981964,0.30602733553619704
Ashe,470,0.2188395581368883,0.18763463404135036,0.14987241632669024,0.11426463423774547,0.29937894179003427
MonkeyKing,23,0.21869332848333575,0.20059855985598563,0.1197695804506677,0.1515732479135618,0.23888619721654236
Swain,1167,0.21838917677430458,0.2005980861244019,0.1387809635093266,0.11433357262502991,0.30124846378924686
Hwei,407,0.2168360370216247,0.19592978606692266,0.1362233666364389,0.11191427688112353,0.29584975012921166
Taric,4232,0.21673961064118538,0.19378357912591154,0.14873112563536184,0.1026651934428542,0.30225837806554634
Kindred,36,0.2151773136363636,0.18525391798910343,0.15719141167915643,0.1059443083605918,0.3054148612570028
Orianna,131,0.21235838750283767,0.18801220575414124,0.15476328803822714,0.08076702749576481,0.30741654402666585
Lulu,19514,0.2120490265446545,0.19013985780665604,0.14209088570068293,0.10259701654631809,0.29441375313105883
Soraka,6096,0.21120033930014873,0.1890886415255226,0.13929620061087075,0.10580898087276926,0.29184456916221485
Malphite,110,0.20861149230742845,0.17779546454472264,0.13057357378883994,0.11298767739881041,0.2951477544615892
Zyra,1333,0.20579593186137338,0.18266081871345027,0.13396669523682841,0.10750071571714859,0.29036102753992127
Seraphine,6121,0.20398902459262952,0.18263760407030522,0.1371963175135471,0.10061427909133056,0.2831315577078289
Senna,9010,0.2013167339357633,0.17672896688741097,0.14496973196782756,0.09116260378091831,0.2801280771273162
Xerath,708,0.18909977236279032,0.16722761734778757,0.1266920746522249,0.09860659717699329,0.26249999999999996
Milio,6756,0.18791324932080866,0.16428571428571426,0.13482117319430892,0.08542360215318169,0.2648357388434891
Ziggs,26,0.1767131020915092,0.16284234878271575,0.11314780106673264,0.08783586799711468,0.23252800607617818
MissFortune,32,0.17395133996746714,0.15261923377638778,0.1389575594522904,0.0769897321626045,0.22276921327943774
Kayle,53,0.1666250345419687,0.1568324757004002,0.12724619433660536,0.05786838340486406,0.21780762564991335
KogMaw,31,0.1657389962706442,0.1438304721030043,0.09417482505592863,0.10479584972055475,0.22604346132540332
Yuumi,3921,0.09124172116706006,0.05933098591549297,0.11414503840172494,0.012625576975291875,0.12050041470832179
