champion_name,count,mean,median,std,q25,q75
LeeSin,101,0.3733070254150938,0.3656824146981627,0.21625715278920046,0.19300077942322677,0.5458478713475483
Skarner,115,0.3680553708645802,0.396101573676681,0.1685271369976196,0.2538816111189811,0.4733394333925205
Galio,770,0.3675021298198307,0.3564080266164752,0.16953522791540995,0.23936684254373786,0.47085946953379226
Taliyah,284,0.36743084487326116,0.3656462123862841,0.17586964897409302,0.2359074285237512,0.47839165487237234
Rell,10801,0.36544481024679687,0.3594479385045422,0.17269809253505847,0.2383510044642857,0.48302526405937757
Blitzcrank,7662,0.36515208945574384,0.3557113128465067,0.173318989707143,0.23718033280450543,0.4836854097240604
Vayne,21,0.36346096767918845,0.32326369545032496,0.156893189996456,0.27299426934097415,0.43999999999999995
Sejuani,58,0.3623244355993225,0.35258738940171586,0.1791683990697786,0.21518740499704928,0.4825679347826087
Zoe,1614,0.35893480256248694,0.35489507536382536,0.17122563995443993,0.23216436008515584,0.4692168098860003
Rengar,92,0.35796395193346636,0.36782286777149786,0.17978042748924378,0.21240449354163357,0.47430948007911833
Maokai,2247,0.3572215662790808,0.3508473389355742,0.17462551785436756,0.22813505866909,0.475
JarvanIV,300,0.35596749612122525,0.3513206914897167,0.19490857359736605,0.20959302325581392,0.4752601156069364
Lissandra,169,0.3558389963384916,0.34880805934541115,0.16439851672971145,0.23831493165089374,0.4653754693366708
Janna,12618,0.3555237980904008,0.345928286168537,0.18461679280802673,0.2176872969478114,0.4788025802147664
Gragas,301,0.3542960166278688,0.35400183390096934,0.19578726006899647,0.21593601895734596,0.475
Chogath,57,0.3537340165834867,0.34915911664779165,0.16036285596768193,0.2393687707641196,0.47139049903391295
Trundle,407,0.3529372960867869,0.3388225255972696,0.19433935125396873,0.20810906628425746,0.486780200841111
Aatrox,51,0.35026952398478967,0.34482345900658284,0.189692899342031,0.27578706256050767,0.5054330751254976
Leona,10671,0.3481468808823733,0.3372147676446061,0.17734357193175507,0.21668949771689494,0.46631378005183133
Nautilus,25871,0.3470943033651742,0.3411676646706586,0.16928552478682032,0.22269556750136915,0.4648445658551442
Zac,295,0.3453924261993382,0.32712138209557995,0.1933387363989756,0.19362072681935366,0.4615807397813295
Rakan,13786,0.3441841587814689,0.33581497831891316,0.17120418238552765,0.21899205240041114,0.4610321839613342
Amumu,633,0.340295104682848,0.33842289209261683,0.1737606518486206,0.20487821021975114,0.46473177723177717
Neeko,8722,0.3332858533435944,0.3216162251051554,0.1669595366377539,0.20935334932454308,0.44472714472767805
Ivern,309,0.3318640088620248,0.33030196902482684,0.18304211149579075,0.18409145248057385,0.46004555808656034
FiddleSticks,1305,0.3299396305756677,0.31734902763561923,0.17724040780558564,0.1990629183400268,0.43999999999999995
Syndra,60,0.32966988597965763,0.28396460424781256,0.18184355890782417,0.19320011522136332,0.4360582949343009
Teemo,198,0.3215266805379203,0.3093702321429944,0.17799002960601615,0.19269254736477429,0.425948190257587
Karma,23653,0.31808160292631155,0.3059509202453987,0.17153132262808207,0.18929535637149025,0.4355060622034791
Sett,52,0.31448372494294335,0.2997097695601087,0.17008247514368466,0.20640035452013167,0.4700972622478386
Rumble,69,0.3139731547173068,0.30249768926980924,0.1836336623241721,0.16228481063335734,0.42493867064478696
Thresh,17412,0.3130444300744495,0.3015054002239419,0.1661398866760009,0.18763284359181398,0.4259956644654067
Brand,990,0.3108715684493956,0.29606456721423213,0.18934715436965077,0.16680746216121084,0.423844610919785
Katarina,25,0.3096771883604626,0.3005516194331983,0.1700731227653457,0.17908119103263218,0.4628550619082301
Zed,120,0.3081548338742365,0.2915531647441585,0.17656518331263116,0.17207019519519517,0.4288623807132095
Ezreal,90,0.3062836253696404,0.2557783063728702,0.1828844682551642,0.18881494895976006,0.4149521681384163
KSante,201,0.304369443153421,0.29571954484605084,0.1672070530968622,0.17903467089053146,0.41666666666666663
Ahri,48,0.30035224740378597,0.26330077078810515,0.2080807921093472,0.15844715801941928,0.41618400819069606
Vex,46,0.29988040618834616,0.30783568904593633,0.16572058089504765,0.18111418256579503,0.36071548244735063
Zaahen,30,0.29903095264623764,0.2503638658810397,0.18295530926503661,0.15609755205337458,0.41799751601669927
TahmKench,1397,0.29845629283924313,0.29004424778761057,0.1614911286847226,0.175,0.4027836226547431
Annie,393,0.29813846042932934,0.27068993506493505,0.18011407075907418,0.1675497180172158,0.39279604803798346
Lux,2534,0.2941530024420397,0.27713108452673385,0.17249047537165493,0.16267270128875677,0.4031742458899371
Morgana,1753,0.29361535767576186,0.2801452784503632,0.1732208591065311,0.15877914951989025,0.4078460980913264
Braum,13343,0.293549634539436,0.2803249352484106,0.16475791781401286,0.16954670829582238,0.4040477970871825
DrMundo,21,0.2905778333337411,0.260372581800812,0.14319942464771734,0.23291015625,0.3355006031363087
Shen,818,0.28864019341558467,0.26794636431118385,0.1685551433168076,0.17149149186116855,0.3907828860563407
Zilean,5300,0.28668530724346913,0.27033016502969004,0.1733788585035134,0.1538734685056301,0.40048920045498243
Anivia,1065,0.2860035407806863,0.26658196875588175,0.16527742612840085,0.1595869056897895,0.39227046460176984
Ornn,41,0.28331210126488166,0.2209831460674157,0.17945137547390094,0.15,0.3733333333333333
Urgot,21,0.28123548093867656,0.26886833046471603,0.19251797314542674,0.13995105536861424,0.40278772378516625
Karthus,103,0.28107719246218893,0.2585245290057825,0.17369578377090278,0.1440844782824305,0.39098453732563293
Sion,85,0.28099391182504896,0.277734038891757,0.15619971234745056,0.15211709357030845,0.42
Mel,697,0.27943867250127613,0.26281249999999995,0.16665769800870273,0.1529411764705882,0.38101965601965604
Heimerdinger,172,0.27849078212182093,0.24880962469335532,0.17894456216413918,0.1496279761904762,0.3700369073062614
Renata,2179,0.273793676583489,0.25289511701820283,0.16388469692029534,0.14695512009045247,0.3833766625798356
Nami,31107,0.2734219462503965,0.25385345997286296,0.16508216901600417,0.14691050387977883,0.3805386747132201
Velkoz,2823,0.2703841288587853,0.25191556395715176,0.1574272067022752,0.1524020413791461,0.3755616816826549
Nasus,92,0.2663557930038972,0.2512103591759117,0.16291081626249382,0.14839974849509358,0.38687155926009087
Varus,24,0.26623017157595935,0.22496000292909119,0.18294091316806566,0.14815148263254554,0.36705636419944254
Kindred,36,0.26380515696248197,0.2422615027334608,0.19103832627788367,0.14315548176750412,0.37178210765386055
Swain,1167,0.2626221725552627,0.2447001068661501,0.16037390718147163,0.1423500921283245,0.36501406560728367
Sona,10084,0.2620140290952854,0.23917601876493866,0.1658819093766406,0.13478961285684946,0.3677921225681051
Ashe,470,0.26096083163289074,0.24216384018507658,0.16456108935754532,0.13983226837060703,0.3523037364000191
Hwei,407,0.2599864177647993,0.23960437710437704,0.15722793264117244,0.13999999999999999,0.36473389179348237
Veigar,328,0.25928747218554027,0.2402524664612845,0.16640407482539396,0.13965499190604003,0.35950726485754014
Taric,4232,0.257898273488939,0.23766580422517036,0.1684002448223341,0.12831199874938917,0.3649601063829786
Soraka,6096,0.25415295903458757,0.23400083090984627,0.15815843686980258,0.13361131466967152,0.35307411248222886
Malphite,110,0.252375571794476,0.2271956990700421,0.15003405039773027,0.1397971967253783,0.3606791390364735
MonkeyKing,23,0.25203326394653575,0.2437315634218289,0.13896989601649615,0.17628539618509265,0.2812097010606118
Lulu,19513,0.25173517423246583,0.23117608409986856,0.1602018950929346,0.12833333333333333,0.3502139236732259
Zyra,1333,0.2471121630726659,0.22661326212728078,0.15363165139657348,0.13285479901558653,0.3469910484800141
Orianna,131,0.24542962051270792,0.24701830863121188,0.16768216598128435,0.10529555411908348,0.37985331851610915
Seraphine,6120,0.24346172630907087,0.2216127678532257,0.15577119121975422,0.12380503776158655,0.34329311710989274
Senna,9009,0.23878693775525356,0.21647912589693408,0.16406129418995988,0.11406731757451184,0.33458067680235404
Milio,6756,0.22590705697904206,0.2015276409466364,0.1542765409993622,0.10824088123711288,0.31776032197143095
Xerath,708,0.22528980012341607,0.20496662763565832,0.14593138006089754,0.11386453405387938,0.31071107326574243
Ziggs,26,0.2146655780456887,0.19519725812444155,0.1323528567600799,0.10540725170782973,0.2921628186122846
MissFortune,32,0.20285037304643883,0.18764527841215134,0.14608244244577057,0.10094436038133843,0.2808291590821121
Kayle,53,0.19627852216335737,0.20024871355060034,0.15228860702478128,0.06941815144766145,0.2809353322891026
KogMaw,31,0.19539036844590488,0.1795625587958608,0.10869199668021477,0.11368212432601651,0.262541689850802
Yuumi,3921,0.10684801579924143,0.06988039069613437,0.1292777334240413,0.015827922077922052,0.14305232558139533
