config_id,support_champion_name,count,mean,median,std
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Ornn,1,0.7090261547022816,0.7090261547022816,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Pantheon,150,0.3162040794307634,0.3132306721725166,0.18097580576550718
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Poppy,142,0.3791243761510174,0.3883333333333333,0.17917601740274824
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Pyke,459,0.35856910599379344,0.34865366902057104,0.19251509186058874
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Qiyana,1,0.26917042693509197,0.26917042693509197,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Quinn,1,0.3099940155595452,0.3099940155595452,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Rakan,706,0.2806033989413005,0.261233764776508,0.1697014166556122
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Rammus,2,0.5888458755426917,0.5888458755426917,0.2703327553110799
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,RekSai,5,0.5680081054380529,0.5666666666666667,0.30716029641790127
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Rell,500,0.2998341326681557,0.276678538336808,0.17457322265596664
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Renata,110,0.23763298096841518,0.23391805928065473,0.16444226832240902
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Rengar,2,0.46571965979718677,0.46571965979718677,0.23232748514608448
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Rumble,2,0.21847461336445873,0.21847461336445873,0.18522607454658993
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Ryze,1,0.41372520420070014,0.41372520420070014,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Sejuani,6,0.26292958837285213,0.2586844175402986,0.15728272665659976
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Senna,384,0.2005397209545354,0.16546159315267028,0.15411755912087347
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Seraphine,185,0.20888003349726794,0.19085983675766954,0.14749887242626267
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Sett,1,0.19731554677206847,0.19731554677206847,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Shaco,35,0.3374723013680195,0.33,0.22501450487990668
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Shen,14,0.1592697208854029,0.09453019050694221,0.17426661283321396
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Singed,3,0.6149651720772965,0.6937703141928494,0.2586053051042002
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Sion,1,0.21111203181968846,0.21111203181968846,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Skarner,1,0.6152934374096559,0.6152934374096559,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Smolder,1,0.041464778233320926,0.041464778233320926,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Sona,673,0.21550771736956462,0.18792569659442726,0.15551136672700563
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Soraka,302,0.20475942180955026,0.18147941043278173,0.15175352543204845
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Swain,67,0.19660859980594855,0.15878378378378377,0.1555303466733844
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Sylas,60,0.348836276351124,0.3506209935897436,0.17020592037482732
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Syndra,3,0.21720457637541882,0.21676794799321647,0.008919621896926739
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,TahmKench,62,0.24709291763873073,0.2619378463395696,0.15917167101094473
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Taliyah,18,0.2587087978547132,0.21698429971890165,0.17739118656062353
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Taric,265,0.198228407524109,0.16901421891401852,0.1467381522211379
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Teemo,4,0.26635122000721084,0.2569548651817116,0.20400822888664225
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Thresh,786,0.26043941092682354,0.24402373788919365,0.16823836228856978
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Tristana,1,0.4835985709645989,0.4835985709645989,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Trundle,34,0.2310028561654524,0.21298863457605788,0.15618884705496688
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,TwistedFate,8,0.2638089397666928,0.18518661821364818,0.17203674696378024
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Twitch,4,0.5128557451044564,0.5231651939126166,0.40986927888735775
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Varus,3,0.14908039244546553,0.10936208321851748,0.10429617375840987
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Vayne,1,0.32247097844112765,0.32247097844112765,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Veigar,6,0.24467608684837958,0.2580294034282605,0.09966494173567271
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Velkoz,147,0.21230771347557742,0.18554046406338423,0.15293146735067242
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Xerath,30,0.18121456118406315,0.16749691434711012,0.14605104039415934
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,XinZhao,1,0.25933725845410627,0.25933725845410627,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Yorick,1,0.2061051256937643,0.2061051256937643,
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Yuumi,223,0.08755228177493861,0.060448288033886355,0.11215237093004504
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Zaahen,6,0.28773478380923806,0.2734878850834254,0.22445104086712142
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Zac,24,0.2529530704693464,0.2068647056747594,0.2192875987208143
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Zed,3,0.07139875910266748,0.09359903381642512,0.06328951676594179
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Zilean,275,0.2471278798997603,0.22804845222072678,0.17489335859732366
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Zoe,52,0.2672439472091562,0.2701331678553963,0.15550381986328013
cfg_017_s4p0_m10_far2800_w0p35-0p4-0p25,Zyra,51,0.21597536636688275,0.21408541846419327,0.12855188036039317
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Aatrox,2,0.3665765802938228,0.3665765802938228,0.15753244121187596
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Ahri,1,0.14665889665889664,0.14665889665889664,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Akshan,1,0.11728807718814607,0.11728807718814607,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Alistar,611,0.3286444864531094,0.32131701631701637,0.18862459734065712
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Amumu,30,0.26592259095492743,0.25163242958935783,0.17627962739913083
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Anivia,44,0.2524250527953827,0.22140041165294488,0.1623216576452798
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Annie,7,0.43028990242037496,0.4225,0.3637407973522207
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Ashe,43,0.19564366202665467,0.13563829787234039,0.17769570586209563
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,AurelionSol,12,0.4614527420090259,0.4281046730571722,0.21769434462903364
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Bard,939,0.36606506244414466,0.36206106870229005,0.18072355689096378
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Blitzcrank,365,0.32273912426633194,0.30463358527768647,0.19892428175134533
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Brand,62,0.35664529412394713,0.3538868262971938,0.22868755287797918
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Braum,913,0.23774367094431112,0.2145633971291866,0.15885010934319488
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Briar,1,0.20614026531408502,0.20614026531408502,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Camille,13,0.4434376916066584,0.48,0.1939271516332631
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Chogath,2,0.19131210767656393,0.19131210767656393,0.11647204513790882
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,DrMundo,2,0.414517802566583,0.414517802566583,0.1411179533156761
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Ekko,3,0.40740200763262074,0.36550669772859634,0.09646422242018707
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Elise,212,0.4220221271975208,0.41589436468069213,0.19315649499203721
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,FiddleSticks,53,0.19924365615716014,0.15000000000000002,0.17514859645825964
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Fiora,6,0.22977065298193702,0.1935002986337506,0.18094938430815438
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Fizz,2,0.55,0.55,0.42426406871192857
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Galio,35,0.34666834551988557,0.36622974537037034,0.17639039399031572
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Garen,1,0.8200000000000001,0.8200000000000001,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Gragas,7,0.26196385918236315,0.27374292897548713,0.1165802717045965
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Heimerdinger,9,0.17098970837980002,0.12650990099009907,0.13634475269512603
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Hwei,9,0.14517464265626287,0.1125,0.10046095029071035
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Illaoi,1,0.15,0.15,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Ivern,39,0.2694861573922056,0.26216390795316913,0.15067289885542426
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Janna,671,0.28948641681937903,0.2675179631365198,0.1821942434092153
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,JarvanIV,34,0.2445025201891277,0.2296747113985405,0.15208365396794502
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Jax,6,0.5196027680382912,0.5139300202839756,0.2139073989412896
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,KSante,10,0.2853539161916193,0.2570660498368934,0.18442057434442782
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Karma,1019,0.2835983576347762,0.2631268681501162,0.17918583055573473
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Karthus,4,0.12467002422722724,0.11764252703462585,0.1395327117881176
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Kayle,1,0.3670207852193995,0.3670207852193995,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Kennen,2,0.3272080213184604,0.3272080213184604,0.09668491340035665
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Khazix,1,0.35,0.35,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Leblanc,30,0.42554597071758427,0.43126495387110947,0.19266272216877295
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,LeeSin,3,0.2985034931976049,0.26323879885605334,0.31760757006984974
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Leona,528,0.29795856755569555,0.27614147100521824,0.18585698211494575
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Lissandra,9,0.3266214537642941,0.3625,0.15847306152383991
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Lulu,1012,0.20865079969555086,0.18605612713017144,0.158383206020806
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Lux,113,0.22946938241290127,0.21043585021485572,0.15374914700994463
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Malphite,2,0.20909292734419266,0.20909292734419266,0.20769051381392772
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Maokai,65,0.34705239864063026,0.3400163505559189,0.18317693397695878
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Mel,22,0.23148863507958264,0.19543990086741014,0.14263817787217117
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Milio,395,0.17862238317970877,0.15570904645476774,0.14073113672322432
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Morgana,110,0.2599177694369352,0.21421909368620873,0.19899403345925276
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Naafiri,1,0.23273809523809524,0.23273809523809524,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Nami,1286,0.22403794452213235,0.19452921359651074,0.1604733830207682
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Nautilus,1199,0.2911645541473728,0.2699620085893624,0.17355548168334586
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Neeko,420,0.2740793520797275,0.2478193865155217,0.17186981708327984
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Nidalee,83,0.3598191677884925,0.32300603217158175,0.22177987143395209
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Nunu,2,0.51625,0.51625,0.11136931803688122
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Orianna,2,0.46141018946783113,0.46141018946783113,0.13524498234849625
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Ornn,1,0.7290261547022816,0.7290261547022816,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Pantheon,150,0.32079296831965226,0.31454042278185457,0.1843897313310086
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Poppy,142,0.3854213245078249,0.39054982263785876,0.18323236024024558
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Pyke,459,0.36417731223925454,0.35647479442259566,0.19496428845228203
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Qiyana,1,0.279170426935092,0.279170426935092,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Quinn,1,0.3099940155595452,0.3099940155595452,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Rakan,706,0.28602950847859976,0.26646990801233467,0.1726647041108543
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Rammus,2,0.5988458755426918,0.5988458755426918,0.2703327553110799
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,RekSai,5,0.5770081054380529,0.575,0.3098413233657789
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Rell,500,0.3051141326681557,0.2849613192182411,0.17754769184215086
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Renata,110,0.2422390415744758,0.24267952962586065,0.16764244927103672
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Rengar,2,0.4707196597971868,0.4707196597971868,0.23939855295794998
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Rumble,2,0.21222461336445872,0.21222461336445872,0.1940649093114218
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Ryze,1,0.41372520420070014,0.41372520420070014,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Sejuani,6,0.2598740328172966,0.25951775087363194,0.15684139304355146
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Senna,384,0.20546593623231316,0.17104602839064292,0.15743709839877704
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Seraphine,185,0.21396561908285353,0.1921263482280431,0.15141734121131198
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Sett,1,0.21398221343873514,0.21398221343873514,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Shaco,35,0.3441865870823052,0.34,0.22830128322265142
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Shen,14,0.1629006732663553,0.1045301905069422,0.17643709501307855
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Singed,3,0.6371873942995188,0.7187703141928494,0.2632619450784778
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Sion,1,0.21111203181968846,0.21111203181968846,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Skarner,1,0.5986267707429893,0.5986267707429893,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Smolder,1,0.041464778233320926,0.041464778233320926,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Sona,673,0.2204606643730317,0.19289930555555554,0.15911530643499536
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Soraka,302,0.2083659339508306,0.18084911956901498,0.15461157918423998
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Swain,67,0.20359864955719234,0.16565686581169842,0.1617477271554775
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Sylas,60,0.35511405412890185,0.3570177105503192,0.17348410510666565
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Syndra,3,0.22137124304208547,0.22633449376269218,0.011233215627768356
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,TahmKench,62,0.2525633477462576,0.27205316196486523,0.16359163873273513
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Taliyah,18,0.26273657563249103,0.224856119971094,0.18260143069881377
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Taric,265,0.20247997985115304,0.17228973456987523,0.14989556483609764
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Teemo,4,0.27135122000721085,0.2619548651817116,0.2082348985661527
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Thresh,786,0.26512452543064036,0.24866591034841568,0.17117487073634535
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Tristana,1,0.4835985709645989,0.4835985709645989,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Trundle,34,0.23539011106741317,0.21298863457605788,0.15880515299860046
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,TwistedFate,8,0.26485060643335945,0.18601995154698153,0.17305181077103698
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Twitch,4,0.5159807451044565,0.5231651939126166,0.4139592456588436
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Varus,3,0.15324705911213218,0.10936208321851748,0.11139468085294617
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Vayne,1,0.330804311774461,0.330804311774461,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Veigar,6,0.24745386462615737,0.2638627367615938,0.10161253767844261
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Velkoz,147,0.21675782685426223,0.18986625514403294,0.15688357389678953
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Xerath,30,0.18671456118406315,0.16333024768044346,0.15048031587777744
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,XinZhao,1,0.26767059178743957,0.26767059178743957,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Yorick,1,0.21860512569376428,0.21860512569376428,
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Yuumi,223,0.08842298431604474,0.06,0.11382643789151872
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Zaahen,6,0.29731811714257145,0.2793212184167587,0.23115399229141684
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Zac,24,0.2595850149137908,0.22019803900809276,0.22532423052248077
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Zed,3,0.07139875910266748,0.09359903381642512,0.06328951676594179
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Zilean,275,0.25214606171794207,0.23299396681749623,0.17869966032958415
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Zoe,52,0.2733016395168485,0.2764482903605518,0.15796923130328336
cfg_018_s4p0_m10_far2800_w0p3-0p45-0p25,Zyra,51,0.21991327486361478,0.21408541846419327,0.13183645510955921
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Aatrox,2,0.32277483867785317,0.32277483867785317,0.15151665769638495
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Ahri,1,0.06521739130434782,0.06521739130434782,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Akshan,1,0.1356782528452784,0.1356782528452784,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Alistar,611,0.32495044742726376,0.32584686774941996,0.16898545047926072
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Amumu,30,0.2598532303776972,0.22712235133287761,0.16003506673835938
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Anivia,44,0.2680566694842307,0.24672958136977205,0.16192496529069705
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Annie,7,0.379467233621993,0.411990026224152,0.30434872044078887
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Ashe,43,0.2137270889492253,0.1546882780599542,0.19038067388743102
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,AurelionSol,12,0.43297985177871756,0.425766810366186,0.2172719352887439
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Bard,939,0.36378184379718514,0.35409487459105776,0.1647362755000125
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Blitzcrank,365,0.3138011969400213,0.29257495315427856,0.1805246561265536
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Brand,62,0.34423050152006607,0.30653740429485754,0.21669878692556582
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Braum,913,0.2350054100998126,0.21923592493297583,0.14430191428911052
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Briar,1,0.16520235467255331,0.16520235467255331,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Camille,13,0.4395855269559255,0.4392857142857143,0.19408628649264606
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Chogath,2,0.18265022607233533,0.18265022607233533,0.0006924829167843673
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,DrMundo,2,0.3465395895698209,0.3465395895698209,0.1615305383013637
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Ekko,3,0.3771682798949276,0.31600892154290217,0.12076319425523838
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Elise,212,0.420557797586335,0.43676320711537386,0.1844873344824939
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,FiddleSticks,53,0.22346172146207108,0.1779123340941753,0.16586651928365623
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Fiora,6,0.23084741858056965,0.21905220832269592,0.14144859289517808
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Fizz,2,0.5279761904761905,0.5279761904761905,0.29041885655876065
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Galio,35,0.32741887928705427,0.32863240418118467,0.14073365315629296
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Garen,1,0.7749999999999999,0.7749999999999999,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Gragas,7,0.2951550223142105,0.337690929142542,0.1531237029812028
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Heimerdinger,9,0.17863900486382306,0.1689228717684002,0.1348581572179944
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Hwei,9,0.15249933815749173,0.1332247377139702,0.1081087818798315
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Illaoi,1,0.13345744680851065,0.13345744680851065,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Ivern,39,0.2712366010723315,0.25783351120597653,0.1373477058024193
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Janna,671,0.28686126392208916,0.2727871552079045,0.16623480414189504
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,JarvanIV,34,0.2468165944720962,0.24902313624678662,0.13329792038582378
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Jax,6,0.5308036779056691,0.49175488294865455,0.1686937880512897
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,KSante,10,0.28569667524918513,0.26847125559785423,0.1542067372171758
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Karma,1019,0.2779571980695487,0.2624061433447099,0.162332028175068
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Karthus,4,0.15042529341523506,0.14239308555038818,0.08040892122390099
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Kayle,1,0.3307371007371007,0.3307371007371007,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Kennen,2,0.2557014022630292,0.2557014022630292,0.06581206188717459
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Khazix,1,0.29248981670061097,0.29248981670061097,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Leblanc,30,0.4165258004197941,0.42529092986771855,0.1905244915866035
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,LeeSin,3,0.33524038046933075,0.22620845519808563,0.3193843866318436
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Leona,528,0.29434031538645883,0.2790216339677709,0.1684592587055573
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Lissandra,9,0.34508528157557133,0.3320557899671824,0.16298927864145324
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Lulu,1012,0.2094308743374649,0.18305786607015886,0.1480337427217881
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Lux,113,0.22624604007806776,0.20164512338425378,0.1361981586242562
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Malphite,2,0.2756876850207223,0.2756876850207223,0.24798850237744693
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Maokai,65,0.339752823339627,0.345,0.1620420096183912
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Mel,22,0.23060122102438887,0.2383495664163937,0.13955951712717735
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Milio,395,0.181333217615349,0.15884732533790216,0.13464772394401472
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Morgana,110,0.2719297839182405,0.22558116181902588,0.1776159915422116
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Naafiri,1,0.17400811770674784,0.17400811770674784,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Nami,1286,0.21924206433850518,0.2,0.14614212143793368
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Nautilus,1199,0.2853874961399511,0.2716304347826087,0.1574161598075434
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Neeko,420,0.27928214544335056,0.25295083848859756,0.15473427655559027
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Nidalee,83,0.3419538344813614,0.3154225598044351,0.20994265078712449
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Nunu,2,0.46,0.46,0.14142135623730956
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Orianna,2,0.33507500808857404,0.33507500808857404,0.10024554927562833
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Ornn,1,0.7050000000000001,0.7050000000000001,
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Pantheon,151,0.32803528171838725,0.3102933793728342,0.1599597325187144
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Poppy,142,0.37102597449889824,0.36259983623353237,0.16048289489223053
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Pyke,459,0.3629301879915975,0.35109918200408996,0.1821629971034132
cfg_019_s4p0_m11_far2200_w0p45-0p35-0p2,Qiyana,1,0.23346153846153844,0.23346153846153844,
