ally_utility_champion_name,ally_bottom_champion_name,n,mean_abs_error,median_abs_error,p90_abs_error,mean_signed_error,mean_prediction,mean_actual
Sona,Caitlyn,76,0.14746030238295735,0.13084932932462073,0.30823989260513435,-0.020605184507671615,0.3201449586335357,0.3407501431412074
Zyra,Smolder,7,0.14745687238587454,0.14288506373653667,0.25732477986755514,-0.01199911200687212,0.3270496337563741,0.3390487457632462
Nami,AurelionSol,68,0.14742366128884316,0.13479172255514024,0.2958050931689256,0.004021337134174846,0.380771979706537,0.37675064257236207
Nautilus,Nilah,27,0.1473885676733363,0.13360574633769146,0.2798449588046581,0.026410057040777563,0.3641346905523915,0.33772463351161397
Zilean,Ashe,33,0.14737538272704254,0.1359220550495247,0.2687726169483757,-0.015180653689480749,0.3541230948911434,0.36930374858062415
Zoe,Ezreal,24,0.14726316483854804,0.12958681848835737,0.2621745060410061,0.01524618448875086,0.4386151459617631,0.42336896147301223
Jax,Kaisa,1,0.14723126807667303,0.14723126807667303,0.14723126807667303,0.14723126807667303,0.4590502775012222,0.31181900942454915
Fiora,Jhin,1,0.1472214021074736,0.1472214021074736,0.1472214021074736,-0.1472214021074736,0.47273876554696526,0.6199601676544388
Seraphine,Corki,21,0.1471868687151209,0.14622740511412852,0.28121089270561256,-0.05241542598861832,0.32401228401594867,0.37642771000456704
Thresh,AurelionSol,28,0.14714931847047588,0.1071424963104165,0.30136622523424766,-0.008394701138357235,0.4243884923841553,0.43278319352251265
Seraphine,Zeri,8,0.1471309727602751,0.1460035505438836,0.2811051071203909,-0.07395184553683803,0.33985807526390666,0.4138099208007447
Karma,Ashe,105,0.14706903140084243,0.11057423586887821,0.30465463419071726,7.511184883585418e-05,0.37785824492603415,0.3777831330771983
Janna,Taliyah,1,0.1470353184029664,0.1470353184029664,0.1470353184029664,-0.1470353184029664,0.4702124960054516,0.617247814408418
Leona,Mel,32,0.14702417446391083,0.11759594922606945,0.2942923574769895,0.0025542125383534054,0.4547894914236318,0.45223527888527837
Nami,Lucian,656,0.14701806986906243,0.1272667651319745,0.29455385339369133,0.008860189601760788,0.3234005811037102,0.3145403915019494
Leona,MissFortune,69,0.14691192744208692,0.1329744699884905,0.30696480310740976,0.0094605954724916,0.41116703909183877,0.4017064436193472
Alistar,Jinx,67,0.1468872244532057,0.11051882257414208,0.3112275507891218,0.010459122852479134,0.43126311721576593,0.4208039943632868
Renata,Swain,5,0.1468270110259435,0.14514204695573732,0.2535291333312082,-0.0887701922436486,0.37414610362668677,0.4629162958703354
Nautilus,Yasuo,64,0.14680820478844459,0.10816922497312292,0.3338717188304407,0.023602246669859557,0.42382328287298204,0.4002210362031225
Zoe,Varus,11,0.1468003043599494,0.17347585488546002,0.2474047992533201,0.033089986424260864,0.42166906303190077,0.3885790766076399
Brand,Zyra,1,0.14679706797747438,0.14679706797747438,0.14679706797747438,0.14679706797747438,0.45338726096309157,0.3065901929856172
Nidalee,Aphelios,4,0.14679115397596004,0.16333820615205671,0.23668952241191749,0.04804861139512599,0.4205385994083887,0.3724899880132627
Elise,Ezreal,53,0.14676230122072847,0.15535399955727325,0.2862070967487144,-0.00789079764838218,0.5391798273022205,0.5470706249506025
Sona,Ashe,49,0.14676221008236454,0.12731056800592236,0.2836838670846329,0.006766705354692926,0.3170177382313063,0.3102510328766134
Seraphine,Vayne,5,0.1466466940693814,0.15756012911295358,0.22693931993163408,-0.019955345168812876,0.28674723691125836,0.3067025820800712
Bard,Annie,1,0.14660379415561153,0.14660379415561153,0.14660379415561153,0.14660379415561153,0.6064290106212212,0.4598252164656097
Nami,Taliyah,9,0.14660123428615282,0.16447553144121718,0.23175311114381353,0.018454535786532545,0.36447878248120824,0.3460242466946757
Rakan,Jinx,73,0.1465171710649381,0.14727957068657477,0.27246308008307807,0.012537718129803425,0.4006179010670377,0.3880801829372343
Lux,KogMaw,3,0.14641941403980466,0.12795482960022692,0.19322207952017859,0.14641941403980466,0.33215475064737604,0.18573533660757144
Sona,Hwei,5,0.1464012806016172,0.12983124112552324,0.26683935362039923,-0.06025618420809966,0.3732736558973207,0.4335298401054204
Taric,Ziggs,5,0.14639842592413754,0.07295201946989255,0.3039769537581553,0.02265023632122526,0.38336992974881834,0.360719693427593
Thresh,Yunara,155,0.1463770393024902,0.1250641885331949,0.3176588528639587,0.010817609698541945,0.37390507972280956,0.3630874700242676
Pantheon,Syndra,3,0.14633145589010493,0.14906204399524903,0.2375198602058445,0.04695675989327225,0.5250837891045569,0.47812702921128464
Alistar,Corki,98,0.14628400905704353,0.12320034060527368,0.29686451393849855,0.0034641615583315103,0.44812840341074206,0.4446642418524106
Thresh,Tristana,54,0.14628246853060578,0.11487670768393568,0.32853991919780157,-0.003045841719901793,0.372846470580829,0.3758923123007308
Soraka,Kaisa,54,0.1462810850890276,0.1296454665687287,0.3216754894278714,0.025405473100309314,0.3224384745675337,0.29703300146722433
Shaco,Senna,2,0.14625804844756718,0.14625804844756718,0.21813805279811366,-0.14625804844756718,0.53828030277636,0.6845383512239271
Pyke,Kalista,27,0.14624108542896688,0.14583060181415397,0.29087680946550565,-0.055014150833542406,0.45333420421008064,0.5083483550436231
Lulu,Nilah,12,0.1461646761068717,0.162196608467004,0.2838357240531888,-0.028921890842464253,0.3008291852695836,0.32975107611204785
Sona,Mel,22,0.14614770836632077,0.11735297711073665,0.2902075161848385,-0.04488718251323049,0.36611182743030724,0.4109990099435377
Blitzcrank,Draven,74,0.14613605231396412,0.13214791760369332,0.2860675143230279,0.0008852818244795126,0.4050386487411968,0.4041533669167173
Leona,Ziggs,25,0.1461182080372306,0.1602354232160369,0.2592368672863857,-0.0035369050258574797,0.467861581071051,0.4713984860969085
Rell,Jinx,70,0.1461165047699402,0.10731081944987125,0.3180715230483793,0.03076872910373288,0.421016195193169,0.3902474660894361
Zoe,Ahri,1,0.14603115157852375,0.14603115157852375,0.14603115157852375,-0.14603115157852375,0.43963086699532916,0.5856620185738529
Velkoz,Ziggs,4,0.1459815053774475,0.14156956756071915,0.261583992516003,0.1459815053774475,0.3648305616115616,0.2188490562341141
Zilean,Seraphine,7,0.14594489814437303,0.1139242235606246,0.2705862507746459,-0.04140207761334041,0.4027997582699517,0.4442018358832921
Nami,Ashe,76,0.1459271917577115,0.13742882768862244,0.2639673361553101,-0.03779820589828983,0.3245291280973774,0.3623273339956672
Anivia,Samira,3,0.14589871622153192,0.11756721813234733,0.22494309235065202,0.14589871622153192,0.33482793291460294,0.18892921669307108
Leblanc,Zeri,3,0.14583330913882506,0.11979066403138933,0.20530006301977746,-0.06597286645123218,0.5282617173337365,0.5942345837849686
Shaco,Corki,10,0.14577244392271554,0.11056540506452894,0.2938483268539032,0.05828056775913808,0.5304311837634637,0.47215061600432556
Pantheon,Smolder,13,0.1457382371830887,0.10510748355477229,0.2560459083993202,-0.06268262350886511,0.4822680295581962,0.5449506530670614
Nami,Vayne,94,0.14569741280660323,0.13141064059751056,0.30657534264847913,0.00907143392233464,0.3179537929054843,0.30888235898314964
Janna,Sivir,80,0.1456967464310413,0.12363875518082662,0.3203950545554056,0.011158440744286867,0.46928924431992725,0.4581308035756403
Soraka,Malzahar,1,0.1456932727138449,0.1456932727138449,0.1456932727138449,0.1456932727138449,0.4162625842067258,0.2705693114928809
Sona,Ezreal,161,0.1456532229638511,0.12817147907715343,0.3045007341492299,0.004358845480276433,0.3452853243548823,0.3409264788746059
Pyke,Sivir,26,0.1456496005952386,0.13980180089440084,0.26902621515220143,-0.013757629040853266,0.5175199671940561,0.5312775962349094
Gragas,Ezreal,1,0.14556411705167532,0.14556411705167532,0.14556411705167532,0.14556411705167532,0.40911077208885754,0.2635466550371822
Karma,AurelionSol,32,0.14540861507704378,0.1253071207068398,0.27444461764395917,0.017579395964076913,0.4272539638181067,0.4096745678540298
TahmKench,Senna,17,0.14539672192641243,0.13388153008507947,0.25462550294209674,0.10034408147986744,0.34832758357009913,0.2479835020902317
Renata,Jinx,24,0.14534113955095665,0.13068574269771166,0.29770631794533525,0.00984075745245156,0.3322901634687241,0.32244940601627253
Lulu,Kalista,44,0.14529587398924837,0.13435433172588152,0.2629017222002549,-0.015764740107626723,0.292952742589259,0.3087174826968857
Milio,Ezreal,40,0.1452736125512338,0.15015520466479743,0.2628824751180032,-0.0393114370391522,0.3172837640994698,0.35659520113862203
Janna,Corki,98,0.14520000461841656,0.11956554938959835,0.31416577747710234,-0.0011323810969412196,0.43951006078545257,0.4406424418823938
Karma,XinZhao,1,0.14516466619776436,0.14516466619776436,0.14516466619776436,-0.14516466619776436,0.3627301023001108,0.5078947684978752
Poppy,Sivir,20,0.14507518660749835,0.1279620822760998,0.258428922377852,-0.004246284979922088,0.5112183383327034,0.5154646233126254
Zoe,Velkoz,5,0.14496634969889155,0.06390500887694334,0.31428348473916934,0.09947043121850169,0.47365470229596784,0.3741842710774662
Thresh,Mel,31,0.14493555299522076,0.1305433058024505,0.24724835239347243,-0.01575095105112403,0.43006467091284983,0.44581562196397384
Pantheon,Kaisa,54,0.14492539980153726,0.10883495089217518,0.3290317201107321,-0.05549312594758207,0.4540585399827382,0.5095516659303203
Pyke,Naafiri,3,0.14492424501004267,0.05590910351048867,0.28229722200837115,0.11827799175217761,0.5168449635945467,0.39856697184236917
Lulu,Tristana,89,0.1448841035640031,0.12442324606811522,0.30609487403818947,0.0024647918106283258,0.32020868535598224,0.31774389354535393
Leona,Smolder,31,0.14487812392983032,0.12523579844639532,0.28265253937141627,0.0020838618224392016,0.417055189865488,0.4149713280430488
Lulu,Sivir,135,0.1448520350643915,0.12439896586210608,0.28050587161456103,-0.021056029438580648,0.36455728188090564,0.3856133113194863
Janna,Smolder,69,0.14481160779763355,0.13674045887860842,0.2609423480436809,0.03345769686386405,0.4457040612901675,0.4122463644263034
Alistar,Tristana,57,0.14479647174351046,0.14279084940335024,0.28762472278266665,0.006313190705337091,0.4392991589797124,0.4329859682743753
Senna,Hwei,7,0.1447957477042777,0.07355147528119749,0.29873706211959206,-0.03113179648890274,0.3440411166215646,0.37517291311046735
Pyke,Yunara,111,0.14479245647447644,0.12645157881090285,0.27283928980701444,0.0013521778944927199,0.47706485034666585,0.4757126724521732
Senna,Sett,1,0.14478387842490906,0.14478387842490906,0.14478387842490906,0.14478387842490906,0.2982301591363945,0.15344628071148544
Alistar,Senna,43,0.14478378112133605,0.1342943210064222,0.2756455470536716,0.0446381077235959,0.43616261561826075,0.39152450789466486
Blitzcrank,Jinx,65,0.14474079292982844,0.138992862533665,0.2867935103759655,0.013253916511805236,0.4241933900911302,0.410939473579325
Maokai,Smolder,3,0.14473235454332378,0.1702763177789865,0.1777932430487181,-0.024950704965889775,0.4134641640236691,0.43841486898955884
Janna,Caitlyn,127,0.14469581662752967,0.11819659474911004,0.31787046771027366,0.018147744782130257,0.4208533870321372,0.40270564225000693
Mel,Jhin,12,0.1446706015467839,0.11720345944395291,0.2458061332613051,-0.05092777095528491,0.34341954072732966,0.39434731168261455
Thresh,KogMaw,34,0.1446679684060208,0.11636630113581208,0.2502526076570353,0.027538590915422108,0.37774656123577394,0.3502079703203518
Janna,Jinx,111,0.14462298949119676,0.13383168397553596,0.2915768800906906,0.013433458983395291,0.4169653069801185,0.40353184799672326
Nami,Yasuo,50,0.14460187296113494,0.11698172597259907,0.2967623588346673,-0.007762879782344096,0.3301978663597663,0.33796074614211036
Bard,Katarina,9,0.1445236827242444,0.11961102139094815,0.2124113182412215,-0.12928928772775167,0.5046420959947768,0.6339313837225284
Nami,KogMaw,65,0.1445118951670265,0.13900668388951187,0.2479499052283089,0.02025548568937929,0.3326465492496636,0.3123910635602843
Rell,Caitlyn,53,0.1444858541185239,0.12900879617028166,0.31353714736891186,-0.038886769413733625,0.42888670629373504,0.4677734757074687
Thresh,Varus,98,0.14442131231403804,0.11279441175256064,0.3200754573777761,0.020066704596418683,0.38772293988114126,0.3676562352847226
Milio,Twitch,49,0.14438626783505656,0.12210200404996144,0.26821754396530156,-0.00601513059698184,0.28346803766625217,0.28948316826323406
TahmKench,Aphelios,10,0.14435229111628187,0.1501189847107537,0.23251226591032798,0.014134953349946817,0.34260570272968155,0.3284707493797347
Rakan,Smolder,59,0.1443497780307189,0.13833132165620132,0.2586030110044071,0.025931180921637688,0.43097190875922653,0.4050407278375888
Braum,Vladimir,3,0.14434828644867245,0.1332345080730733,0.23154319161406797,0.026398621884205293,0.4165932340109409,0.3901946121267356
Sett,Jhin,2,0.14431591109978312,0.14431591109978312,0.1820274357227052,-0.04713940577865258,0.3831349029054162,0.43027430868406874
Thresh,Lucian,42,0.14429987969991118,0.12415942304643672,0.27592911348163535,-0.03546345961454685,0.36391064039202226,0.39937410000656903
Senna,Ezreal,116,0.1442388303885761,0.12405451811516593,0.26801118545535463,-0.022425788971083264,0.3121480472740162,0.33457383624509945
Pyke,AurelionSol,22,0.14422868918354087,0.12281883375189334,0.3447679675903787,0.068385979271166,0.5104086733886036,0.44202269411743766
Maokai,MissFortune,14,0.14407187991688422,0.12373823409279192,0.2673267831303432,-0.008896876118282989,0.4162936706831633,0.42519054680144636
Velkoz,Hwei,2,0.1440426716894222,0.1440426716894222,0.2538062668312265,-0.1440426716894222,0.329312520685887,0.4733551923753092
Poppy,Mel,8,0.14403237856780787,0.15184362611711946,0.18634617682188304,0.007715727098626779,0.5280687960860334,0.5203530689874066
Nami,Velkoz,64,0.14400590327060897,0.12475827098446449,0.29369341663910115,-0.006076992308593362,0.3912374450981372,0.39731443740673056
Zyra,Samira,4,0.14392627663242064,0.13334302687931776,0.2590951225286386,-0.14392627663242064,0.27645512258732874,0.4203813992197494
Nunu,Ezreal,1,0.143926001603086,0.143926001603086,0.143926001603086,0.143926001603086,0.6603126068578379,0.5163866052547519
Neeko,Hwei,5,0.14390533170237102,0.09176537327068424,0.32019703683554523,0.1395779548712994,0.4609858372957977,0.32140788242449825
Lulu,Corki,46,0.1439049381047977,0.11734151391891183,0.289305801239359,0.011704542029642107,0.3464009170506825,0.3346963750210404
Karma,Hwei,14,0.14389062860968466,0.10769251808089927,0.3253086198673989,0.09470148952565298,0.4401696193065443,0.3454681297808913
Janna,Quinn,2,0.14388862575181846,0.14388862575181846,0.2470258575279358,0.14388862575181846,0.502445018509095,0.35855639275727647
Brand,Aphelios,4,0.1438705159209337,0.10251218882758784,0.2711809774482927,0.11587722207192701,0.35291945004142733,0.23704222796950028
Bard,Samira,12,0.14385576972481992,0.1204851622038084,0.2783376885130725,0.09096917091213182,0.4820490248254173,0.39107985391328554
Braum,Jinx,150,0.14385014335635218,0.13641447317751162,0.28434345370615804,0.006195365596353734,0.343524171290245,0.33732880569389123
Blitzcrank,Ezreal,101,0.14379665547930937,0.11882007114314463,0.3203465202655468,0.00036852208779305265,0.46072977345609356,0.4603612513683005
Xerath,Ezreal,13,0.14374950490299077,0.10738156849831235,0.27781480768517575,-0.005157503845575496,0.29964079026084406,0.30479829410641956
Brand,Senna,3,0.14371396459043756,0.11089308847838514,0.22786591275655285,0.14371396459043756,0.3562149834490984,0.21250101885866082
Leona,Kaisa,172,0.14368494241050886,0.12494877518819433,0.2819446814445931,0.0023359983491053078,0.40000808806810423,0.39767208971899887
Thresh,Corki,118,0.14368190150109408,0.14253457847490505,0.2758865083473254,0.010001471728643888,0.3848145174766609,0.37481304574801705
Nami,Ezreal,353,0.14366112269193068,0.12676542477738256,0.2807696401030216,0.020343760782918812,0.36521844001392856,0.34487467923100973
Pantheon,Yunara,36,0.1436210394519486,0.1439697336187246,0.2149998596833149,-0.03027225455535222,0.46368696394133707,0.4939592184966892
Milio,Smolder,37,0.14356234796472164,0.14618588909678715,0.24049972016107576,0.006813063269393376,0.3079375507568002,0.3011244874874068
Soraka,Jhin,58,0.14355766198056616,0.1317054407537867,0.26988215725264003,0.011587316634924927,0.3345535740492116,0.32296625741428664
Amumu,Sivir,3,0.14349510199089646,0.09215245335371092,0.27832596030191087,-0.07308445603507745,0.42511432987739695,0.49819878591247435
Kennen,Velkoz,1,0.14348219856794564,0.14348219856794564,0.14348219856794564,0.14348219856794564,0.43315648277012647,0.28967428420218083
Seraphine,Varus,35,0.143461661067138,0.1164715405955109,0.24882617636172394,0.0038133614514961763,0.32953391681308214,0.32572055536158595
Leona,Corki,94,0.14344683771222794,0.12392862922199405,0.3101113547007665,-0.016164475699527375,0.417916443665078,0.4340809193646054
Thresh,Syndra,10,0.14344606284940736,0.13071003315113072,0.2788017996543414,-0.03540416267324646,0.4211028736246754,0.4565070362979219
Rell,MissFortune,90,0.1434076031437342,0.11707238965633854,0.31412275621400065,0.0020942991996654374,0.43663609123679203,0.4345417920371267
Blitzcrank,Zilean,3,0.14335580426962516,0.15867556736640887,0.2299894370466834,0.12763984361914874,0.5023775785295083,0.3747377349103595
Soraka,Lux,6,0.1433384109961651,0.1697173883722925,0.20764233512449176,-0.06169560934738855,0.37343620336156863,0.4351318127089572
Soraka,KogMaw,14,0.1433372669497437,0.1367991165082065,0.21614140232369466,0.019780123551887165,0.30301149608892014,0.2832313725370329
Ezreal,Varus,3,0.14323740866867227,0.150198359348311,0.22911182710090172,0.04310516910313159,0.37553633146723225,0.3324311623641007
Bard,Lulu,1,0.14322351858289617,0.14322351858289617,0.14322351858289617,-0.14322351858289617,0.507593269155566,0.6508167877384622
Senna,Anivia,6,0.1431908269906649,0.1609641552334183,0.22971489691612193,0.033601125424853794,0.3684485535146917,0.33484742808983786
Pyke,Xayah,40,0.1431336570218896,0.10277525113373903,0.31582301809399055,0.0072524572843065726,0.483725452099372,0.4764729948150654
Senna,Tristana,16,0.143086271020071,0.14202730279427264,0.2756235818765556,-0.049711607636413385,0.2961431917717584,0.34585479940817176
Anivia,Ziggs,1,0.14306723808391192,0.14306723808391192,0.14306723808391192,0.14306723808391192,0.47792855280997665,0.33486131472606473
Karma,Syndra,14,0.1430310140657126,0.13596365052970508,0.24805316479302064,0.07706474387067497,0.4304743406160183,0.35340959674534334
Leona,Twitch,26,0.14297131056948495,0.1282255469851766,0.3084049907165043,-0.019326146789271872,0.4020408645164404,0.42136701130571225
Soraka,Ekko,1,0.14290629099934712,0.14290629099934712,0.14290629099934712,0.14290629099934712,0.37337006359165875,0.23046377259231163
Nami,Brand,93,0.14288510176426086,0.12805494511215584,0.25109506101451884,0.04677813771586686,0.3587788467067922,0.31200070899092536
Thresh,Draven,133,0.14287161315618216,0.1263917850590232,0.26330896205690085,-0.004988018351506527,0.35449690784727783,0.35948492619878436
Elise,MissFortune,14,0.14275022810539978,0.133468340541603,0.24317981367100155,-0.03702571153429949,0.5302705547156331,0.5672962662499327
Zilean,Corki,35,0.14274023045260675,0.1443811507493235,0.2434677130012616,-0.0011635749909836147,0.3665705015990446,0.36773407659002816
Vi,Jhin,2,0.1426839150513863,0.1426839150513863,0.19007459460166873,-0.05923834943785303,0.45865243432583713,0.5178907837636901
Rell,Tristana,51,0.14267966468179233,0.12861767199648882,0.32204159091062123,0.013614900019654862,0.4326670839690971,0.4190521839494422
Rell,AurelionSol,25,0.14265583236308277,0.1387095694963209,0.2540296692002874,-0.04716550767728276,0.4757142633801198,0.5228797710574026
Ashe,Yunara,1,0.1426299736097914,0.1426299736097914,0.1426299736097914,-0.1426299736097914,0.3172831945085319,0.4599131681183233
Rell,Sivir,38,0.14260042566326248,0.14759772976379382,0.24109480665088218,-0.006942035833018752,0.4698104902696197,0.47675252610263846
Galio,Samira,2,0.14259860321174356,0.14259860321174356,0.17021149401352995,-0.14259860321174356,0.42415403232691035,0.5667526355386538
Elise,Varus,37,0.1425264780261881,0.12718324896955696,0.33895194922583005,-0.003248820578421022,0.5307906372764827,0.5340394578549037
Bard,Kaisa,161,0.1425216213816796,0.12811512915415257,0.2995343307357809,0.015283044362395692,0.48467259630881204,0.4693895519464164
Yuumi,Olaf,3,0.1425150126095549,0.12416968840533066,0.17904135560076698,0.1425150126095549,0.19455383680009397,0.05203882419053907
Sona,Aphelios,63,0.14250047456333126,0.12379032978260746,0.2775142811557991,0.000729862841440542,0.3105721858140356,0.3098423229725951
Poppy,Ezreal,39,0.1424960037111289,0.11172405424349136,0.2981436247535217,0.04195689039533275,0.5127251289334998,0.4707682385381669
Gragas,Karthus,2,0.14249366394225133,0.14249366394225133,0.14920575336072717,0.008390111773094788,0.44034648589510894,0.43195637412201415
Leblanc,Syndra,1,0.14246706989040392,0.14246706989040392,0.14246706989040392,0.14246706989040392,0.564602459774416,0.4221353898840121
Leblanc,Aphelios,1,0.14245804607864465,0.14245804607864465,0.14245804607864465,0.14245804607864465,0.45819749376704927,0.3157394476884046
Pyke,Kaisa,239,0.14240997825055066,0.11938560634036405,0.2824992787015746,-0.005825731000741615,0.4742248976130181,0.48005062861375974
Nami,Cassiopeia,33,0.14235762093754906,0.127020121824089,0.2909074817661229,-0.006988684722594424,0.3366473940537765,0.343636078776371
Elise,Kalista,12,0.14235472975171506,0.10874505701335241,0.2444310437477781,-0.03043392976005803,0.48565075680526776,0.5160846865653258
Poppy,Lucian,7,0.1423351520513405,0.13946665384412316,0.2454532665781911,0.06621847426371218,0.4661545218897875,0.3999360476260754
Neeko,Draven,21,0.14230926349056763,0.13289206295637068,0.26669772154065763,0.0203191773560949,0.3796853067255241,0.3593661293694292
Soraka,Ashe,47,0.14228089207681885,0.15566170831434128,0.2635827216833269,-0.028316828179073456,0.3111670284060149,0.33948385658508834
Pyke,Yasuo,27,0.1422787712748621,0.13077198236743143,0.33405721084534956,0.0004118157207652032,0.48851387717354017,0.4881020614527749
Karma,Yunara,250,0.14219559298544315,0.12621062968746039,0.2870336353384509,0.00580155054284219,0.3785420127714221,0.3727404622285799
Pantheon,Kalista,8,0.14217773735044917,0.1432754784990737,0.20158392057976568,-0.035324794640747295,0.4411541554973434,0.47647895013809066
Nami,Draven,121,0.1420884240182615,0.13168119483058452,0.285375382321788,-0.0012054968535651072,0.3192473150544675,0.32045281190803265
Brand,Ezreal,25,0.14206924902883203,0.10682933266796263,0.3148274090441206,-0.0177902786444351,0.38762780529769847,0.40541808394213363
Alistar,Lissandra,2,0.14204441571416473,0.14204441571416473,0.1710723269714432,-0.036284889071598075,0.5099948507777814,0.5462797398493795
Leona,Jinx,62,0.14198757729731928,0.12740971515028926,0.27864430152543607,-0.018705086402594807,0.40034622511142987,0.4190513115140247
Maokai,AurelionSol,10,0.14196957694385443,0.15765381675193313,0.28044211054097457,0.028014183477052423,0.45448922345478,0.42647503997772757
Maokai,Aphelios,8,0.14196131638528403,0.11065222379969478,0.2810931792841448,-0.022621147809064154,0.3902335317905803,0.41285467959964445
Maokai,Syndra,3,0.14195365816817765,0.15202544241362848,0.17652531589260953,0.02018680199327444,0.46936376044628475,0.4491769584530103
Syndra,Caitlyn,1,0.14195105062894395,0.14195105062894395,0.14195105062894395,0.14195105062894395,0.38389499124055154,0.2419439406116076
Karma,Twitch,58,0.1418473998462223,0.12912841756347046,0.2699951210002355,0.05462070254962232,0.37747895330167713,0.3228582507520549
Bard,Yunara,187,0.1418173904034519,0.11930905225691668,0.3049453447788251,0.04068765190140476,0.48911448030607163,0.44842682840466697
Nautilus,Velkoz,66,0.1418066152601577,0.1278253986150052,0.26957766243047915,0.03222060301899164,0.47743008614752647,0.4452094831285348
Karma,Singed,1,0.14179137632604538,0.14179137632604538,0.14179137632604538,0.14179137632604538,0.4883200955247619,0.34652871919871653
Nami,Aurora,9,0.14177443473975487,0.13633952926083331,0.2519610449950335,0.11057356969971763,0.39411604167225467,0.28354247197253707
Shaco,AurelionSol,7,0.14173689104827994,0.13028268589999537,0.22982394687463786,-0.0816488181713986,0.5765432932300419,0.6581921114014405
Zilean,Twitch,22,0.14173264498256674,0.11259739009305414,0.3190371539991807,-0.008802446861681294,0.3536141650140672,0.36241661187574853
Sylas,Xayah,1,0.14167612236793414,0.14167612236793414,0.14167612236793414,-0.14167612236793414,0.5186384526892609,0.660314575057195
Braum,Kalista,16,0.14164603126278133,0.14948401591291444,0.26840190081665993,-0.045336804877068516,0.33439269960313767,0.37972950448020615
Galio,Senna,3,0.14164003536580833,0.152639899449315,0.18708561613483807,0.09058459447121424,0.44279795787866133,0.3522133634074471
Thresh,Jinx,273,0.14162771414283817,0.12576190610864543,0.30617442910671006,0.00017605700773052797,0.36759086336587926,0.3674148063581487
Sylas,Corki,12,0.14162499577305085,0.1116959246963703,0.2776389036541982,-0.004067493674444839,0.4980390522499713,0.5021065459244162
Rell,Twitch,23,0.14161439365916645,0.10435646840217039,0.3037963250530062,-0.01790728788013446,0.4366271238250093,0.45453441170514375
Taric,Ezreal,40,0.14159674534557273,0.0876759090235603,0.2959984881949547,-0.01989478064969854,0.3539941851830499,0.3738889658327485
Briar,Karthus,1,0.14147363503481902,0.14147363503481902,0.14147363503481902,-0.14147363503481902,0.5402579848456807,0.6817316198804997
Sion,Ezreal,4,0.14145501568788055,0.14195075931292186,0.2659888902509429,-0.1405041026258898,0.3648591740854571,0.505363276711347
Neeko,MissFortune,53,0.14142573991757607,0.1187960725644982,0.25563410576043194,0.007519707629901744,0.40795088527712076,0.400431177647219
Karma,Taliyah,2,0.1413656952606886,0.1413656952606886,0.1774584096688158,-0.1413656952606886,0.3901968265923683,0.5315625218530569
Rakan,Yunara,145,0.14133571439577228,0.11732454421636573,0.28797954746638715,-0.007519943514831007,0.4155890351245335,0.4231089786393644
Leona,Velkoz,27,0.14131654874313665,0.12092545782313546,0.255580708211237,-0.03300701702790126,0.4607994777151689,0.4938064947430701
Velkoz,Ezreal,54,0.14131372579078394,0.12224928224470318,0.33789858334877826,-0.012621047873050791,0.3485734790186402,0.361194526891691
Nami,Corki,842,0.1412610542731201,0.12648879553242293,0.2891727019354453,0.00417993627242062,0.34512047073557517,0.3409405344631546
Karma,Varus,242,0.14125091210894886,0.12217933473309725,0.28229368274675026,0.0025537833805384788,0.3946462630199748,0.39209247963943633
Braum,Varus,110,0.1412299894297125,0.13024656107253668,0.2803479439259516,-0.004927792742634305,0.3706958322659033,0.37562362500853763
Lux,Sivir,7,0.14122266684330634,0.13919478039863004,0.2757881054173903,0.020727686482461295,0.38404179001309047,0.3633141035306292
Blitzcrank,KogMaw,7,0.1411911538190617,0.15655990315669338,0.248556860338666,0.04017272363993281,0.44622279379481766,0.40605007015488487
Bard,Aphelios,101,0.1411904580172261,0.1150347109105388,0.3122292488223661,-0.027303661184973512,0.4717424463568626,0.4990461075418361
Leona,Senna,37,0.14118220909945603,0.10753847811332429,0.27539827457000937,0.016704272940982128,0.4083941112447861,0.39168983830380394
Karma,Kaisa,141,0.14118010566923467,0.1254909126711255,0.2688631637549712,0.002228974148670978,0.37381547028835804,0.3715864961396871
Pantheon,Corki,35,0.14114134676894516,0.12545284134516782,0.29733973303213745,0.012535034929413906,0.4770675023609384,0.4645324674315245
Braum,Aphelios,126,0.14109288901005487,0.12687107254659505,0.3065208591970432,-0.0037806521570154256,0.3448932936909544,0.34867394584796985
Blitzcrank,Tristana,50,0.14108417809693508,0.10856018081477939,0.26347536484053,0.0010471742305621602,0.42833250901608927,0.42728533478552705
Twitch,Ezreal,2,0.14106406825044915,0.14106406825044915,0.2494756265889762,-0.1355144479231588,0.5553035433644742,0.690817991287633
Alistar,Aphelios,98,0.14104262460167574,0.12034119880849797,0.26507089466618733,-0.02081864222253303,0.4210992493583523,0.4419178915808853
Poppy,Brand,2,0.1410235384875252,0.1410235384875252,0.24310235984809123,-0.12759852670070754,0.5201169909386896,0.6477155176393972
Rell,Viktor,3,0.14099098989393644,0.1381998717402993,0.16309439749269466,-0.14099098989393644,0.46513000689744227,0.6061209967913787
Leona,Xayah,33,0.14094095821317407,0.10351723453754985,0.2780099258145203,0.0261594400341686,0.38769995576549227,0.3615405157313237
Pantheon,Jinx,21,0.14093620418066452,0.1395144489790215,0.2724029572734027,-0.09218168538969931,0.45730695424619633,0.5494886396358956
