match_id,team_id,label_m06,label_m08,label_m10,label_m12,label_m14,label_path,n_observed_windows,n_label_changes,n_extreme_flips_ignore_ambiguous,is_fully_stable,has_any_change
EUW1_7733620845,200,map_presence,map_presence,map_presence,ambiguous,map_presence,map_presence | map_presence | map_presence | ambiguous | map_presence,5,2,0,False,True
EUW1_7733621800,100,farm_oriented,ambiguous,map_presence,map_presence,map_presence,farm_oriented | ambiguous | map_presence | map_presence | map_presence,5,2,0,False,True
EUW1_7733621800,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733623239,100,ambiguous,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous | farm_oriented | ambiguous | ambiguous | ambiguous,5,2,0,False,True
EUW1_7733623239,200,farm_oriented,farm_oriented,ambiguous,farm_oriented,ambiguous,farm_oriented | farm_oriented | ambiguous | farm_oriented | ambiguous,5,3,0,False,True
EUW1_7733639909,100,farm_oriented,farm_oriented,ambiguous,ambiguous,farm_oriented,farm_oriented | farm_oriented | ambiguous | ambiguous | farm_oriented,5,2,0,False,True
EUW1_7733639909,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733640696,100,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented,farm_oriented | ambiguous | ambiguous | ambiguous | farm_oriented,5,2,0,False,True
EUW1_7733640696,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733652728,100,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7733652728,200,ambiguous,map_presence,map_presence,map_presence,ambiguous,ambiguous | map_presence | map_presence | map_presence | ambiguous,5,2,0,False,True
EUW1_7733667423,100,farm_oriented,farm_oriented,farm_oriented,ambiguous,ambiguous,farm_oriented | farm_oriented | farm_oriented | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733667423,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733676242,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733676242,200,farm_oriented,ambiguous,map_presence,ambiguous,ambiguous,farm_oriented | ambiguous | map_presence | ambiguous | ambiguous,5,3,0,False,True
EUW1_7733689928,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous,farm_oriented | farm_oriented | farm_oriented | farm_oriented | ambiguous,5,1,0,False,True
EUW1_7733689928,200,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7733696522,100,map_presence,ambiguous,ambiguous,ambiguous,map_presence,map_presence | ambiguous | ambiguous | ambiguous | map_presence,5,2,0,False,True
EUW1_7733696522,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733705127,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733705127,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733711520,100,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented,farm_oriented | ambiguous | ambiguous | ambiguous | farm_oriented,5,2,0,False,True
EUW1_7733711520,200,ambiguous,map_presence,map_presence,ambiguous,ambiguous,ambiguous | map_presence | map_presence | ambiguous | ambiguous,5,2,0,False,True
EUW1_7733717711,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733717711,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733717865,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733717865,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733718742,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733718742,200,farm_oriented,farm_oriented,ambiguous,farm_oriented,ambiguous,farm_oriented | farm_oriented | ambiguous | farm_oriented | ambiguous,5,3,0,False,True
EUW1_7733733184,100,ambiguous,ambiguous,ambiguous,map_presence,map_presence,ambiguous | ambiguous | ambiguous | map_presence | map_presence,5,1,0,False,True
EUW1_7733733184,200,ambiguous,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous | farm_oriented | ambiguous | ambiguous | ambiguous,5,2,0,False,True
EUW1_7733734078,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733734078,200,map_presence,map_presence,map_presence,ambiguous,map_presence,map_presence | map_presence | map_presence | ambiguous | map_presence,5,2,0,False,True
EUW1_7733743000,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733743000,200,map_presence,map_presence,map_presence,ambiguous,ambiguous,map_presence | map_presence | map_presence | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733748403,100,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7733748403,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733759791,100,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733759791,200,ambiguous,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous | farm_oriented | ambiguous | ambiguous | ambiguous,5,2,0,False,True
EUW1_7733759806,100,farm_oriented,farm_oriented,farm_oriented,ambiguous,farm_oriented,farm_oriented | farm_oriented | farm_oriented | ambiguous | farm_oriented,5,2,0,False,True
EUW1_7733759806,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733767865,100,ambiguous,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,1,0,False,True
EUW1_7733767865,200,ambiguous,ambiguous,map_presence,map_presence,ambiguous,ambiguous | ambiguous | map_presence | map_presence | ambiguous,5,2,0,False,True
EUW1_7733772539,100,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733772539,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous,farm_oriented | farm_oriented | farm_oriented | farm_oriented | ambiguous,5,1,0,False,True
EUW1_7733775485,100,map_presence,ambiguous,ambiguous,ambiguous,ambiguous,map_presence | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733775485,200,ambiguous,map_presence,map_presence,map_presence,map_presence,ambiguous | map_presence | map_presence | map_presence | map_presence,5,1,0,False,True
EUW1_7733787168,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733787168,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733799219,100,ambiguous,farm_oriented,farm_oriented,farm_oriented,ambiguous,ambiguous | farm_oriented | farm_oriented | farm_oriented | ambiguous,5,2,0,False,True
EUW1_7733799219,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733812082,100,ambiguous,map_presence,map_presence,map_presence,ambiguous,ambiguous | map_presence | map_presence | map_presence | ambiguous,5,2,0,False,True
EUW1_7733812082,200,ambiguous,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,1,0,False,True
EUW1_7733812216,100,ambiguous,ambiguous,ambiguous,map_presence,map_presence,ambiguous | ambiguous | ambiguous | map_presence | map_presence,5,1,0,False,True
EUW1_7733812216,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733820092,100,ambiguous,map_presence,map_presence,map_presence,map_presence,ambiguous | map_presence | map_presence | map_presence | map_presence,5,1,0,False,True
EUW1_7733820092,200,farm_oriented,farm_oriented,ambiguous,farm_oriented,ambiguous,farm_oriented | farm_oriented | ambiguous | farm_oriented | ambiguous,5,3,0,False,True
EUW1_7733827200,100,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7733827200,200,ambiguous,map_presence,map_presence,map_presence,map_presence,ambiguous | map_presence | map_presence | map_presence | map_presence,5,1,0,False,True
EUW1_7733846707,100,ambiguous,ambiguous,ambiguous,map_presence,ambiguous,ambiguous | ambiguous | ambiguous | map_presence | ambiguous,5,2,0,False,True
EUW1_7733846707,200,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented,ambiguous | ambiguous | ambiguous | ambiguous | farm_oriented,5,1,0,False,True
EUW1_7733849337,100,farm_oriented,farm_oriented,farm_oriented,ambiguous,farm_oriented,farm_oriented | farm_oriented | farm_oriented | ambiguous | farm_oriented,5,2,0,False,True
EUW1_7733849337,200,ambiguous,ambiguous,ambiguous,farm_oriented,ambiguous,ambiguous | ambiguous | ambiguous | farm_oriented | ambiguous,5,2,0,False,True
EUW1_7733852139,100,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7733852139,200,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733863485,100,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733863485,200,farm_oriented,farm_oriented,farm_oriented,ambiguous,ambiguous,farm_oriented | farm_oriented | farm_oriented | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733865103,100,farm_oriented,ambiguous,farm_oriented,farm_oriented,farm_oriented,farm_oriented | ambiguous | farm_oriented | farm_oriented | farm_oriented,5,2,0,False,True
EUW1_7733865103,200,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7733878491,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733878491,200,ambiguous,map_presence,map_presence,ambiguous,ambiguous,ambiguous | map_presence | map_presence | ambiguous | ambiguous,5,2,0,False,True
EUW1_7733890325,100,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7733890325,200,ambiguous,ambiguous,ambiguous,farm_oriented,farm_oriented,ambiguous | ambiguous | ambiguous | farm_oriented | farm_oriented,5,1,0,False,True
EUW1_7733902381,100,map_presence,map_presence,map_presence,map_presence,ambiguous,map_presence | map_presence | map_presence | map_presence | ambiguous,5,1,0,False,True
EUW1_7733902381,200,ambiguous,ambiguous,map_presence,ambiguous,map_presence,ambiguous | ambiguous | map_presence | ambiguous | map_presence,5,3,0,False,True
EUW1_7733903108,100,map_presence,map_presence,ambiguous,ambiguous,map_presence,map_presence | map_presence | ambiguous | ambiguous | map_presence,5,2,0,False,True
EUW1_7733903108,200,ambiguous,map_presence,ambiguous,ambiguous,ambiguous,ambiguous | map_presence | ambiguous | ambiguous | ambiguous,5,2,0,False,True
EUW1_7733903345,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733903345,200,map_presence,map_presence,map_presence,ambiguous,map_presence,map_presence | map_presence | map_presence | ambiguous | map_presence,5,2,0,False,True
EUW1_7733907373,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733907373,200,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733909717,100,map_presence,map_presence,map_presence,map_presence,ambiguous,map_presence | map_presence | map_presence | map_presence | ambiguous,5,1,0,False,True
EUW1_7733909717,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733915981,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733915981,200,ambiguous,ambiguous,ambiguous,map_presence,ambiguous,ambiguous | ambiguous | ambiguous | map_presence | ambiguous,5,2,0,False,True
EUW1_7733923239,100,farm_oriented,farm_oriented,ambiguous,ambiguous,farm_oriented,farm_oriented | farm_oriented | ambiguous | ambiguous | farm_oriented,5,2,0,False,True
EUW1_7733923239,200,ambiguous,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,1,0,False,True
EUW1_7733939053,100,ambiguous,ambiguous,map_presence,map_presence,map_presence,ambiguous | ambiguous | map_presence | map_presence | map_presence,5,1,0,False,True
EUW1_7733939053,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733939701,100,map_presence,ambiguous,ambiguous,farm_oriented,farm_oriented,map_presence | ambiguous | ambiguous | farm_oriented | farm_oriented,5,2,0,False,True
EUW1_7733939701,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7733946740,100,ambiguous,map_presence,map_presence,ambiguous,ambiguous,ambiguous | map_presence | map_presence | ambiguous | ambiguous,5,2,0,False,True
EUW1_7733946740,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733949339,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733949339,200,ambiguous,map_presence,map_presence,map_presence,ambiguous,ambiguous | map_presence | map_presence | map_presence | ambiguous,5,2,0,False,True
EUW1_7733950062,100,map_presence,ambiguous,ambiguous,map_presence,map_presence,map_presence | ambiguous | ambiguous | map_presence | map_presence,5,2,0,False,True
EUW1_7733950062,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733954339,100,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7733954339,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733963367,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733963367,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous,farm_oriented | farm_oriented | farm_oriented | farm_oriented | ambiguous,5,1,0,False,True
EUW1_7733983203,100,map_presence,map_presence,ambiguous,ambiguous,ambiguous,map_presence | map_presence | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733983203,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7733991727,100,map_presence,ambiguous,ambiguous,ambiguous,ambiguous,map_presence | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7733991727,200,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7734000623,100,map_presence,ambiguous,ambiguous,ambiguous,ambiguous,map_presence | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734000623,200,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7734009302,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734009302,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734019731,100,map_presence,map_presence,ambiguous,ambiguous,ambiguous,map_presence | map_presence | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734019731,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734022033,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7734022033,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734024672,100,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734024672,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous,farm_oriented | farm_oriented | farm_oriented | farm_oriented | ambiguous,5,1,0,False,True
EUW1_7734028140,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734028140,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous,farm_oriented | farm_oriented | farm_oriented | farm_oriented | ambiguous,5,1,0,False,True
EUW1_7734031573,100,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734031573,200,ambiguous,ambiguous,ambiguous,farm_oriented,ambiguous,ambiguous | ambiguous | ambiguous | farm_oriented | ambiguous,5,2,0,False,True
EUW1_7734035552,100,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7734035552,200,ambiguous,ambiguous,ambiguous,ambiguous,map_presence,ambiguous | ambiguous | ambiguous | ambiguous | map_presence,5,1,0,False,True
EUW1_7734047763,100,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented,ambiguous | ambiguous | ambiguous | ambiguous | farm_oriented,5,1,0,False,True
EUW1_7734047763,200,map_presence,map_presence,map_presence,ambiguous,map_presence,map_presence | map_presence | map_presence | ambiguous | map_presence,5,2,0,False,True
EUW1_7734048367,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7734048367,200,map_presence,ambiguous,ambiguous,ambiguous,ambiguous,map_presence | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734051189,100,ambiguous,map_presence,map_presence,map_presence,map_presence,ambiguous | map_presence | map_presence | map_presence | map_presence,5,1,0,False,True
EUW1_7734051189,200,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented,ambiguous | ambiguous | ambiguous | ambiguous | farm_oriented,5,1,0,False,True
EUW1_7734053053,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734053053,200,ambiguous,map_presence,map_presence,ambiguous,ambiguous,ambiguous | map_presence | map_presence | ambiguous | ambiguous,5,2,0,False,True
EUW1_7734055762,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734055762,200,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734061506,100,ambiguous,farm_oriented,farm_oriented,ambiguous,farm_oriented,ambiguous | farm_oriented | farm_oriented | ambiguous | farm_oriented,5,3,0,False,True
EUW1_7734061506,200,ambiguous,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous | farm_oriented | ambiguous | ambiguous | ambiguous,5,2,0,False,True
EUW1_7734091088,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734091088,200,map_presence,ambiguous,ambiguous,ambiguous,ambiguous,map_presence | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734091501,100,ambiguous,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,1,0,False,True
EUW1_7734091501,200,ambiguous,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,1,0,False,True
EUW1_7734095541,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734095541,200,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734096235,100,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734096235,200,ambiguous,ambiguous,ambiguous,farm_oriented,ambiguous,ambiguous | ambiguous | ambiguous | farm_oriented | ambiguous,5,2,0,False,True
EUW1_7734096803,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734096803,200,farm_oriented,farm_oriented,ambiguous,farm_oriented,ambiguous,farm_oriented | farm_oriented | ambiguous | farm_oriented | ambiguous,5,3,0,False,True
EUW1_7734108546,100,ambiguous,map_presence,map_presence,ambiguous,map_presence,ambiguous | map_presence | map_presence | ambiguous | map_presence,5,3,0,False,True
EUW1_7734108546,200,,map_presence,ambiguous,ambiguous,ambiguous,nan | map_presence | ambiguous | ambiguous | ambiguous,4,1,0,False,True
EUW1_7734109653,100,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734109653,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7734130503,100,ambiguous,ambiguous,ambiguous,ambiguous,map_presence,ambiguous | ambiguous | ambiguous | ambiguous | map_presence,5,1,0,False,True
EUW1_7734130503,200,map_presence,map_presence,map_presence,ambiguous,ambiguous,map_presence | map_presence | map_presence | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734139325,100,map_presence,map_presence,map_presence,map_presence,ambiguous,map_presence | map_presence | map_presence | map_presence | ambiguous,5,1,0,False,True
EUW1_7734139325,200,map_presence,map_presence,map_presence,map_presence,map_presence,map_presence | map_presence | map_presence | map_presence | map_presence,5,0,0,True,False
EUW1_7734158081,100,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734158081,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734158092,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734158092,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734158118,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7734158118,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7734159995,100,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented,farm_oriented | farm_oriented | farm_oriented | farm_oriented | farm_oriented,5,0,0,True,False
EUW1_7734159995,200,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734173073,100,farm_oriented,ambiguous,ambiguous,ambiguous,ambiguous,farm_oriented | ambiguous | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734173073,200,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734178493,100,farm_oriented,farm_oriented,ambiguous,ambiguous,ambiguous,farm_oriented | farm_oriented | ambiguous | ambiguous | ambiguous,5,1,0,False,True
EUW1_7734178493,200,farm_oriented,farm_oriented,ambiguous,ambiguous,farm_oriented,farm_oriented | farm_oriented | ambiguous | ambiguous | farm_oriented,5,2,0,False,True
EUW1_7734179237,100,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous,ambiguous | ambiguous | ambiguous | ambiguous | ambiguous,5,0,0,True,False
EUW1_7734179237,200,farm_oriented,farm_oriented,farm_oriented,farm_oriented,ambiguous,farm_oriented | farm_oriented | farm_oriented | farm_oriented | ambiguous,5,1,0,False,True
EUW1_7734182475,100,ambiguous,map_presence,ambiguous,map_presence,ambiguous,ambiguous | map_presence | ambiguous | map_presence | ambiguous,5,4,0,False,True
EUW1_7734182475,200,farm_oriented,ambiguous,map_presence,ambiguous,ambiguous,farm_oriented | ambiguous | map_presence | ambiguous | ambiguous,5,3,0,False,True
